main_topic;cloze_test;translation;hint;extra
Verb decir Futuro (3. Sg. - Meinung);Ella {{c1::dirá}} que la situación es grave el martes.;Sie wird am Dienstag sagen, dass die Situation schwerwiegend ist.;Bilde die 3. Person Singular von decir (er/sie/es wird sagen) im Futuro Simple.;Grave endet auf -e und bleibt für beide Geschlechter gleich.
Verb decir Futuro (3. Sg. - Richtung);El nuevo mapa {{c1::dirá}} cómo ir al centro comercial.;Die neue Karte wird sagen (zeigen), wie man zum Einkaufszentrum kommt.;Bilde die 3. Person Singular von decir (es wird sagen) im Futuro Simple.;"Ir al centro" verlangt die Verschmelzung von a + el = al.
Verb decir Futuro (3. Sg. - Zeit);El reloj de la plaza {{c1::dirá}} la hora exacta.;Die Uhr des Platzes wird die genaue Uhrzeit anzeigen (sagen).;Bilde die 3. Person Singular von decir (es wird sagen) im Futuro Simple.;Plaza (Platz) ist ein weibliches Substantiv.
Verb decir Futuro (3. Sg. - Vermutung Aussage);¿Qué {{c1::dirá}} el jefe en su habitación ahora?;Was wird der Chef wohl gerade in seinem Zimmer sagen?;Bilde die 3. Person Singular von decir im Futuro für eine Vermutung in der Gegenwart.;Drückt eine aktuelle Ungewissheit aus ("Was mag er wohl gerade sagen?").
Verb decir Futuro (1. Pl. - Tatsache);El viernes nosotros {{c1::diremos}} la verdad al público.;Am Freitag werden wir dem Publikum die Wahrheit sagen.;Bilde die 1. Person Plural von decir (wir werden sagen) im Futuro Simple. Kein Akzent!;Die Form diremos hat im Futuro Simple als einzige Person keinen geschriebenen Akzent.
Verb decir Futuro (1. Pl. - Meinung);Nosotros {{c1::diremos}} que el proyecto es bueno hoy.;Wir werden heute sagen, dass das Projekt gut ist.;Bilde die 1. Person Plural von decir (wir werden sagen) im Futuro Simple.;Proyecto gehört zum wirtschaftlichen Grundwortschatz.
Verb decir Futuro (1. Pl. - Absage);Nosotras no {{c1::diremos}} cosas malas de nadie.;Wir werden von niemandem schlechte Dinge sagen.;Bilde die 1. Person Plural von decir für eine rein weibliche Gruppe.;Nadie bedeutet niemand und bleibt unveränderlich.
Verb decir Futuro (1. Pl. - Richtung);Nosotros le {{c1::diremos}} el camino al hotel nuevo.;Wir werden ihm den Weg zum neuen Hotel sagen.;Bilde die 1. Person Plural von decir (wir werden sagen) im Futuro Simple.;Camino bedeutet Weg oder Straße.
Verb decir Futuro (1. Pl. - Geheimnis);Nosotros {{c1::diremos}} que sabemos el secreto pronto.;Wir werden bald sagen, dass wir das Geheimnis wissen.;Bilde die 1. Person Plural von decir (wir werden sagen) im Futuro Simple.;Muy pronto deutet auf eine nahe Zukunft hin.
Verb decir Futuro (2. Pl. - Frage);¿Vosotros qué {{c1::diréis}} sobre las normas nuevas?;Was werdet ihr zu den neuen Regeln sagen?;Bilde die 2. Person Plural von decir (ihr werdet sagen) im Futuro Simple. Akzent auf dem e!;Die Form diréis trägt einen geschriebenen Akzent auf dem Diphthong.
Verb decir Futuro (2. Pl. - Wahrheit);Vosotros siempre {{c1::diréis}} la verdad al jefe.;Ihr werdet dem Chef immer die Wahrheit sagen.;Bilde die 2. Person Plural von decir (ihr werdet sagen) im Futuro Simple mit Akzent.;Jefe ist ein maskulines Substantiv (el jefe).
Verb decir Futuro (2. Pl. - Meinung);Vosotras {{c1::diréis}} que tenéis toda la razón.;Ihr werdet sagen, dass ihr völlig recht habt.;Bilde die 2. Person Plural von decir für eine rein weibliche Gruppe.;"Tener razón" bedeutet recht haben.
Verb decir Futuro (2. Pl. - Erreichbarkeit);Vosotros me {{c1::diréis}} dónde están los documentos.;Ihr werdet mir sagen, wo die Dokumente liegen.;Bilde die 2. Person Plural von decir (ihr werdet sagen) im Futuro Simple mit Akzent.;Documento stammt aus dem Grundwortschatz.
Verb decir Futuro (2. Pl. - Vermutung Aussage);Vosotros {{c1::diréis}} la verdad ahora, supongo.;Ihr werdet jetzt wohl die Wahrheit sagen, nehme ich an.;Bilde die 2. Person Plural von decir im Futuro für eine Vermutung im Jetzt.;Supongo ist die 1. Person Singular von suponer (annehmen).
Verb decir Futuro (3. Pl. - Tatsache);Los empleados {{c1::dirán}} que quieren cambios mañana.;Die Angestellten werden morgen sagen, dass sie Veränderungen wollen.;Bilde die 3. Person Plural von decir (sie werden sagen) im Futuro Simple. Akzent auf dem a!;Reunión ist weiblich, cambio ist maskulin.
Verb decir Futuro (3. Pl. - Meinung);Esos chicos {{c1::dirán}} cosas muy hermosas allí.;Diese Jungs werden dort sehr schöne Dinge sagen.;Bilde die 3. Person Plural von decir (sie werden sagen) im Futuro Simple.;Hermoso bedeutet schön oder wunderbar.
Verb decir Futuro (3. Pl. - Wahrheit);Ellos le {{c1::dirán}} la verdad al director pronto.;Sie werden dem Leiter bald die Wahrheit sagen.;Bilde die 3. Person Plural von decir (sie werden sagen) im Futuro Simple.;Das Pronomen le verweist redundant auf den Empfänger (al director).
Verb decir Futuro (3. Pl. - Geheimnis);Las niñas no {{c1::dirán}} nada de la fiesta mañana.;Die Mädchen werden morgen nichts von dem Fest sagen.;Bilde die 3. Person Plural von decir für ein weibliches Plural-Subjekt.;Fiesta ist ein weibliches Substantiv (la fiesta).
Verb decir Futuro (3. Pl. - Vermutung Aussage);Ellos {{c1::dirán}} la verdad porque estuvieron allí.;Sie werden die Wahrheit wohl sagen, weil sie dort waren.;Bilde die 3. Person Plural von decir im Futuro für eine Vermutung im Jetzt.;Drückt eine logische Vermutung über die aktuelle Aussage anderer Personen aus.
Verb decir Condicional (1. Sg. - Hypothese);Con más datos, yo {{c1::diría}} la verdad al director.;Mit mehr Daten würde ich dem Leiter die Wahrheit sagen.;Bilde die 1. Person Singular von decir (ich würde sagen) im Condicional Simple. Denke an den Stamm dir-!;Das Condicional wird hier für eine hypothetische Situation in der Gegenwart genutzt.
Verb decir Condicional (1. Sg. - Wunsch);Yo {{c1::diría}} lo que pienso si fuera fácil.;Ich würde sagen, was ich denke, wenn es einfach wäre.;Bilde die 1. Person Singular von decir (ich würde sagen) im Condicional Simple.;Fuera ist der Subjuntivo Imperfekt von ser.
Verb decir Condicional (1. Sg. - Ratschlag);En tu lugar, yo {{c1::diría}} que es un gran error.;An deiner Stelle würde ich sagen, dass das ein großer Fehler ist.;Bilde die 1. Person Singular von decir (ich würde sagen) im Condicional Simple.;"En tu lugar" (An deiner Stelle) verlangt im Hauptsatz das Condicional.
Verb decir Condicional (1. Sg. - Geheimnis);Yo te {{c1::diría}} el secreto si tuviera tiempo.;Ich würde dir das Geheimnis sagen, wenn ich Zeit hätte.;Bilde die 1. Person Singular von decir (ich würde sagen) im Condicional Simple.;Tuviera ist der Subjuntivo Imperfekt von tener.
Verb decir Condicional (1. Sg. - Meinung);Yo {{c1::diría}} que el proyecto es muy bueno.;Ich würde sagen, dass das Projekt sehr gut ist.;Bilde die 1. Person Singular von decir (ich würde sagen) im Condicional Simple.;Proyecto gehört zum wirtschaftlichen Grundwortschatz.
Verb decir Condicional (2. Sg. - Ratschlag);Tú {{c1::dirías}} la verdad si escucharas los consejos.;Du würdest die Wahrheit sagen, wenn du auf die Ratschläge hören würdest.;Bilde die 2. Person Singular von decir (du würdest sagen) im Condicional Simple.;Escucharas ist der Subjuntivo Imperfekt von escuchar.
Verb decir Condicional (2. Sg. - Hypothese);Con un mapa, tú {{c1::dirías}} cómo ir al hotel.;Mit einer Karte würdest du sagen, wie man zum Hotel kommt.;Bilde die 2. Person Singular von decir (du würdest sagen) im Condicional Simple.;Hotel ist im Spanischen maskulin (el hotel).
Verb decir Condicional (2. Sg. - Lüge);Tú no me {{c1::dirías}} mentiras si me quisieras.;Du würdest mir keine Lügen erzählen, wenn du mich lieben würdest.;Bilde die 2. Person Singular von decir (du würdest sagen) im Condicional Simple.;Quisieras ist der Subjuntivo Imperfekt von querer.
Verb decir Condicional (2. Sg. - Tatsache);Tú {{c1::dirías}} que el hospital está cerca, supongo.;Du würdest sagen, dass das Krankenhaus in der Nähe ist, nehme ich an.;Bilde die 2. Person Singular von decir (du würdest sagen) im Condicional Simple.;Supongo ist die 1. Person Singular von suponer.
Verb decir Condicional (2. Sg. - Vermutung Vergangenheit);¿Tú qué {{c1::dirías}} ayer en la reunión con el jefe?;Was hast du gestern beim Treffen mit dem Chef wohl gesagt?;Bilde die 2. Person Singular von decir im Condicional für eine Vermutung.;Das Condicional drückt hier eine Vermutung über eine Aussage in der Vergangenheit aus.
Verb decir Condicional (3. Sg. - Tatsache);El director {{c1::diría}} los detalles con el informe.;Der Leiter würde die Details mit dem Bericht sagen.;Bilde die 3. Person Singular von decir (er/sie/es würde sagen) im Condicional Simple.;Informe (Bericht) ist ein maskulines Substantiv (el informe).
Verb decir Condicional (3. Sg. - Meinung);Ella {{c1::diría}} que la situación es grave el martes.;Sie würde am Dienstag sagen, dass die Situation schwerwiegend ist.;Bilde die 3. Person Singular von decir (er/sie/es würde sagen) im Condicional Simple.;Grave endet auf -e und bleibt für beide Geschlechter gleich.
Verb decir Condicional (3. Sg. - Richtung);El nuevo mapa {{c1::diría}} cómo ir al centro comercial.;Die neue Karte würde sagen (zeigen), wie man zum Einkaufszentrum kommt.;Bilde die 3. Person Singular von decir (es würde sagen) im Condicional Simple.;"Ir al centro" verlangt die Verschmelzung von a + el = al.
Verb decir Condicional (3. Sg. - Zeit);El reloj de la plaza {{c1::diría}} la hora exacta.;Die Uhr des Platzes würde die genaue Uhrzeit anzeigen (sagen).;Bilde die 3. Person Singular von decir (es würde sagen) im Condicional Simple.;Plaza (Platz) ist ein weibliches Substantiv.
Verb decir Condicional (3. Sg. - Vermutung Vergangenheit);¿Qué {{c1::diría}} el jefe en su habitación ayer?;Was hat der Chef gestern wohl in seinem Zimmer gesagt?;Bilde die 3. Person Singular von decir im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine vergangene Ungewissheit aus ("Was mag er wohl gesagt haben?").
Verb decir Condicional (1. Pl. - Tatsache);Nosotros {{c1::diríamos}} la verdad si nos preguntaran.;Wir würden die Wahrheit sagen, wenn sie uns fragen würden.;Bilde die 1. Person Plural von decir (wir würden sagen) im Condicional Simple. Denke an den Akzent!;Jede Form im Condicional Simple trägt einen geschriebenen Akzent auf dem i (diríamos).
Verb decir Condicional (1. Pl. - Meinung);Nosotros {{c1::diríamos}} que el proyecto es bueno hoy.;Wir würden heute sagen, dass das Projekt gut ist.;Bilde die 1. Person Plural von decir (wir würden sagen) im Condicional Simple mit Akzent.;Proyecto gehört zum wirtschaftlichen Grundwortschatz.
Verb decir Condicional (1. Pl. - Absage);Nosotras no {{c1::diríamos}} cosas malas de nadie.;Wir würden von niemandem schlechte Dinge sagen.;Bilde die 1. Person Plural von decir für eine rein weibliche Gruppe.;Nadie bedeutet niemand und bleibt unveränderlich.
Verb decir Condicional (1. Pl. - Richtung);Nosotros le {{c1::diríamos}} el camino al hotel nuevo.;Wir würden ihm den Weg zum neuen Hotel sagen.;Bilde die 1. Person Plural von decir (wir würden sagen) im Condicional Simple mit Akzent.;Camino bedeutet Weg oder Straße.
Verb decir Condicional (1. Pl. - Geheimnis);Nosotros {{c1::diríamos}} que sabemos el secreto pronto.;Wir würden bald sagen, dass wir das Geheimnis wissen.;Bilde die 1. Person Plural von decir (wir würden sagen) im Condicional Simple mit Akzent.;"Muy pronto" bedeutet sehr bald.
Verb decir Condicional (2. Pl. - Frage);¿Vosotros qué {{c1::diríais}} sobre las normas nuevas?;Was würdet ihr zu den neuen Regeln sagen?;Bilde die 2. Person Plural von decir (ihr würdet wissen) im Condicional Simple. Achte auf den Akzent!;Die Endung für vosotros lautet -íais (diríais).
Verb decir Condicional (2. Pl. - Wahrheit);Vosotros siempre {{c1::diríais}} la verdad al jefe.;Ihr würdet dem Chef immer die Wahrheit sagen.;Bilde die 2. Person Plural von decir (ihr würdet sagen) im Condicional Simple mit Akzent.;Jefe ist ein maskulines Substantiv (el jefe).
Verb decir Condicional (2. Pl. - Meinung);Vosotras {{c1::diríais}} que tenéis toda la razón.;Ihr würdet sagen, dass ihr völlig recht habt.;Bilde die 2. Person Plural von decir für eine rein weibliche Gruppe.;"Tener razón" bedeutet recht haben.
Verb decir Condicional (2. Pl. - Erreichbarkeit);Vosotros me {{c1::diríais}} dónde están los documentos.;Ihr würdet mir sagen, wo die Dokumente liegen.;Bilde die 2. Person Plural von decir (ihr würdet sagen) im Condicional Simple mit Akzent.;Documento stammt aus dem Grundwortschatz.
Verb decir Condicional (2. Pl. - Vermutung Vergangenheit);Vosotros {{c1::diríais}} la verdad ayer, supongo.;Ihr habt gestern wohl die Wahrheit gesagt, nehme ich an.;Bilde die 2. Person Plural von decir im Condicional für eine Vermutung.;Drückt eine Schätzung über eine vergangene Aussage aus ("Ihr werdet gestern wohl die Wahrheit gesagt haben").
Verb decir Condicional (3. Pl. - Tatsache);Los empleados {{c1::dirían}} que quieren cambios.;Die Angestellten würden sagen, dass sie Veränderungen wollen.;Bilde die 3. Person Plural von decir (sie würden sagen) im Condicional Simple. Akzent auf dem a!;Reunión ist weiblich, cambio ist maskulin.
Verb decir Condicional (3. Pl. - Meinung);Esos chicos {{c1::dirían}} cosas muy hermosas allí.;Diese Jungs würden dort sehr schöne Dinge sagen.;Bilde die 3. Person Plural von decir (sie würden sagen) im Condicional Simple.;Hermoso bedeutet schön oder wunderbar.
Verb decir Condicional (3. Pl. - Wahrheit);Ellos le {{c1::dirían}} la verdad al director pronto.;Sie würden dem Leiter bald die Wahrheit sagen.;Bilde die 3. Person Plural von decir (sie würden sagen) im Condicional Simple.;Das Pronomen le verweist redundant auf den Empfänger (al director).
Verb decir Condicional (3. Pl. - Geheimnis);Las niñas no {{c1::dirían}} nada de la fiesta.;Die Mädchen würden nichts von dem Fest sagen.;Bilde die 3. Person Plural von decir für ein weibliches Plural-Subjekt.;Fiesta ist ein weibliches Substantiv (la fiesta).
Verb decir Condicional (3. Pl. - Vermutung Vergangenheit);Ellos {{c1::dirían}} la verdad porque estuvieron allí.;Sie haben die Wahrheit damals wohl gesagt, weil sie dort waren.;Bilde die 3. Person Plural von decir im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine logische Vermutung über die vergangene Aussage anderer Personen aus.
Verb decir Subjuntivo (1. Sg. - Wunsch);Mi madre quiere que yo {{c1::diga}} la verdad.;Meine Mutter will, dass ich die Wahrheit sage.;Bilde die 1. Person Singular von decir im Subjuntivo Präsens.;Willensäußerungen (querer que) verlangen bei Subjektwechsel im Nebensatz den Subjuntivo.
Verb decir Subjuntivo (1. Sg. - Unpersönlich);Es importante que yo {{c1::diga}} lo que pienso.;Es ist wichtig, dass ich sage, was ich denke.;Bilde die 1. Person Singular von decir im Subjuntivo Präsens.;Unpersönliche Ausdrücke der Bewertung (es importante que) lösen den Subjuntivo aus.
Verb decir Subjuntivo (1. Sg. - Emotion);Me alegra que yo le {{c1::diga}} Paco por su nombre.;Es freut mich, dass ich ihn Paco bei seinem Namen nenne.;Bilde die 1. Person Singular von decir im Subjuntivo Präsens.;Gefühlsausdrücke (me alegra que) erfordern im Spanischen den Subjuntivo.
Verb decir Subjuntivo (1. Sg. - Aufforderung);Él me pide que yo no {{c1::diga}} nada hoy.;Er bittet mich, dass ich heute nichts sage.;Bilde die 1. Person Singular von decir im Subjuntivo Präsens.;Pedir que drückt eine Aufforderung aus und zieht den Subjuntivo nach sich.
Verb decir Subjuntivo (1. Sg. - Tatsache);El jefe busca que yo te {{c1::diga}} el plan.;Der Chef möchte (sucht), dass ich dir den Plan sage.;Bilde die 1. Person Singular von decir im Subjuntivo Präsens.;Plan stammt aus dem geschäftlichen Grundwortschatz.
Verb decir Subjuntivo (2. Sg. - Wunsch);Espero que tú {{c1::digas}} la verdad ante todos.;Ich hoffe, dass du vor allen die Wahrheit sagst.;Bilde die 2. Person Singular von decir im Subjuntivo Präsens.;Das Verb esperar (hoffen) verlangt bei Subjektwechsel zwingend den Subjuntivo.
Verb decir Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::digas}} lo que pasó.;Es ist notwendig, dass du sagst, was passiert ist.;Bilde die 2. Person Singular von decir im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus.
Verb decir Subjuntivo (2. Sg. - Aufforderung);Te pido que nicht {{c1::digas}} mentiras al jefe.;Ich bitte dich, dem Chef keine Lügen zu erzählen (sagen).;Bilde die 2. Person Singular von decir im Subjuntivo Präsens.;Mentira (Lüge) stammt aus dem absoluten Grundwortschatz.
Verb decir Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::digas}} que el hospital está cerca.;Ich bezweifle, dass du sagst, dass das Krankenhaus in der Nähe ist.;Bilde die 2. Person Singular von decir im Subjuntivo Präsens.;Zweifel (dudar que) fordern im Nebensatz immer den Subjuntivo.
Verb decir Subjuntivo (2. Sg. - Negation);No creo que tú le {{c1::digas}} a nadie el secreto.;Ich glaube nicht, dass du jemandem das Geheimnis sagst.;Bilde die 2. Person Singular von decir im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb decir Subjuntivo (3. Sg. - Wunsch);Ojalá el director {{c1::diga}} que el contrato está listo.;Hoffentlich sagt der Leiter, dass der Vertrag fertig ist.;Bilde die 3. Person Singular von decir im Subjuntivo Präsens.;Das Wort ojalá (hoffentlich) wird immer von einer Subjuntivo-Form gefolgt.
Verb decir Subjuntivo (3. Sg. - Unpersönlich);Es mejor que ella {{c1::diga}} que la situación es grave.;Es ist besser, dass sie sagt, dass die Situation schwerwiegend ist.;Bilde die 3. Person Singular von decir im Subjuntivo Präsens.;Es mejor que leitet eine unpersönliche Bewertung ein.
Verb decir Subjuntivo (3. Sg. - Richtung);Busco un mapa que {{c1::diga}} cómo ir al centro.;Ich suche eine Karte, die sagt (zeigt), wie man zum Zentrum kommt.;Bilde die 3. Person Singular von decir im Subjuntivo Präsens.;Die Suche nach einer Sache mit bestimmten Merkmalen verlangt den Subjuntivo.
Verb decir Subjuntivo (3. Sg. - Möglichkeit);Es posible que el reloj {{c1::diga}} la hora mal.;Es ist möglich, dass die Uhr die Zeit falsch anzeigt (sagt).;Bilde die 3. Person Singular von decir im Subjuntivo Präsens.;Möglichkeiten (es posible que) nutzen den Subjuntivo.
Verb decir Subjuntivo (3. Sg. - Konzession);Aunque él no me {{c1::diga}} nada, voy a viajar.;Auch wenn er mir nichts sagen sollte, werde ich reisen.;Bilde die 3. Person Singular von decir im Subjuntivo Präsens.;Aunque + Subjuntivo drückt eine hypothetische Einschränkung aus ("selbst wenn").
Verb decir Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::digamos}} la verdad.;Sie wollen, dass wir die Wahrheit sagen.;Bilde die 1. Person Plural von decir im Subjuntivo Präsens. Kein Akzent!;Die Form digamos hat im Subjuntivo Präsens keinen geschriebenen Akzent.
Verb decir Subjuntivo (1. Pl. - Unpersönlich);Es vital que nosotros {{c1::digamos}} que el proyecto es bueno.;Es ist lebenswichtig, dass wir sagen, dass das Projekt gut ist.;Bilde die 1. Person Plural von decir im Subjuntivo Präsens.;Es vital que leitet eine starke unpersönliche Notwendigkeit ein.
Verb decir Subjuntivo (1. Pl. - Vorschlag);El líder propone que no {{c1::digamos}} cosas malas.;Der Anführer schlägt vor, dass wir keine schlechten Dinge sagen.;Bilde die 1. Person Plural von decir im Subjuntivo Präsens.;Vorschläge (proponer que) steuern den Subjuntivo im Nebensatz.
Verb decir Subjuntivo (1. Pl. - Negation);No es verdad que nosotros le {{c1::digamos}} el camino.;Es ist nicht wahr, dass wir ihm den Weg sagen.;Bilde die 1. Person Plural von decir im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb decir Subjuntivo (1. Pl. - Emotion);Nos da pena que nosotros {{c1::digamos}} que sabemos el secreto.;Es tut uns leid, dass wir sagen, dass wir das Geheimnis wissen.;Bilde die 1. Person Plural von decir im Subjuntivo Präsens.;Gefühlsausdrücke steuern den Subjuntivo im Nebensatz.
Verb decir Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::digáis}} qué pensáis.;Mein Wunsch ist, dass ihr sagt, was ihr denkt.;Bilde die 2. Person Plural von decir im Subjuntivo Präsens. Achte auf den Akzent!;Die Form digáis trägt einen geschriebenen Akzent auf dem a.
Verb decir Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotros {{c1::digáis}} la verdad.;Es ist unglaublich, dass ihr die Wahrheit sagt.;Bilde die 2. Person Plural von decir im Subjuntivo Präsens mit Akzent.;Ausdrücke der Überraschung (es increíble que) lösen den Subjuntivo aus.
Verb decir Subjuntivo (2. Pl. - Verbot);No permitiré que vosotras {{c1::digáis}} que tenéis razón.;Ich werde nicht erlauben, dass ihr sagt, dass ihr recht habt.;Bilde die 2. Person Plural von decir für eine rein weibliche Gruppe.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb decir Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros me {{c1::digáis}} dónde están.;Es scheint mir nicht, dass ihr mir sagt, wo sie liegen.;Bilde die 2. Person Plural von decir im Subjuntivo Präsens mit Akzent.;No parecer que drückt Unsicherheit aus.
Verb decir Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros {{c1::digáis}} si el total es alto.;Ich flehe euch an, dass ihr sagt, ob der Gesamtpreis hoch ist.;Bilde die 2. Person Plural von decir im Subjuntivo Präsens mit Akzent.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb decir Subjuntivo (3. Pl. - Wunsch);El director prefiere que ellos {{c1::digan}} que quieren cambios.;Der Direktor bevorzugt, dass sie sagen, dass sie Veränderungen wollen.;Bilde die 3. Person Plural von decir im Subjuntivo Präsens.;Preferir que zieht den Subjuntivo nach sich.
Verb decir Subjuntivo (3. Pl. - Unpersönlich);Es lógico que esos chicos {{c1::digan}} cosas hermosas.;Es ist logisch, dass diese Jungs schöne Dinge sagen.;Bilde die 3. Person Plural von decir im Subjuntivo Präsens.;Logische Bewertungen (es lógico que) nutzen den Subjuntivo.
Verb decir Subjuntivo (3. Pl. - Bedingung);Necesito empleados que le {{c1::digan}} la verdad al director.;Ich brauche Angestellte, die dem Leiter die Wahrheit sagen.;Bilde die 3. Person Plural von decir im Subjuntivo Präsens.;Suche nach unbestimmten Personen verlangt den Subjuntivo im Relativsatz.
Verb decir Subjuntivo (3. Pl. - Möglichkeit);Es probable que las niñas no {{c1::digan}} nada de la fiesta.;Es ist wahrscheinlich, dass die Mädchen nichts von dem Fest sagen.;Bilde die 3. Person Plural von decir für ein weibliches Plural-Subjekt.;Es probable que drückt eine Wahrscheinlichkeit aus.
Verb decir Subjuntivo (3. Pl. - Negation);No creo que ellas {{c1::digan}} que saben escribir.;Ich glaube nicht, dass sie sagen, dass sie schreiben können.;Bilde die 3. Person Plural von decir für eine weibliche Gruppe im Subjuntivo.;Die verneinte Meinung (no creo que) ist ein klassischer Subjuntivo-Auslöser.
Verb decir Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::dijera}} la verdad, todos se enojarían.;Wenn ich die Wahrheit sagen würde, würden sich alle ärgern.;Bilde die 1. Person Singular von decir im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" (Wenn) verlangen bei hypothetischen Zuständen im Nebensatz den Subjuntivo Imperfekt.
Verb decir Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi madre quería que yo {{c1::dijera}} lo que pensaba.;Meine Mutter wollte, dass ich sage (sagte), was ich dachte.;Bilde die 1. Person Singular von decir im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb decir Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo le {{c1::dijera}} mi decisión.;Es war wichtig, dass ich ihm meine Entscheidung sagte.;Bilde die 1. Person Singular von decir im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb decir Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo {{c1::dijera}} una mentira.;Er sah mich an, als ob ich eine Lüge erzählen (sagen) würde.;Bilde die 1. Person Singular von decir im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb decir Subjuntivo Imp. (1. Sg. - Absage Vergangenheit);El jefe esperaba que yo no {{c1::dijera}} nada.;Der Chef hoffte, dass ich nichts sagen würde (gesagt hätte).;Bilde die verneinte 1. Person Singular von decir im Subjuntivo Imperfekt.;Esperaba (ich hoffte) zieht den Subjuntivo Imperfekt nach sich.
Verb decir Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::dijeras}} el secreto, todo sería más fácil.;Wenn du das Geheimnis sagen würdest, wäre alles einfacher.;Bilde die 2. Person Singular von decir im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (sería) im Hauptsatz.
Verb decir Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú {{c1::dijeras}} la verdad.;Ich hoffte, dass du die Wahrheit sagen würdest.;Bilde die 2. Person Singular von decir im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb decir Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que {{c1::dijeras}} lo que pasó el lunes.;Ich bat dich, am Montag zu sagen, was passiert ist.;Bilde die 2. Person Singular von decir im Subjuntivo Imperfekt.;Pedí (ich bat / Indefinido) verlangt den Subjuntivo Imperfekt im folgenden Satzgefüge.
Verb decir Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú me {{c1::dijeras}} mentiras.;Ich bezweifelte, dass du mir Lügen erzählen würdest.;Bilde die 2. Person Singular von decir im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb decir Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::dijeras}} que estaba cerca.;Ich glaubte nicht, dass du sagen würdest, es sei in der Nähe.;Bilde die 2. Person Singular von decir im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb decir Subjuntivo Imp. (3. Sg. - Wunsch Vergangenheit);Ojalá el director {{c1::dijera}} algo bueno ayer.;Hoffentlich hat der Leiter gestern etwas Gutes gesagt.;Bilde die 3. Person Singular von decir im Subjuntivo Imperfekt.;Das Wort ojalá wird in der Vergangenheit von der Imperfekt-Form gefolgt.
Verb decir Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que ella {{c1::dijera}} que la situación era grave.;Es war besser, dass sie sagte, die Situation sei schwerwiegend.;Bilde die 3. Person Singular von decir im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
Verb decir Subjuntivo Imp. (3. Sg. - Richtung/Suche);Buscaba un mapa que {{c1::dijera}} cómo ir al centro.;Ich suchte eine Karte, die sagte (zeigte), wie man zum Zentrum kommt.;Bilde die 3. Person Singular von decir im Subjuntivo Imperfekt.;Die vergangene Suche nach einem unbestimmten Objekt mit bestimmten Merkmalen erfordert diese Form.
Verb decir Subjuntivo Imp. (3. Sg. - Möglichkeit Verg.);Era posible que el reloj {{c1::dijera}} la hora mal.;Es war möglich, dass die Uhr die Zeit falsch anzeigte (sagte).;Bilde die 3. Person Singular von decir im Subjuntivo Imperfekt.;Era posible que drückt eine vergangene Möglichkeit aus.
