main_topic;cloze_test;translation;hint;extra
Verb saber Futuro (3. Sg. - Tatsache);El director {{c1::sabrá}} los detalles del plan pronto.;Der Leiter wird die Details des Plans bald wissen.;Bilde die 3. Person Singular von saber (er/sie/es wird wissen) im Futuro Simple. Denke an den Akzent!;Auch in der 3. Person Singular bleibt der Stamm sabr- unregelmäßig.
Verb saber Futuro (3. Sg. - Fähigkeit);Ella {{c1::sabrá}} manejar un coche muy rápido.;Sie wird ein Auto sehr schnell fahren können (es lernen).;Bilde die 3. Person Singular von saber (er/sie/es wird können) im Futuro Simple.;Manejar oder conducir bedeutet fahren/steuern.
Verb saber Futuro (3. Sg. - Wissen);Mi hijo menor {{c1::sabrá}} la lección el martes.;Mein jüngerer Sohn wird die Lektion am Dienstag wissen.;Bilde die 3. Person Singular von saber (er/sie/es wird wissen) im Futuro Simple.;Lección ist ein weibliches Substantiv (la lección).
Verb saber Futuro (3. Sg. - Herkunft);Nadie {{c1::sabrá}} de dónde es ese hombre.;Niemand wird wissen, woher dieser Mann ist.;Bilde die 3. Person Singular von saber (er/sie/es wird wissen) im Futuro Simple.;Nadie verlangt syntaktisch immer die 3. Person Singular.
Verb saber Futuro (3. Sg. - Vermutung Wissen);El jefe no está, pero él {{c1::sabrá}} el secreto.;Der Chef ist nicht da, aber er wird das Geheimnis wohl wissen.;Bilde die 3. Person Singular von saber im Futuro für eine Vermutung in der Gegenwart.;Drückt eine aktuelle Vermutung aus ("Er weiß es bestimmt / mag es wissen").
Verb saber Futuro (1. Pl. - Wissen);El viernes nosotros {{c1::sabremos}} el precio total.;Am Freitag werden wir den Gesamtpreis wissen.;Bilde die 1. Person Plural von saber (wir werden wissen) im Futuro Simple. Kein Akzent!;Die Form sabremos hat im Futuro Simple als einzige Person keinen geschriebenen Akzent.
Verb saber Futuro (1. Pl. - Fähigkeit);Nosotros {{c1::sabremos}} hacer el proyecto juntos.;Wir werden dieses Projekt zusammen machen können (es lernen).;Bilde die 1. Person Plural von saber (wir werden können) im Futuro Simple.;Juntos passt sich im Geschlecht an die Gruppe an.
Verb saber Futuro (1. Pl. - Tatsache);Nosotras {{c1::sabremos}} si la situación es grave.;Wir werden wissen, ob die Situation schwerwiegend ist.;Bilde die 1. Person Plural von saber für eine rein weibliche Gruppe.;Grave endet auf -e und bleibt für beide Geschlechter gleich.
Verb saber Futuro (1. Pl. - Richtung);Nosotros {{c1::sabremos}} cómo ir al hotel nuevo.;Wir werden wissen, wie man zum neuen Hotel kommt.;Bilde die 1. Person Plural von saber (wir werden wissen) im Futuro Simple.;Hotel ist im Spanischen maskulin (el hotel).
Verb saber Futuro (1. Pl. - Wahrheit);Muy pronto nosotros {{c1::sabremos}} toda la verdad.;Sehr bald werden wir die ganze Wahrheit wissen.;Bilde die 1. Person Plural von saber (wir werden wissen) im Futuro Simple.;"Muy pronto" deutet auf eine nahe Zukunft hin.
Verb saber Futuro (2. Pl. - Frage);¿Vosotros {{c1::sabréis}} los cambios por correo?;Werdet ihr die Veränderungen per Post wissen?;Bilde die 2. Person Plural von saber (ihr werdet wissen) im Futuro Simple. Akzent auf dem e!;Die Form sabréis trägt einen geschriebenen Akzent auf dem Diphthong.
Verb saber Futuro (2. Pl. - Fähigkeit);Vosotros {{c1::sabréis}} hablar en público bien.;Ihr werdet gut in der Öffentlichkeit sprechen können.;Bilde die 2. Person Plural von saber (ihr werdet können) im Futuro Simple mit Akzent.;Público trägt einen Akzent auf dem u.
Verb saber Futuro (2. Pl. - Tatsache);Vosotras {{c1::sabréis}} que tenéis toda la razón.;Ihr werdet wissen, dass ihr völlig recht habt.;Bilde die 2. Person Plural von saber für eine rein weibliche Gruppe.;"Tener razão" bedeutet recht haben.
Verb saber Futuro (2. Pl. - Erreichbarkeit);Vosotros {{c1::sabréis}} dónde están los documentos.;Ihr werdet wissen, wo die Dokumente liegen.;Bilde die 2. Person Plural von saber (ihr werdet wissen) im Futuro Simple mit Akzent.;Documento stammt aus dem Grundwortschatz.
Verb saber Futuro (2. Pl. - Vermutung Wissen);Vosotros {{c1::sabréis}} la hora de la fiesta, supongo.;Ihr werdet die Uhrzeit des Festes wohl wissen, nehme ich an.;Bilde die 2. Person Plural von saber im Futuro für eine Vermutung im Jetzt.;Supongo ist die 1. Person Singular von suponer (annehmen).
Verb saber Futuro (3. Pl. - Wissen);Los empleados {{c1::sabrán}} las normas nuevas mañana.;Die Angestellten werden die neuen Regeln morgen wissen.;Bilde die 3. Person Plural von saber (sie werden wissen) im Futuro Simple. Akzent auf dem a!;Norma bedeutet Regel, Vorschrift oder Norm.
Verb saber Futuro (3. Pl. - Fähigkeit);Esos chicos {{c1::sabrán}} hacer fotos hermosas.;Diese Jungs werden schöne Fotos machen können (es lernen).;Bilde die 3. Person Plural von saber (sie werden können) im Futuro Simple.;Hermoso bedeutet schön oder wunderbar.
Verb saber Futuro (3. Pl. - Tatsache);Ellos {{c1::sabrán}} que los cambios son necesarios.;Sie werden wissen, dass die Veränderungen notwendig sind.;Bilde die 3. Person Plural von saber (sie werden wissen) im Futuro Simple.;Cambio (Veränderung) ist ein maskulines Substantiv.
Verb saber Futuro (3. Pl. - Geheimnis);Las niñas {{c1::sabrán}} todo sobre la fiesta pronto.;Die Mädchen werden bald alles über das Fest wissen.;Bilde die 3. Person Plural von saber für ein weibliches Plural-Subjekt.;Fiesta ist ein weibliches Substantiv.
Verb saber Futuro (3. Pl. - Vermutung Wissen);Ellos {{c1::sabrán}} la verdad porque estuvieron allí.;Sie werden die Wahrheit wohl wissen, weil sie dort waren.;Bilde die 3. Person Plural von saber im Futuro für eine Vermutung im Jetzt.;Drückt eine logische Vermutung über das aktuelle Wissen anderer Personen aus.
Verb saber Condicional (1. Sg. - Wunsch);Yo {{c1::sabría}} la respuesta si hubiera estudiado.;Ich wüsste die Antwort, wenn ich gelernt hätte.;Bilde die 1. Person Singular von saber (ich wüsste) im Condicional Simple. Denke an den Stamm sabr-!;Das Condicional wird hier für eine hypothetische Situation in der Gegenwart genutzt.
Verb saber Condicional (1. Sg. - Höfliche Frage);¿{{c1::Sabría}} yo qué hacer en esa situación?;Wüsste ich (überhaupt), was ich in dieser Situation tun sollte?;Bilde die 1. Person Singular von saber (ich wüsste) im Condicional Simple.;Drückt eine hypothetische Unsicherheit über das eigene Wissen aus.
Verb saber Condicional (1. Sg. - Fähigkeit);Con un buen profesor, yo {{c1::sabría}} cocinar.;Mit einem guten Lehrer könnte (wüsste wie) ich kochen.;Bilde die 1. Person Singular von saber (ich könnte/wüsste) im Condicional Simple.;Saber + Infinitiv drückt ein hypothetisches, erlerntes Können aus.
Verb saber Condicional (1. Sg. - Wahrheit);Con más datos, yo {{c1::sabría}} toda la verdad.;Mit mehr Daten wüsste ich die ganze Wahrheit.;Bilde die 1. Person Singular von saber (ich wüsste) im Condicional Simple.;Verdad ist ein weibliches Substantiv (la verdad).
Verb saber Condicional (1. Sg. - Richtung);Yo {{c1::sabría}} cómo ir al nuevo hotel con un mapa.;Ich wüsste mit einer Karte, wie man zum neuen Hotel kommt.;Bilde die 1. Person Singular von saber (ich wüsste) im Condicional Simple.;Hotel ist im Spanischen maskulin (el hotel).
Verb saber Condicional (2. Sg. - Ratschlag);Tú {{c1::sabrías}} la verdad si escucharas más.;Du wüsstest die Wahrheit, wenn du mehr zuhören würdest.;Bilde die 2. Person Singular von saber (du wüsstest) im Condicional Simple.;Escucharas ist der Subjuntivo Imperfekt von escuchar.
Verb saber Condicional (2. Sg. - Frage hypothetisch);¿Tú {{c1::sabrías}} cambiar de coche solo?;Wüsstest du (wie man), alleine das Auto wechselt?;Bilde die 2. Person Singular von saber (du wüsstest) im Condicional Simple.;"Cambiar de" bedeutet eine Sache gegen eine andere auszutauschen.
Verb saber Condicional (2. Sg. - Fähigkeit);Con práctica, tú {{c1::sabrías}} hablar español bien.;Mit Praxis könntest (wüsstest du wie) du gut Spanisch sprechen.;Bilde die 2. Person Singular von saber (du könntest) im Condicional Simple.;Praktische Fähigkeiten werden hypothetisch mit saber im Condicional ausgedrückt.
Verb saber Condicional (2. Sg. - Tatsache);Tú {{c1::sabrías}} lo que tienes que hacer con ayuda.;Mit Hilfe wüsstest du, was du tun musst.;Bilde die 2. Person Singular von saber (du wüsstest) im Condicional Simple.;"Lo que" bedeutet das, was / was.
Verb saber Condicional (2. Sg. - Vermutung Vergangenheit);¿Tú {{c1::sabrías}} la nota del examen ayer?;Wusstest du gestern das Prüfungsergebnis vielleicht schon?;Bilde die 2. Person Singular von saber im Condicional für eine Vermutung.;Das Condicional drückt hier eine Vermutung über ein Wissen in der Vergangenheit aus.
Verb saber Condicional (3. Sg. - Tatsache);El director {{c1::sabría}} los detalles con el informe.;Der Leiter wüsste die Details mit dem Bericht.;Bilde die 3. Person Singular von saber (er/sie/es wüsste) im Condicional Simple.;Informe (Bericht) ist ein maskulines Substantiv (el informe).
Verb saber Condicional (3. Sg. - Fähigkeit);Ella {{c1::sabría}} manejar un coche si tuviera licencia.;Sie könnte (wüsste wie) ein Auto fahren, wenn sie einen Führerschein hätte.;Bilde die 3. Person Singular von saber (er/sie/es könnte) im Condicional Simple.;Tuviera ist der Subjuntivo Imperfekt von tener.
Verb saber Condicional (3. Sg. - Wissen);Mi hijo menor {{c1::sabría}} la lección con más tiempo.;Mein jüngerer Sohn wüsste die Lektion mit mehr Zeit.;Bilde die 3. Person Singular von saber (er/sie/es wüsste) im Condicional Simple.;Lección ist weiblich laut D-IÓ-A-Z-Regel.
Verb saber Condicional (3. Sg. - Herkunft);Nadie {{c1::sabría}} de dónde era ese hombre.;Niemand wüsste (hätte damals gewusst), woher dieser Mann war.;Bilde die 3. Person Singular von saber (er/sie/es wüsste) im Condicional Simple.;Nadie verlangt syntaktisch immer die 3. Person Singular.
Verb saber Condicional (3. Sg. - Vermutung Vergangenheit);El jefe no estaba, pero él {{c1::sabría}} el secreto.;Der Chef war nicht da, aber er wusste das Geheimnis damals bestimmt.;Bilde die 3. Person Singular von saber im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine Vermutung über ein vergangenes Wissen aus ("Er wusste es damals bestimmt / mag es gewusst haben").
Verb saber Condicional (1. Pl. - Wissen);Sin la crisis, nosotros {{c1::sabríamos}} el precio total.;Ohne die Krise würden wir den Gesamtpreis wissen.;Bilde die 1. Person Plural von saber (wir würden wissen) im Condicional Simple. Denke an den Akzent!;Jede Form im Condicional Simple trägt einen geschriebenen Akzent auf dem i (sabríamos).
Verb saber Condicional (1. Pl. - Fähigkeit);Nosotros {{c1::sabríamos}} hacer el proyecto con apoyo.;Wir könnten dieses Projekt mit Unterstützung machen (wüssten wie).;Bilde die 1. Person Plural von saber (wir könnten) im Condicional Simple mit Akzent.;Apoyo (Unterstützung/Beistand) stammt vom Verb apoyar.
Verb saber Condicional (1. Pl. - Tatsache);Nosotras {{c1::sabríamos}} si la situación fuera grave.;Wir würden wissen, ob die Situation schwerwiegend wäre.;Bilde die 1. Person Plural von saber für eine rein weibliche Gruppe mit Akzent.;Fuera ist der Subjuntivo Imperfekt von ser.
Verb saber Condicional (1. Pl. - Richtung);Nosotros {{c1::sabríamos}} cómo ir si estuviera abierto.;Wir würden wissen, wie man hinkommt, wenn es geöffnet wäre.;Bilde die 1. Person Plural von saber (wir würden wissen) im Condicional Simple mit Akzent.;Abierto ist das Adjektiv zu abrir (öffnen).
Verb saber Condicional (1. Pl. - Wahrheit);Muy pronto nosotros {{c1::sabríamos}} toda la verdad.;Sehr bald würden wir die ganze Wahrheit wissen (wenn wir fragten).;Bilde die 1. Person Plural von saber (wir würden wissen) im Condicional Simple mit Akzent.;"Muy pronto" bedeutet sehr bald.
Verb saber Condicional (2. Pl. - Frage);¿Vosotros {{c1::sabríais}} los cambios por correo?;Würdet ihr die Veränderungen per Post wissen?;Bilde die 2. Person Plural von saber (ihr würdet wissen) im Condicional Simple. Achte auf den Akzent!;Die Endung für vosotros lautet -íais (sabríais).
Verb saber Condicional (2. Pl. - Fähigkeit);Vosotros {{c1::sabríais}} hablar en público con un curso.;Ihr könntet mit einem Kurs gut in der Öffentlichkeit sprechen.;Bilde die 2. Person Plural von saber (ihr könntet) im Condicional Simple mit Akzent.;Público trägt einen Akzent auf dem u.
Verb saber Condicional (2. Pl. - Tatsache);Vosotras {{c1::sabríais}} que teníais toda la razón.;Ihr würdet wissen, dass ihr völlig recht hattet.;Bilde die 2. Person Plural von saber für eine rein weibliche Gruppe.;"Tener razón" bedeutet recht haben.
Verb saber Condicional (2. Pl. - Erreichbarkeit);Vosotros {{c1::sabríais}} dónde estaban los documentos.;Ihr würdet wissen, wo die Dokumente lagen (wenn ihr suchtet).;Bilde die 2. Person Plural von saber (ihr würdet wissen) im Condicional Simple mit Akzent.;Documento stammt aus dem Grundwortschatz.
Verb saber Condicional (2. Pl. - Vermutung Vergangenheit);Vosotros {{c1::sabríais}} la hora de la fiesta ayer.;Ihr habt die Uhrzeit des Festes gestern wohl gewusst, nehme ich an.;Bilde die 2. Person Plural von saber im Condicional für eine Vermutung.;Drückt eine Schätzung über ein vergangenes Wissen aus ("Ihr werdet es gestern wohl gewusst haben").
Verb saber Condicional (3. Pl. - Wissen);Los empleados {{c1::sabrían}} las normas con la reunión.;Die Angestellten würden die Regeln durch die Besprechung wissen.;Bilde die 3. Person Plural von saber (sie würden wissen) im Condicional Simple.;Norma bedeutet Regel, Vorschrift oder Norm.
Verb saber Condicional (3. Pl. - Fähigkeit);Esos chicos {{c1::sabrían}} hacer fotos con otra cámara.;Diese Jungs könnten mit einer anderen Kamera schöne Fotos machen.;Bilde die 3. Person Plural von saber (sie könnten) im Condicional Simple.;Cámara (Kamera) hat einen Akzent auf dem ersten a.
Verb saber Condicional (3. Pl. - Tatsache);Ellos {{c1::sabrían}} que los cambios eran necesarios.;Sie würden wissen, dass die Veränderungen notwendig waren.;Bilde die 3. Person Plural von saber (sie würden wissen) im Condicional Simple.;Cambio (Veränderung) ist ein maskulines Substantiv.
Verb saber Condicional (3. Pl. - Geheimnis);Las niñas {{c1::sabrían}} todo sobre la fiesta con una pista.;Die Mädchen würden mit einem Hinweis alles über das Fest wissen.;Bilde die 3. Person Plural von saber für ein weibliches Plural-Subjekt.;Pista bedeutet Spur, Hinweis oder Rennbahn (la pista).
Verb saber Condicional (3. Pl. - Vermutung Vergangenheit);Ellos {{c1::sabrán}} la verdad porque estuvieron allí.;Sie wussten die Wahrheit damals wohl, weil sie dort waren.;Bilde die 3. Person Plural von saber im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine logische Vermutung über ein vergangenes Wissen aus ("Sie werden es damals wohl gewusst haben").
Verb saber Subjuntivo (1. Sg. - Redewendung);Que yo {{c1::sepa}}, el director no tiene una reunión.;Soweit ich weiß, hat der Leiter kein Treffen.;Bilde die 1. Person Singular von saber im Subjuntivo Präsens.;"Que yo sepa" ist die feste spanische Redewendung für "Soweit ich weiß".
Verb saber Subjuntivo (1. Sg. - Unpersönlich);Es importante que yo {{c1::sepa}} la respuesta hoy.;Es ist wichtig, dass ich die Antwort heute weiß.;Bilde die 1. Person Singular von saber im Subjuntivo Präsens.;Unpersönliche Ausdrücke der Bewertung (es importante que) verlangen den Subjuntivo.
Verb saber Subjuntivo (1. Sg. - Emotion);Me alegra que yo {{c1::sepa}} hablar español bien.;Es freut mich, dass ich gut Spanisch sprechen kann.;Bilde die 1. Person Singular von saber im Subjuntivo Präsens.;Gefühlsausdrücke (me alegra que) erfordern im Spanischen den Subjuntivo.
Verb saber Subjuntivo (1. Sg. - Fähigkeit);Él pide que yo {{c1::sepa}} manejar un coche antes.;Er bittet darum, dass ich schon vorher Auto fahren kann.;Bilde die 1. Person Singular von saber im Subjuntivo Präsens.;Pedir que drückt eine Aufforderung aus und zieht den Subjuntivo nach sich.
Verb saber Subjuntivo (1. Sg. - Richtung);El jefe busca un guía que {{c1::sepa}} cómo ir al hotel.;Der Chef sucht einen Führer, der weiß, wie man zum Hotel kommt.;Bilde die 1. Person Singular von saber im Subjuntivo Präsens im Relativsatz.;Wenn man jemanden mit einer bestimmten, gesuchten Eigenschaft sucht, steht der Subjuntivo.
Verb saber Subjuntivo (2. Sg. - Wunsch);Espero que tú {{c1::sepas}} el secreto de su éxito.;Ich hoffe, dass du das Geheimnis seines Erfolgs weißt.;Bilde die 2. Person Singular von saber im Subjuntivo Präsens.;Das Verb esperar (hoffen) verlangt bei Subjektwechsel zwingend den Subjuntivo.
Verb saber Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::sepas}} las normas nuevas.;Es ist notwendig, dass du die neuen Regeln weißt (kennst).;Bilde die 2. Person Singular von saber im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus.
Verb saber Subjuntivo (2. Sg. - Aufforderung);Te pido que {{c1::sepas}} cocinar una comida deliciosa.;Ich bitte dich, dass du ein köstliches Essen kochen kannst.;Bilde die 2. Person Singular von saber im Subjuntivo Präsens.;Saber + Infinitiv steht für ein erlerntes Können.
Verb saber Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::sepas}} dónde está el nuevo hospital.;Ich bezweifle, dass du weißt, wo das neue Krankenhaus ist.;Bilde die 2. Person Singular von saber im Subjuntivo Präsens.;Zweifel (dudar que) fordern im Nebensatz immer den Subjuntivo.
Verb saber Subjuntivo (2. Sg. - Negation);No creo que tú {{c1::sepas}} que esto es un gran error.;Ich glaube nicht, dass du weißt, dass dies ein großer Fehler ist.;Bilde die 2. Person Singular von saber im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb saber Subjuntivo (3. Sg. - Wunsch);Ojalá ella {{c1::sepa}} toda la verdad sobre esto.;Hoffentlich weiß sie die ganze Wahrheit darüber.;Bilde die 3. Person Singular von saber im Subjuntivo Präsens.;Das Wort ojalá (hoffentlich) wird immer von einer Subjuntivo-Form gefolgt.
Verb saber Subjuntivo (3. Sg. - Unpersönlich);Es mejor que el director {{c1::sepa}} los detalles.;Es ist besser, dass der Leiter die Details weiß.;Bilde die 3. Person Singular von saber im Subjuntivo Präsens.;Es mejor que leitet eine unpersönliche Bewertung ein.
Verb saber Subjuntivo (3. Sg. - Fähigkeit);Busco una empleada que {{c1::sepa}} escribir cartas.;Ich suche eine Angestellte, die Briefe schreiben kann.;Bilde die 3. Person Singular von saber im Subjuntivo Präsens.;Die Suche nach unbestimmten Personen mit bestimmten Talenten fordert den Subjuntivo.
Verb saber Subjuntivo (3. Sg. - Möglichkeit);Es posible que nadie {{c1::sepa}} dónde están los documentos.;Es ist möglich, dass niemand weiß, wo die Dokumente liegen.;Bilde die 3. Person Singular von saber im Subjuntivo Präsens.;Möglichkeiten (es posible que) nutzen den Subjuntivo.
Verb saber Subjuntivo (3. Sg. - Konzession);Aunque él no {{c1::sepa}} la lección, va a venir hoy.;Auch wenn er die Lektion nicht wissen sollte, wird er heute kommen.;Bilde die 3. Person Singular von saber im Subjuntivo Präsens.;Aunque + Subjuntivo drückt eine hypothetische Einschränkung aus ("selbst wenn").
Verb saber Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::sepamos}} la fecha.;Sie wollen, dass wir das Datum wissen.;Bilde die 1. Person Plural von saber im Subjuntivo Präsens. Kein Akzent!;Die Form sepamos hat im Subjuntivo Präsens keinen geschriebenen Akzent.
Verb saber Subjuntivo (1. Pl. - Unpersönlich);Es vital que nosotros {{c1::sepamos}} hablar en público.;Es ist lebenswichtig, dass wir in der Öffentlichkeit sprechen können.;Bilde die 1. Person Plural von saber im Subjuntivo Präsens.;Es vital que leitet eine starke unpersönliche Notwendigkeit ein.
Verb saber Subjuntivo (1. Pl. - Vorschlag);El líder propone que {{c1::sepamos}} lo que tenemos que hacer.;Der Anführer schlägt vor, dass wir wissen, was wir tun müssen.;Bilde die 1. Person Plural von saber im Subjuntivo Präsens.;Vorschläge (proponer que) steuern den Subjuntivo im Nebensatz.
Verb saber Subjuntivo (1. Pl. - Negation);No es verdad que nosotros {{c1::sepamos}} el precio total.;Es ist nicht wahr, dass wir den Gesamtpreis wissen.;Bilde die 1. Person Plural von saber im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb saber Subjuntivo (1. Pl. - Emotion);Nos da pena que no {{c1::sepamos}} cambiar de estrategia.;Es tut uns leid, dass wir nicht wissen, wie man die Strategie wechselt.;Bilde die 1. Person Plural von saber im Subjuntivo Präsens.;"Cambiar de" drückt das Wechseln aus.
Verb saber Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::sepáis}} la verdad primero.;Mein Wunsch ist, dass ihr die Wahrheit zuerst wisst.;Bilde die 2. Person Plural von saber im Subjuntivo Präsens. Achte auf den Akzent!;Die Form sepáis trägt einen geschriebenen Akzent auf dem a.
Verb saber Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotros no {{c1::sepáis}} el secreto.;Es ist unglaublich, dass ihr das Geheimnis nicht wisst.;Bilde die 2. Person Plural von saber im Subjuntivo Präsens mit Akzent.;Ausdrücke der Überraschung (es increíble que) lösen den Subjuntivo aus.
Verb saber Subjuntivo (2. Pl. - Verbot);No permitiré que vosotras no {{c1::sepáis}} las normas.;Ich werde nicht erlauben, dass ihr die Regeln nicht wisst.;Bilde die 2. Person Plural von saber für eine rein weibliche Gruppe mit Akzent.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb saber Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros {{c1::sepáis}} cómo ir al centro.;Es scheint mir nicht, dass ihr wisst, wie man zum Zentrum kommt.;Bilde die 2. Person Plural von saber im Subjuntivo Präsens mit Akzent.;No parecer que drückt Unsicherheit aus.
Verb saber Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros {{c1::sepáis}} hacer el proyecto.;Ich flehe euch an, dass ihr das Projekt machen könnt.;Bilde die 2. Person Plural von saber im Subjuntivo Präsens mit Akzent.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb saber Subjuntivo (3. Pl. - Wunsch);El director prefiere que ellos {{c1::sepan}} los cambios.;Der Direktor bevorzugt, dass sie die Veränderungen wissen (kennen).;Bilde die 3. Person Plural von saber im Subjuntivo Präsens.;Preferir que zieht den Subjuntivo nach sich.
Verb saber Subjuntivo (3. Pl. - Unpersönlich);Es lógico que los empleados {{c1::sepan}} el plan.;Es ist logisch, dass die Angestellten den Plan kennen (wissen).;Bilde die 3. Person Plural von saber im Subjuntivo Präsens.;Logische Bewertungen (es lógico que) nutzen den Subjuntivo.
Verb saber Subjuntivo (3. Pl. - Bedingung);Necesito socios que {{c1::sepan}} escribir el informe.;Ich brauche Partner, die den Bericht schreiben können.;Bilde die 3. Person Plural von saber im Subjuntivo Präsens.;"Saber + Infinitiv" steht auch hier für die gesuchte Fähigkeit.
Verb saber Subjuntivo (3. Pl. - Möglichkeit);Es probable que las niñas no {{c1::sepan}} nada de la fiesta.;Es ist wahrscheinlich, dass die Mädchen nichts von dem Fest wissen.;Bilde die 3. Person Plural von saber für ein weibliches Plural-Subjekt.;Es probable que drückt eine Wahrscheinlichkeit aus.
Verb saber Subjuntivo (3. Pl. - Negation);No creo que ellas {{c1::sepan}} cartas en inglés.;Ich glaube nicht, dass sie Briefe auf Englisch schreiben können.;Bilde die 3. Person Plural von saber für eine weibliche Gruppe im Subjuntivo.;Die verneinte Meinung (no creo que) ist ein klassischer Subjuntivo-Auslöser.
Verb saber Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::supiera}} la respuesta, ganaría el juego.;Wenn ich die Antwort wüsste, würde ich das Spiel gewinnen.;Bilde die 1. Person Singular von saber im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" (Wenn) verlangen bei hypothetischen Zuständen im Nebensatz den Subjuntivo Imperfekt.
Verb saber Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi madre quería que yo {{c1::supiera}} la verdad.;Meine Mutter wollte, dass ich die Wahrheit weiß (wüsste).;Bilde die 1. Person Singular von saber im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb saber Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo {{c1::supiera}} las normas nuevas.;Es war wichtig, dass ich die neuen Regeln wusste (kennte).;Bilde die 1. Person Singular von saber im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb saber Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo {{c1::supiera}} su secreto.;Er sah mich an, als ob ich sein Geheimnis wüsste.;Bilde die 1. Person Singular von saber im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb saber Subjuntivo Imp. (1. Sg. - Fähigkeit Vergangenheit);El jefe buscaba un guía que {{c1::supiera}} cómo ir.;Der Chef suchte einen Führer, der wüsste (wusste), wie man hinkommt.;Bilde die 1. Person Singular von saber im Subjuntivo Imperfekt.;Saber + Infinitiv steht auch in der Vergangenheit für eine erlernte Fähigkeit oder Wissen.
Verb saber Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::supieras}} cocinar, harías la cena hoy.;Wenn du kochen könntest (wüsstest wie), würdest du heute das Abendessen machen.;Bilde die 2. Person Singular von saber im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (harías) im Hauptsatz.
Verb saber Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú {{c1::supieras}} los detalles.;Ich hoffte, dass du die Details wüsstest.;Bilde die 2. Person Singular von saber im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb saber Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que {{c1::supieras}} la lección el martes.;Ich bat dich, dass du am Dienstag die Lektion weißt (kennst).;Bilde die 2. Person Singular von saber im Subjuntivo Imperfekt.;Pedí (ich bat / Indefinido) verlangt den Subjuntivo Imperfekt im folgenden Satzgefüge.
Verb saber Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú {{c1::supieras}} lo de la reunión.;Ich bezweifelte, dass du das mit dem Treffen wüsstest.;Bilde die 2. Person Singular von saber im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb saber Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::supieras}} dónde estaba el hotel.;Ich glaubte nicht, dass du wüsstest, wo das Hotel war.;Bilde die 2. Person Singular von saber im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb saber Subjuntivo Imp. (3. Sg. - Hypothese);Si ella {{c1::supiera}} manejar, te daría su coche.;Wenn sie fahren könnte (wüsste wie), würde sie dir ihr Auto geben.;Bilde die 3. Person Singular von saber im Subjuntivo Imperfekt.;Manejar oder conducir bedeutet fahren/steuern.
Verb saber Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que el director {{c1::supiera}} el plan.;Es war besser, dass der Leiter den Plan wusste (kennte).;Bilde die 3. Person Singular von saber im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
Verb saber Subjuntivo Imp. (3. Sg. - Fähigkeit/Suche);Buscaba una secretaria que {{c1::supiera}} inglés.;Ich suchte eine Sekretärin, die Englisch konnte (wüsste).;Bilde die 3. Person Singular von saber im Subjuntivo Imperfekt.;Die vergangene Suche nach einem unbestimmten Profil erfordert diese Form.
