main_topic;cloze_test;translation;hint;extra
Verb dar Futuro (2. Sg. - Feste Wendung);Si estudias, tú me {{c1::darás}} la razón en el examen.;Wenn du lernst, wirst du mir in der Prüfung recht geben.;Bilde die 2. Person Singular von dar (du wirst recht geben) im Futuro Simple.;"Dar la razón" drückt das Rechtgeben aus.
Verb dar Futuro (2. Sg. - Feste Wendung);Tú {{c1::darás}} un fuerte abrazo a tu familia pronto.;Du wirst deine Familie bald fest umarmen (ihnen eine Umarmung geben).;Bilde die 2. Person Singular von dar (du wirst umarmen) im Futuro Simple.;Pronto bedeutet bald oder schnell.
Verb dar Futuro (2. Sg. - Vermutung Reflexiv);¿Tú te {{c1::darás}} cuenta de la gravedad del error ahora?;Merkst du die Schwere des Fehlers jetzt vielleicht gerade?;Bilde die 2. Person Singular von dar im Futuro für eine Vermutung im Jetzt.;Das Futuro drückt hier eine Vermutung über ein aktuelles Bemerken aus ("Du wirst es doch wohl jetzt einsehen?").
Verb dar Futuro (3. Sg. - Feste Wendung);El nuevo contrato {{c1::dará}} más beneficios a la empresa.;Der neue Vertrag wird dem Unternehmen mehr Gewinne bringen (geben).;Bilde die 3. Person Singular von dar (er/sie/es wird geben) im Futuro Simple. Denke an den Akzent!;Presupuesto und beneficio gehören zum wirtschaftlichen Grundwortschatz.
Verb dar Futuro (3. Sg. - Peinlich sein);A ella le {{c1::dará}} vergüenza hablar en público, creo.;Es wird ihr peinlich sein (sie beschämen), in der Öffentlichkeit zu sprechen.;Bilde die 3. Person Singular von dar (es wird beschämen) im Futuro Simple.;"Dar vergüenza a alguien" bedeutet jemandem peinlich sein. Das Trema auf dem ü (vergüenza) ist wichtig.
Verb dar Futuro (3. Sg. - Feste Wendung);El nuevo hospital {{c1::dará}} servicio a toda la zona.;Das neue Krankenhaus wird der gesamten Gegend Dienst leisten (geben).;Bilde die 3. Person Singular von dar (es wird geben) im Futuro Simple.;Zona ist ein weibliches Substantiv (la zona).
Verb dar Futuro (3. Sg. - Feste Wendung);El director {{c1::dará}} una clase especial el viernes.;Der Leiter wird am Freitag eine besondere Stunde halten (geben).;Bilde die 3. Person Singular von dar (er/sie/es wird geben) im Futuro Simple.;"Dar una clase" bedeutet Unterricht erteilen oder eine Stunde halten.
Verb dar Futuro (3. Sg. - Vermutung Egal sein);A él le {{c1::dará}} igual el precio de la oficina hoy.;Ihm wird der Preis des Büros heute wohl völlig egal sein.;Bilde die 3. Person Singular von dar im Futuro für eine Vermutung in der Gegenwart.;Drückt eine aktuelle Vermutung aus ("Es ist ihm jetzt bestimmt gleich / mag ihm egal sein").
Verb dar Futuro (1. Pl. - Überreichen);El sábado nosotros {{c1::daremos}} los documentos al cliente.;Am Samstag werden wir dem Kunden die Dokumente geben.;Bilde die 1. Person Plural von dar (wir werden geben) im Futuro Simple. Kein Akzent!;Die Form daremos hat im Futuro Simple als einzige Person keinen geschriebenen Akzent.
Verb dar Futuro (1. Pl. - Feste Wendung);Nosotros {{c1::daremos}} un paseo por la playa este verano.;Wir werden diesen Sommer am Strand spazieren gehen.;Bilde die 1. Person Plural von dar (wir werden spazieren gehen) im Futuro Simple.;Verano (Sommer) gehört zum absoluten Grundwortschatz.
Verb dar Futuro (1. Pl. - Reflexiv);Nosotros nos {{c1::daremos}} cuenta de la verdad pronto.;Wir werden die Wahrheit bald bemerken (uns Rechnung geben).;Bilde die 1. Person Plural von dar für das reflexive Bemerken (darse cuenta) im Futuro Simple.;Das Reflexivpronomen lautet nos für die wir-Form.
Verb dar Futuro (1. Pl. - Feste Wendung);Nosotras {{c1::daremos}} las gracias por la comida deliciosa.;Wir werden uns für das köstliche Essen bedanken.;Bilde die 1. Person Plural von dar für eine rein weibliche Gruppe im Futuro Simple.;"Dar las gracias" wird mit por verknüpft, wenn der Grund folgt.
Verb dar Futuro (1. Pl. - Feste Wendung);Muy pronto nosotros {{c1::daremos}} una vuelta por la plaza.;Sehr bald werden wir eine Runde auf dem Platz drehen.;Bilde die 1. Person Plural von dar (wir werden eine Runde drehen) im Futuro Simple.;Plaza ist ein weibliches Substantiv (la plaza).
Verb dar Futuro (2. Pl. - Frage);¿Vosotros qué le {{c1::daréis}} a vuestros padres el domingo?;Was werdet ihr euren Eltern am Sonntag geben?;Bilde die 2. Person Plural von dar (ihr werdet geben) im Futuro Simple. Akzent auf dem e!;Die Form daréis trägt einen geschriebenen Akzent auf dem Diphthong.
Verb dar Futuro (2. Pl. - Feste Wendung);Vosotros siempre me {{c1::daréis}} la razón, espero.;Ihr werdet mir immer recht geben, hoffe ich.;Bilde die 2. Person Plural von dar (ihr werdet recht geben) im Futuro Simple mit Akzent.;"Dar la razón" drückt das Rechtgeben aus.
Verb dar Futuro (2. Pl. - Feste Wendung);Vosotras {{c1::daréis}} un abrazo fuerte a la cumpleañera.;Ihr werdet das Geburtstagskind fest umarmen.;Bilde die 2. Person Plural von dar für eine rein weibliche Gruppe mit Akzent.;Cumpleañera bedeutet das weibliche Geburtstagskind.
Verb dar Futuro (2. Pl. - Reflexiv);Vosotros os {{c1::daréis}} cuenta de los cambios mañana.;Ihr werdet die Veränderungen morgen bemerken.;Bilde die 2. Person Plural von dar für das reflexive Bemerken mit dem Pronomen os im Futuro Simple.;Cambio bedeutet Veränderung oder Wechsel.
Verb dar Futuro (2. Pl. - Vermutung Ekeln);A vosotros os {{c1::dará}} asco la comida fría ahora.;Euch ekelt das kalte Essen jetzt wohl an, nehme ich an.;Bilde die 3. Person Singular von dar im Futuro für eine Vermutung im Jetzt.;"Dar asco a alguien" bedeutet jemanden anekeln. Das Subjekt ist "la comida" (Singular).
Verb dar Futuro (3. Pl. - Überreichen);Los nuevos empleados {{c1::darán}} el informe al director.;Die neuen Angestellten werden dem Leiter den Bericht geben.;Bilde die 3. Person Plural von dar (sie werden geben) im Futuro Simple. Akzent auf dem a!;Informe (Bericht) ist im Spanischen maskulin (el informe).
Verb dar Futuro (3. Pl. - Feste Wendung);Esos chicos {{c1::darán}} problemas a la escuela el lunes.;Diese Jungs werden der Schule am Montag Probleme machen.;Bilde die 3. Person Plural von dar (sie werden geben/machen) im Futuro Simple.;"Dar problemas" bedeutet Schwierigkeiten bereiten.
Verb dar Futuro (3. Pl. - Emotion);A ellos les {{c1::dará}} alegría ver los resultados del torneo.;Ihnen wird es Freude bereiten, die Turnierergebnisse zu sehen.;Bilde die 3. Person Singular von dar, da das substantivierte Verb "ver" das Subjekt des Satzes ist.;"Dar alegría" drückt das Freude-Bereiten aus.
Verb dar Futuro (3. Pl. - Reflexiv);Ellos se {{c1::darán}} cuenta de que es muy tarde.;Sie werden bemerken, dass es sehr spät ist.;Bilde die 3. Person Plural von dar für das reflexive Bemerken (darse cuenta) im Futuro Simple.;Das Reflexivpronomen lautet se für die 3. Person Plural.
Verb dar Futuro (3. Pl. - Vermutung Emotion);A ellas les {{c1::darán}} alegría los regalos ahora.;Die Geschenke bereiten ihnen jetzt wohl Freude.;Bilde die 3. Person Plural von dar (darán) für eine Vermutung über ein Plural-Subjekt.;Achtung: Da der aktuelle Auslöser im Plural steht (los regalos), wechselt auch das Vermutungs-Futuro in den Plural (darán).
Verb dar Condicional (1. Sg. - Überreichen);Con tu permiso, yo {{c1::daría}} las llaves al director.;Mit deiner Erlaubnis würde ich dem Leiter die Schlüssel geben.;Bilde die 1. Person Singular von dar (ich würde geben) im Condicional Simple. Denke an den Akzent!;Das Condicional wird hier für eine hypothetische Situation in der Gegenwart genutzt.
Verb dar Condicional (1. Sg. - Feste Wendung);Yo {{c1::daría}} un paseo por la playa si hiciera sol.;Ich würde am Strand spazieren gehen, wenn die Sonne scheinen würde.;Bilde die 1. Person Singular von dar (ich würde spazieren gehen) im Condicional Simple.;Hiciera ist der Subjuntivo Imperfekt von hacer.
Verb dar Condicional (1. Sg. - Feste Wendung);Yo te {{c1::daría}} un fuerte abrazo si estuvieras aquí.;Ich würde dich fest umarmen, wenn du hier wärst.;Bilde die 1. Person Singular von dar (ich würde umarmen) im Condicional Simple.;Estuviera ist der Subjuntivo Imperfekt von estar.
Verb dar Condicional (1. Sg. - Feste Wendung);Yo {{c1::daría}} las gracias por la ayuda si pudiera.;Ich würde mich für die Hilfe bedanken, wenn ich könnte.;Bilde die 1. Person Singular von dar (ich würde mich bedanken) im Condicional Simple.;Pudiera ist der Subjuntivo Imperfekt von poder.
Verb dar Condicional (1. Sg. - Reflexiv);Con más atención, yo me {{c1::daría}} cuenta de los errores.;Mit mehr Aufmerksamkeit würde ich die Fehler bemerken (mir Rechnung geben).;Bilde die 1. Person Singular von dar für das reflexive Bemerken (darse cuenta) im Condicional Simple.;"Darse cuenta de algo" drückt das Bemerken oder Einsehen aus.
Verb dar Condicional (2. Sg. - Ratschlag);En tu lugar, tú {{c1::darías}} un buen consejo a tu hermano.;An deiner Stelle würdest du deinem Bruder einen guten Rat geben.;Bilde die 2. Person Singular von dar (du würdest geben) im Condicional Simple.;"En tu lugar" (An deiner Stelle) verlangt im Hauptsatz das Condicional.
Verb dar Condicional (2. Sg. - Feste Wendung);Tú {{c1::darías}} una vuelta por la plaza si tuvieras tiempo.;Du würdest eine Runde auf dem Platz drehen, wenn du Zeit hättest.;Bilde die 2. Person Singular von dar (du würdest eine Runde drehen) im Condicional Simple.;Tuvieras ist der Subjuntivo Imperfekt von tener.
Verb dar Condicional (2. Sg. - Feste Wendung);Con estos nuevos datos, tú me {{c1::darías}} la razón.;Mit diesen neuen Daten würdest du mir recht geben.;Bilde die 2. Person Singular von dar (du würdest recht geben) im Condicional Simple.;"Dar la razón" drückt das Rechtgeben aus.
Verb dar Condicional (2. Sg. - Feste Wendung);Tú {{c1::darías}} un paso importante si aceptaras el plan.;Du würdest einen wichtigen Schritt tun, wenn du den Plan annehmen würdest.;Bilde die 2. Person Singular von dar (du würdest tun/geben) im Condicional Simple.;Aceptaras ist der Subjuntivo Imperfekt von aceptar.
Verb dar Condicional (2. Sg. - Vermutung Vergangenheit);¿Tú te {{c1::darías}} cuenta de la gravedad del error ayer?;Hast du die Schwere des Fehlers gestern vielleicht schon bemerkt?;Bilde die 2. Person Singular von dar im Condicional für eine Vermutung.;Das Condicional drückt hier eine Vermutung über ein Bemerken in der Vergangenheit aus.
Verb dar Condicional (3. Sg. - Feste Wendung);El nuevo contrato {{c1::daría}} más beneficios a la empresa.;Der neue Vertrag würde dem Unternehmen mehr Gewinne bringen (geben).;Bilde die 3. Person Singular von dar (er/sie/es würde geben) im Condicional Simple.;Beneficio gehört zum wirtschaftlichen Grundwortschatz.
Verb dar Condicional (3. Sg. - Peinlich sein);A ella le {{c1::daría}} vergüenza hablar en público solo.;Es wäre ihr peinlich, ganz alleine in der Öffentlichkeit zu sprechen.;Bilde die 3. Person Singular von dar (es würde beschämen) im Condicional Simple.;"Dar vergüenza a alguien" bedeutet jemandem peinlich sein. Das Subjekt ist das Verb "hablar" (Singular).
Verb dar Condicional (3. Sg. - Feste Wendung);El nuevo hospital {{c1::daría}} servicio a toda la zona.;Das neue Krankenhaus würde der gesamten Gegend Dienst leisten (geben).;Bilde die 3. Person Singular von dar (es würde geben) im Condicional Simple.;Zona ist ein weibliches Substantiv (la zona).
Verb dar Condicional (3. Sg. - Feste Wendung);El director {{c1::daría}} una clase especial si vinieras.;Der Leiter würde eine besondere Stunde halten, wenn du kommen würdest.;Bilde die 3. Person Singular von dar (er/sie/es würde geben) im Condicional Simple.;Vinieras ist der Subjuntivo Imperfekt von venir.
Verb dar Condicional (3. Sg. - Vermutung Egal sein);A él le {{c1::daría}} igual el precio de la oficina ayer.;Ihm war der Preis des Büros gestern wohl völlig egal.;Bilde die 3. Person Singular von dar im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine vergangene Ungewissheit aus ("Es war ihm damals bestimmt egal / mag ihm egal gewesen sein").
Verb dar Condicional (1. Pl. - Überreichen);Sin la crisis, nosotros {{c1::daríamos}} el informe al cliente.;Ohne die Krise würden wir dem Kunden den Bericht geben.;Bilde die 1. Person Plural von dar (wir würden geben) im Condicional Simple. Denke an den Akzent!;Jede Form im Condicional Simple trägt einen geschriebenen Akzent auf dem i (daríamos).
Verb dar Condicional (1. Pl. - Feste Wendung);Nosotros {{c1::daríamos}} un paseo si no lloviera hoy.;Wir würden spazieren gehen, wenn es heute nicht regnen würde.;Bilde die 1. Person Plural von dar (wir würden spazieren gehen) im Condicional Simple mit Akzent.;Lloviera ist der Subjuntivo Imperfekt von llover (regnen).
Verb dar Condicional (1. Pl. - Reflexiv);Nosotros nos {{c1::daríamos}} cuenta de la verdad con el tiempo.;Wir würden die Wahrheit mit der Zeit bemerken.;Bilde die 1. Person Plural von dar für das reflexive Bemerken (darse cuenta) im Condicional Simple.;Das Reflexivpronomen lautet nos für die wir-Form.
Verb dar Condicional (1. Pl. - Feste Wendung);Nosotras {{c1::daríamos}} las gracias por la cena deliciosa.;Wir würden uns für das köstliche Essen bedanken.;Bilde die 1. Person Plural von dar für eine rein weibliche Gruppe im Condicional Simple.;"Dar las gracias" wird mit por verknüpft, wenn der Grund folgt.
Verb dar Condicional (1. Pl. - Feste Wendung);Con un mapa, nosotros {{c1::daríamos}} una vuelta por la plaza.;Mit einem Plan würden wir eine Runde auf dem Platz drehen.;Bilde die 1. Person Plural von dar (wir würden eine Runde drehen) im Condicional Simple mit Akzent.;Plaza ist ein weibliches Substantiv (la plaza).
Verb dar Condicional (2. Pl. - Frage);¿Vosotros qué le {{c1::daríais}} a vuestros padres el domingo?;Was würdet ihr euren Eltern am Sonntag geben (wenn ihr könntet)?;Bilde die 2. Person Plural von dar (ihr würdet geben) im Condicional Simple. Akzent auf dem i!;Die Endung für vosotros lautet -íais (daríais).
Verb dar Condicional (2. Pl. - Feste Wendung);Vosotros siempre me {{c1::daríais}} la razón si escucharais.;Ihr würdet mir immer recht geben, wenn ihr zuhören würdet.;Bilde die 2. Person Plural von dar (ihr würdet recht geben) im Condicional Simple mit Akzent.;"Dar la razón" drückt das Rechtgeben aus.
Verb dar Condicional (2. Pl. - Feste Wendung);Vosotras {{c1::daríais}} un abrazo fuerte a la cumpleañera.;Ihr würdet das Geburtstagskind fest umarmen.;Bilde die 2. Person Plural von dar für eine rein weibliche Gruppe mit Akzent.;Cumpleañera bedeutet das weibliche Geburtstagskind.
Verb dar Condicional (2. Pl. - Reflexiv);Vosotros os {{c1::daríais}} cuenta de los cambios con el informe.;Ihr würdet die Veränderungen durch den Bericht bemerken.;Bilde die 2. Person Plural von dar für das reflexive Bemerken mit dem Pronomen os im Condicional Simple.;Cambio bedeutet Veränderung oder Wechsel.
Verb dar Condicional (2. Pl. - Vermutung Ekeln);A vosotros os {{c1::daría}} asco la comida fría ayer.;Euch hat das kalte Essen gestern wohl angeekelt, nehme ich an.;Bilde die 3. Person Singular von dar im Condicional für eine Vermutung.;"Dar asco a alguien" bedeutet jemanden anekeln. Das Subjekt ist "la comida" (Singular).
Verb dar Condicional (3. Pl. - Überreichen);Los nuevos empleados {{c1::darían}} el informe al director.;Die neuen Angestellten würden dem Leiter den Bericht geben (wenn nötig).;Bilde die 3. Person Plural von dar (sie würden geben) im Condicional Simple.;Informe (Bericht) ist im Spanischen maskulin (el informe).
Verb dar Condicional (3. Pl. - Feste Wendung);Esos chicos {{c1::darían}} problemas a la escuela el lunes.;Diese Jungs würden der Schule am Montag Probleme machen (wenn sie dort spielten).;Bilde die 3. Person Plural von dar (sie würden geben/machen) im Condicional Simple.;"Dar problemas" bedeutet Schwierigkeiten bereiten.
Verb dar Condicional (3. Pl. - Emotion);A ellos les {{c1::daría}} alegría ver los resultados del torneo.;Ihnen würde es Freude bereiten, die Turnierergebnisse zu sehen.;Bilde die 3. Person Singular von dar, da das substantivierte Verb "ver" das Subjekt des Satzes ist.;"Dar alegría" drückt das Freude-Bereiten aus.
Verb dar Condicional (3. Pl. - Reflexiv);Ellos se {{c1::darían}} cuenta de que era muy tarde.;Sie würden bemerken, dass es sehr spät war.;Bilde die 3. Person Plural von dar für das reflexive Bemerken (darse cuenta) im Condicional Simple.;Das Reflexivpronomen lautet se für die 3. Person Plural.
Verb dar Condicional (3. Pl. - Vermutung Emotion);A ellas les {{c1::darían}} alegría los regalos ayer, supongo.;Die Geschenke haben ihnen gestern wohl Freude bereitet, nehme ich an.;Bilde die 3. Person Plural von dar für eine Vermutung über ein Plural-Subjekt in der Vergangenheit.;Achtung: Da der vergangene Auslöser im Plural steht (los regalos), wechselt auch das Vermutungs-Condicional in den Plural (darían).
Verb dar Subjuntivo (1. Sg. - Wunsch);Mi madre quiere que yo le {{c1::dé}} el regalo a mi hermano.;Meine Mutter will, dass ich meinem Bruder das Geschenk gebe.;Bilde die 1. Person Singular von dar im Subjuntivo Präsens mit Akzent.;Die Form dé trägt einen Akzent zur Unterscheidung von der Präposition de.
Verb dar Subjuntivo (1. Sg. - Feste Wendung);El médico pide que yo {{c1::dé}} un paseo cada tarde.;Der Arzt bittet darum, dass ich jeden Nachmittag spazieren gehe.;Bilde die 1. Person Singular von dar im Subjuntivo Präsens mit Akzent.;"Dar un paseo" bedeutet spazieren gehen.
Verb dar Subjuntivo (1. Sg. - Feste Wendung);Es vital que yo le {{c1::dé}} un fuerte abrazo hoy.;Es ist lebenswichtig, dass ich ihn heute fest umarme.;Bilde die 1. Person Singular von dar (ich umarme) im Subjuntivo Präsens.;Pedir oder Ausdrücke der Notwendigkeit steuern den Subjuntivo.
Verb dar Subjuntivo (1. Sg. - Feste Wendung);El director prefiere que yo {{c1::dé}} las gracias al grupo.;Der Leiter bevorzugt, dass ich mich bei der Gruppe bedanke.;Bilde die 1. Person Singular von dar im Subjuntivo Präsens mit Akzent.;"Dar las gracias" bedeutet sich bedanken.
Verb dar Subjuntivo (1. Sg. - Reflexiv);Es necesario que yo me {{c1::dé}} cuenta de la situación.;Es ist notwendig, dass ich die Situation bemerke (mir Rechnung gebe).;Bilde die 1. Person Singular von dar für das reflexive Bemerken (darse cuenta).;"Darse cuenta de algo" ist die feste Redewendung für etwas einsehen/bemerken.
Verb dar Subjuntivo (2. Sg. - Wunsch);Espero que tú le {{c1::des}} el documento al jefe mañana.;Ich hoffe, dass du dem Chef morgen das Dokument gibst.;Bilde die 2. Person Singular von dar im Subjuntivo Präsens. Kein Akzent!;Die Form des trägt im Subjuntivo Präsens keinen geschriebenen Akzent.
Verb dar Subjuntivo (2. Sg. - Feste Wendung);Es necesario que tú {{c1::des}} una vuelta por la plaza.;Es ist notwendig, dass du eine Runde auf dem Platz drehst.;Bilde die 2. Person Singular von dar (du drehst eine Runde) im Subjuntivo Präsens.;Es necesario que drückt eine unpersönliche Notwendigkeit aus.
Verb dar Subjuntivo (2. Sg. - Aufforderung);Te pido que siempre me {{c1::des}} la razón en esto.;Ich bitte dich, dass du mir hierbei immer recht gibst.;Bilde die 2. Person Singular von dar im Subjuntivo Präsens.;"Dar la razão" drückt das Rechtgeben aus.
Verb dar Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::des}} un paso importante ahora.;Ich bezweifle, dass du jetzt einen wichtigen Schritt tust.;Bilde die 2. Person Singular von dar (du tust/gibst) im Subjuntivo Präsens.;Zweifel (dudar que) fordern im Nebensatz immer den Subjuntivo.
Verb dar Subjuntivo (2. Sg. - Negation);No creo que tú te {{c1::des}} cuenta del gran error.;Ich glaube nicht, dass du den großen Fehler bemerkst.;Bilde die 2. Person Singular von dar für das reflexive Bemerken (darse cuenta).;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb dar Subjuntivo (3. Sg. - Wunsch);Ojalá el nuevo mapa {{c1::dé}} la dirección correcta.;Hoffentlich zeigt (gibt) die neue Karte die richtige Adresse.;Bilde die 3. Person Singular von dar im Subjuntivo Präsens mit Akzent.;Das Wort ojalá (hoffentlich) wird immer von einer Subjuntivo-Form gefolgt.
Verb dar Subjuntivo (3. Sg. - Peinlich sein);Me da pena que a ella le {{c1::dé}} vergüenza hablar.;Es tut mir leid, dass es ihr peinlich ist (sie beschämt) zu sprechen.;Bilde die 3. Person Singular von dar im Subjuntivo Präsens mit Akzent.;"Dar vergüenza" richtet sich nach der Aktion "hablar" (Singular). Trägt ebenfalls den Unterscheidungsakzent (dé).
Verb dar Subjuntivo (3. Sg. - Unpersönlich);Es mejor que el sol {{c1::dé}} mucha luz en la playa.;Es ist besser, dass die Sonne am Strand viel Licht gibt.;Bilde die 3. Person Singular von dar im Subjuntivo Präsens mit Akzent.;Es mejor que leitet eine unpersönliche Bewertung ein.
Verb dar Subjuntivo (3. Sg. - Erlaubnis);Busco un profesor que {{c1::dé}} una clase de música.;Ich suche einen Lehrer, der eine Musikstunde gibt (hält).;Bilde die 3. Person Singular von dar im Subjuntivo Präsens im Relativsatz.;Die Suche nach unbestimmten Profilen fordert den Subjuntivo.
Verb dar Subjuntivo (3. Sg. - Egal sein);Es posible que a él le {{c1::dé}} igual el precio.;Es ist möglich, dass ihm der Preis egal ist (gleich gibt).;Bilde die 3. Person Singular von dar für den Ausdruck "egal sein" (dar igual).;Möglichkeiten (es posible que) nutzen den Subjuntivo.
Verb dar Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::demos}} los informes hoy.;Sie wollen, dass wir heute die Berichte abgeben (geben).;Bilde die 1. Person Plural von dar im Subjuntivo Präsens. Kein Akzent!;Die Pluralformen von dar haben im Subjuntivo Präsens keinen Akzent (demos).
Verb dar Subjuntivo (1. Pl. - Feste Wendung);Es vital que nosotros {{c1::demos}} un paseo juntos.;Es ist lebenswichtig, dass wir zusammen spazieren gehen.;Bilde die 1. Person Plural von dar im Subjuntivo Präsens.;Es vital que leitet eine starke unpersönliche Notwendigkeit ein.
Verb dar Subjuntivo (1. Pl. - Vorschlag);El líder propone que nos {{c1::demos}} cuenta del peligro.;Der Anführer schlägt vor, dass wir die Gefahr bemerken.;Bilde die 1. Person Plural von dar für das reflexive Bemerken (darse cuenta).;Vorschläge (proponer que) steuern den Subjuntivo im Nebensatz.
Verb dar Subjuntivo (1. Pl. - Negation);No es verdad que nosotras nicht {{c1::demos}} las gracias.;Es ist nicht wahr, dass wir uns nicht bedanken.;Bilde die 1. Person Plural von dar für eine rein weibliche Gruppe.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb dar Subjuntivo (1. Pl. - Emotion);Nos da alegría que nosotros {{c1::demos}} una vuelta.;Es bereitet uns Freude, dass wir eine Runde drehen.;Bilde die 1. Person Plural von dar (wir drehen eine Runde) im Subjuntivo Präsens.;Gefühlsausdrücke steuern den Subjuntivo im Nebensatz.
Verb dar Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::deis}} comida al niño.;Mein Wunsch ist, dass ihr dem Kind Essen gebt.;Bilde die 2. Person Plural von dar im Subjuntivo Präsens. Kein Akzent!;Achtung: Die Form deis hat im Subjuntivo Präsens keinen geschriebenen Akzent (einsilbig).
Verb dar Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotros siempre me {{c1::deis}} la razón.;Es ist unglaublich, dass ihr mir immer recht gebt.;Bilde die 2. Person Plural von dar (ihr gebt recht) im Subjuntivo Präsens.;Ausdrücke der Überraschung (es increíble que) lösen den Subjuntivo aus.
Verb dar Subjuntivo (2. Pl. - Verbot);No permitiré que vosotras nicht {{c1::deis}} un abrazo.;Ich werde nicht erlauben, dass ihr keine Umarmung gebt (euch nicht umarmt).;Bilde die 2. Person Plural von dar für eine rein weibliche Gruppe.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb dar Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros os {{c1::deis}} cuenta.;Es scheint mir nicht, dass ihr es bemerkt (euch Rechnung gebt).;Bilde die 2. Person Plural von dar für das reflexive Bemerken mit dem Pronomen os.;No parecer que drückt Unsicherheit aus und zieht den Subjuntivo nach sich.
Verb dar Subjuntivo (2. Pl. - Ekeln);Es probable que a vosotros os {{c1::dé}} asco el plato.;Es ist wahrscheinlich, dass euch das Gericht anwidert (Ekel gibt).;Bilde die 3. Person Singular von dar, da "el plato" das Subjekt des Satzes ist!;Achtung: Das Verb richtet sich nach dem Auslöser (el plato = Singular), daher steht hier dé mit Akzent!
Verb dar Subjuntivo (3. Pl. - Wunsch);El director prefiere que ellos {{c1::den}} el contrato.;Der Chef bevorzugt, dass sie den Vertrag aushändigen (geben).;Bilde die 3. Person Plural von dar (sie geben) im Subjuntivo Präsens. Kein Akzent!;Die Form den wird ohne geschriebenen Akzent gebildet.
Verb dar Subjuntivo (3. Pl. - Unpersönlich);Es lógico que esos chicos {{c1::den}} problemas.;Es ist logisch, dass diese Jungs Probleme machen (bereiten).;Bilde die 3. Person Plural von dar (sie geben) im Subjuntivo Präsens.;Logische Bewertungen (es lógico que) nutzen den Subjuntivo.
Verb dar Subjuntivo (3. Pl. - Emotion);Nos alegra que las nuevas empresas {{c1::den}} empleo.;Es freut uns, dass die neuen Unternehmen Arbeitsplätze bieten (geben).;Bilde die 3. Person Plural von dar im Subjuntivo Präsens.;Empleo bedeutet Arbeit, Anstellung oder Beschäftigung.
Verb dar Subjuntivo (3. Pl. - Reflexiv);Es probable que ellos se {{c1::den}} cuenta de todo.;Es ist wahrscheinlich, dass sie alles bemerken.;Bilde die 3. Person Plural von dar für das reflexive Bemerken (darse cuenta).;Es probable que drückt eine Wahrscheinlichkeit aus.
Verb dar Subjuntivo (3. Pl. - Erlaubnis);Necesito guías que {{c1::den}} una clase especial.;Ich brauche Führer, die eine besondere Stunde halten (geben).;Bilde die 3. Person Plural von dar für ein Plural-Profil im Relativsatz.;Suche nach unbestimmten Profilen verlangt den Subjuntivo.
Verb dar Subjuntivo Imp. (1. Sg. - Hypothese);Si yo te {{c1::diera}} un consejo, ¿lo escucharías?.;Wenn ich dir einen Rat geben würde, würdest du ihn anhören?;Bilde die 1. Person Singular von dar im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" (Wenn) verlangen bei hypothetischen Aktionen im Nebensatz den Subjuntivo Imperfekt.
Verb dar Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi madre quería que yo le {{c1::diera}} el regalo ayer.;Meine Mutter wollte, dass ich meinem Bruder gestern das Geschenk gebe (gäbe).;Bilde die 1. Person Singular von dar im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb dar Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo {{c1::diera}} un paseo cada tarde.;Es war wichtig, dass ich jeden Nachmittag spazieren ging.;Bilde die 1. Person Singular von dar im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb dar Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo le {{c1::diera}} un fuerte abrazo.;Er sah mich an, als ob ich ihn fest umarmen würde.;Bilde die 1. Person Singular von dar (ich umarmte) im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb dar Subjuntivo Imp. (1. Sg. - Reflexiv);El jefe esperaba que yo me {{c1::diera}} cuenta del error.;Der Chef hoffte, dass ich den Fehler bemerke (mir Rechnung gäbe).;Bilde die 1. Person Singular von dar für das reflexive Bemerken (darse cuenta) im Subjuntivo Imperfekt.;"Darse cuenta de algo" drückt das Bemerken oder Einsehen aus.
Verb dar Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::dieras}} una vuelta por la plaza, lo verías.;Wenn du eine Runde auf dem Platz drehen würdest, würdest du es sehen.;Bilde die 2. Person Singular von dar im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (verías) im Hauptsatz.
