main_topic;cloze_test;translation;hint;extra
Verb querer Futuro (3. Sg. - Absicht);El director {{c1::querrá}} hacer la llamada pronto.;Der Leiter wird den Anruf bald tätigen (machen) wollen.;Bilde die 3. Person Singular von querer (er/sie/es wird wollen) im Futuro Simple. Denke an den Akzent!;Auch in der 3. Person Singular bleibt der Stamm querr- unregelmäßig.
Verb querer Futuro (3. Sg. - Wunsch);Ella {{c1::querrá}} un despacho privado mañana.;Sie wird morgen ein privates Büro wollen.;Bilde die 3. Person Singular von querer im Futuro Simple.;Despacho bedeutet Büro oder Arbeitszimmer und ist maskulin.
Verb querer Futuro (3. Sg. - Absicht);Mi hijo menor {{c1::querrá}} ir en bicicleta hoy.;Mein jüngerer Sohn wird heute Fahrrad fahren wollen.;Bilde die 3. Person Singular von querer im Futuro Simple.;Das Transportmittel wird mit en eingeleitet (en bicicleta).
Verb querer Futuro (3. Sg. - Liebe);Ella sempre {{c1::querrá}} mucho a su madre.;Sie wird ihre Mutter immer sehr lieben.;Bilde die 3. Person Singular von querer im Futuro Simple.;Das persönliche "a" steht vor dem weiblichen Nomen (a su madre).
Verb querer Futuro (3. Sg. - Vermutung Gefühl);¿Por qué el niño {{c1::querrá}} estar solo hoy?;Warum will das Kind heute wohl alleine sein?;Bilde die 3. Person Singular von querer im Futuro für eine Vermutung in der Gegenwart.;Drückt eine aktuelle Ungewissheit/Vermutung aus ("Was mag er wohl wollen?").
Verb querer Futuro (1. Pl. - Wunsch);El viernes nosotros {{c1::querremos}} ir a la playa.;Am Freitag werden wir an den Strand gehen wollen.;Bilde die 1. Person Plural von querer (wir werden wollen) im Futuro Simple. Kein Akzent!;Die Form querremos hat im Futuro Simple als einzige Person keinen geschriebenen Akzent.
Verb querer Futuro (1. Pl. - Absicht);Nosotros {{c1::querremos}} hacer una fiesta grande.;Wir werden ein großes Fest machen wollen.;Bilde die 1. Person Plural von querer im Futuro Simple.;Das Doppel-r bleibt in allen Personen des Futuro zwingend erhalten.
Verb querer Futuro (1. Pl. - Absicht);Nosotras {{c1::querremos}} buscar la solución juntas.;Wir werden zusammen die Lösung suchen wollen.;Bilde die 1. Person Plural von querer für eine rein weibliche Gruppe.;Juntas passt sich an das weibliche Pronomen nosotras an.
Verb querer Futuro (1. Pl. - Wunsch);Nosotros no {{c1::querremos}} problemas con nadie.;Wir werden mit niemandem Probleme wollen.;Bilde die verneinte 1. Person Plural von querer im Futuro Simple.;Problema endet auf -a, ist aber maskulin (los problemas).
Verb querer Futuro (1. Pl. - Liebe);Nosotros {{c1::querremos}} a nuestra familia siempre.;Wir werden unsere Familie immer lieben.;Bilde die 1. Person Plural von querer (wir werden lieben) im Futuro Simple.;Nuestra passt sich an das weibliche Substantiv familia an.
Verb querer Futuro (2. Pl. - Frage);¿Vosotros {{c1::querréis}} hacer el proyecto juntos?;Werdet ihr das Projekt zusammen machen wollen?;Bilde die 2. Person Plural von querer (ihr werdet wollen) im Futuro Simple. Akzent auf dem e!;Die Form querréis trägt einen geschriebenen Akzent auf dem Diphthong.
Verb querer Futuro (2. Pl. - Wunsch);Vosotros {{c1::querréis}} ir al concierto el martes.;Ihr werdet am Dienstag zum Konzert gehen wollen.;Bilde die 2. Du-Form Plural von querer im Futuro Simple mit Akzent.;Wochentage nutzen im Spanischen den bestimmten Artikel (el martes).
Verb querer Futuro (2. Pl. - Liebe);Vosotras {{c1::querréis}} mucho a vuestros padres.;Ihr werdet eure Eltern sehr lieben.;Bilde die 2. Person Plural von querer für eine rein weibliche Gruppe mit Akzent.;Padres steht für Eltern oder Väter.
Verb querer Futuro (2. Pl. - Wunsch);Vosotros {{c1::querréis}} hacer un viaje largo.;Ihr werdet eine lange Reise machen wollen.;Bilde die 2. Person Plural von querer im Futuro Simple mit Akzent.;Viaje ist im Spanischen maskulin (un viaje largo).
Verb querer Futuro (2. Pl. - Vermutung Absicht);Vosotros me {{c1::querréis}} pedir un favor, supongo.;Ihr wollt mich jetzt wohl um einen Gefallen bitten, nehme ich an.;Bilde die 2. Person Plural von querer im Futuro für eine Vermutung im Jetzt.;Supongo ist die 1. Person Singular von suponer (annehmen).
Verb querer Futuro (3. Pl. - Absicht);Los empleados {{c1::querrán}} hacer una reunión mañana.;Die Angestellten werden morgen eine Besprechung machen wollen.;Bilde die 3. Person Plural von querer (sie werden wollen) im Futuro Simple. Akzent auf dem a!;In der 3. Person Plural bleibt das Doppel-r erhalten (querrán).
Verb querer Futuro (3. Pl. - Wunsch);Esos chicos {{c1::querrán}} entrar al estadio.;Diese Jungs werden das Stadion betreten wollen.;Bilde die 3. Person Plural von querer im Futuro Simple.;Estadio ist ein maskulines Substantiv (el estadio).
Verb querer Futuro (3. Pl. - Liebe);Ellos {{c1::querrán}} mucho a sus abuelos siempre.;Sie werden ihre Großeltern immer sehr lieben.;Bilde die 3. Person Plural von querer im Futuro Simple.;Abuelo bedeutet Großvater, im Plural steht es für Großeltern.
Verb querer Futuro (3. Pl. - Wunsch);Las nuevas empresas {{c1::querrán}} hacer cambios.;Die neuen Unternehmen werden Veränderungen vornehmen wollen.;Bilde die 3. Person Plural von querer für ein weibliches Plural-Subjekt.;Cambio bedeutet Veränderung oder Wechsel.
Verb querer Futuro (3. Pl. - Vermutung Wunsch);Ellos {{c1::querrán}} ir a cenar ya porque es tarde.;Sie wollen wohl jetzt schon essen gehen, weil es spät ist.;Bilde die 3. Person Plural von querer im Futuro für eine Vermutung im Jetzt.;Drückt eine logische Vermutung über den aktuellen Wunsch anderer Personen aus.
Verb querer Condicional (1. Sg. - Höflicher Wunsch);Yo {{c1::querría}} hablar con el director un momento.;Ich möchte (würde wollen) gerne einen Moment mit dem Leiter sprechen.;Bilde die 1. Person Singular von querer (ich möchte) im Condicional Simple. Denke an das Doppel-r (querría)!;Das Condicional drückt hier einen sehr höflichen Wunsch in der Gegenwart aus.
Verb querer Condicional (1. Sg. - Hypothese);Yo {{c1::querría}} hacer el trabajo si tuviera tiempo.;Ich würde die Arbeit machen wollen, wenn ich Zeit hätte.;Bilde die 1. Person Singular von querer (ich würde wollen) im Condicional Simple.;Tuviera ist der Subjuntivo Imperfekt von tener.
Verb querer Condicional (1. Sg. - Liebe);Yo siempre {{c1::querría}} a mi hermano en cualquier situación.;Ich würde meinen Bruder in jeder Situation immer lieben.;Bilde die 1. Person Singular von querer (ich würde lieben) im Condicional Simple.;Bezieht sich querer auf Personen, verlangt es das persönliche "a".
Verb querer Condicional (1. Sg. - Wunsch);Yo {{c1::querría}} un coche nuevo si fuera rico.;Ich würde ein neues Auto wollen, wenn ich reich wäre.;Bilde die 1. Person Singular von querer (ich würde wollen) im Condicional Simple.;Fuera ist der Subjuntivo Imperfekt von ser.
Verb querer Condicional (1. Sg. - Absicht);Yo no {{c1::querría}} buscar una solución sin tu ayuda.;Ich würde ohne deine Hilfe keine Lösung suchen wollen.;Bilde die verneinte 1. Person Singular von querer im Condicional Simple.;Ayuda (Hilfe) stammt vom Verb ayudar.
Verb querer Condicional (2. Sg. - Höfliche Bitte);¿Tú {{c1::querrías}} hacer deporte conmigo hoy?;Möchtest (würdest) du heute gerne mit mir Sport machen?;Bilde die 2. Person Singular von querer (du möchtest) im Condicional Simple. Denke an den Akzent!;Jede Form trägt einen geschriebenen Akzent auf dem i (querrías).
Verb querer Condicional (2. Sg. - Hypothese);Tú {{c1::querrías}} ir a la fiesta si no trabajaras.;Du würdest zum Fest gehen wollen, wenn du nicht arbeiten würdest.;Bilde die 2. Person Singular von querer (du würdest wollen) im Condicional Simple.;Trabajaran ist der Subjuntivo Imperfekt von trabajar.
Verb querer Condicional (2. Sg. - Wunsch);Tú {{c1::querrías}} cambiar de coche con más dinero.;Du würdest mit mehr Geld das Auto wechseln wollen.;Bilde die 2. Person Singular von querer (du würdest wollen) im Condicional Simple.;"Cambiar de" bedeutet eine Sache gegen eine andere auszutauschen.
Verb querer Condicional (2. Sg. - Ratschlag);Tú {{c1::querrías}} a tus amigos si fueran honestos.;Du würdest deine Freunde gernhaben, wenn sie ehrlich wären.;Bilde die 2. Person Singular von querer (du würdest gernhaben) im Condicional Simple.;Honesto bedeutet ehrlich oder anständig.
Verb querer Condicional (2. Sg. - Vermutung Vergangenheit);¿Tú qué {{c1::querrías}} decir ayer con esa actitud?;Was wolltest du gestern mit dieser Einstellung wohl sagen?;Bilde die 2. Person Singular von querer im Condicional für eine Vermutung.;Das Condicional drückt hier eine Vermutung über einen Wunsch/Absicht in der Vergangenheit aus.
Verb querer Condicional (3. Sg. - Höflicher Wunsch);El director {{c1::querría}} hacer la llamada ahora.;Der Leiter möchte den Anruf gerne jetzt tätigen (machen).;Bilde die 3. Person Singular von querer (er/sie/es möchte) im Condicional Simple. Stamm bleibt querr-!;Auch in der 3. Person Singular bleibt das Doppel-r im Stamm erhalten (querría).
Verb querer Condicional (3. Sg. - Wunsch);Ella {{c1::querría}} un despacho privado si fuera posible.;Sie würde ein privates Büro wollen, wenn es möglich wäre.;Bilde die 3. Person Singular von querer (er/sie/es würde wollen) im Condicional Simple.;Despacho bedeutet Büro oder Arbeitszimmer und ist maskulin.
Verb querer Condicional (3. Sg. - Hypothese);Mi hijo menor {{c1::querría}} ir en bicicleta con este sol.;Mein jüngerer Sohn würde bei dieser Sonne gerne Fahrrad fahren wollen.;Bilde die 3. Person Singular von querer (er/sie/es würde wollen) im Condicional Simple.;Das Transportmittel wird mit en eingeleitet (en bicicleta).
Verb querer Condicional (3. Sg. - Liebe);Ella sempre {{c1::querría}} mucho a su madre de vacaciones.;Sie würde ihre Mutter im Urlaub immer sehr lieben (gernhaben).;Bilde die 3. Person Singular von querer (er/sie/es würde lieben) im Condicional Simple.;Das persönliche "a" steht vor dem weiblichen Nomen (a su madre).
Verb querer Condicional (3. Sg. - Vermutung Vergangenheit);¿Por qué el niño {{c1::querría}} estar solo ayer?;Warum wollte das Kind gestern wohl alleine sein?;Bilde die 3. Person Singular von querer im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine vergangene Ungewissheit/Vermutung aus ("Was mag er wohl gewollt haben?").
Verb querer Condicional (1. Pl. - Höflicher Wunsch);Nosotros {{c1::querríamos}} ir a la playa, por favor.;Wir möchten bitte an den Strand gehen.;Bilde die 1. Person Plural von querer (wir möchten) im Condicional Simple. Denke an den Akzent!;Jede Form im Condicional Simple trägt einen geschriebenen Akzent auf dem i (querríamos).
Verb querer Condicional (1. Pl. - Hypothese);Nosotros {{c1::querríamos}} hacer una fiesta grande.;Wir würden gerne ein großes Fest machen (wenn wir dürften).;Bilde die 1. Person Plural von querer (wir würden wollen) im Condicional Simple mit Akzent.;Fiesta ist ein weibliches Substantiv (la fiesta).
Verb querer Condicional (1. Pl. - Wunsch);Nosotras {{c1::querríamos}} buscar la solución juntas.;Wir würden zusammen nach der Lösung suchen wollen.;Bilde die 1. Person Plural von querer für eine rein weibliche Gruppe.;Juntas passt sich an das weibliche Pronomen nosotras an.
Verb querer Condicional (1. Pl. - Absicht);Nosotros no {{c1::querríamos}} problemas con nadie.;Wir würden mit niemandem Probleme wollen.;Bilde die verneinte 1. Person Plural von querer im Condicional Simple mit Akzent.;Problema endet auf -a, ist aber maskulin (los problemas).
Verb querer Condicional (1. Pl. - Liebe);Nosotros {{c1::querríamos}} a nuestra familia en cualquier lugar.;Wir würden unsere Familie an jedem Ort lieben.;Bilde die 1. Person Plural von querer (wir würden lieben) im Condicional Simple mit Akzent.;Nuestra passt sich an das weibliche Substantiv familia an.
Verb querer Condicional (2. Pl. - Frage);¿Vosotros {{c1::querríais}} hacer el proyecto juntos?;Würdet ihr das Projekt zusammen machen wollen?;Bilde die 2. Person Plural von querer (ihr würdet wollen) im Condicional Simple. Akzent auf dem i!;Die Endung für vosotros lautet -íais (querríais).
Verb querer Condicional (2. Pl. - Höflicher Wunsch);Vosotros {{c1::querríais}} ir al concierto, supongo.;Ihr möchtet bestimmt zum Konzert gehen, nehme ich an.;Bilde die 2. Du-Form Plural von querer (ihr möchtet) im Condicional Simple mit Akzent.;Supongo ist die 1. Person Singular von suponer (annehmen).
Verb querer Condicional (2. Pl. - Liebe);Vosotras {{c1::querríais}} mucho a vuestros padres en el pasado.;Ihr hättet eure Eltern in der Vergangenheit bestimmt sehr geliebt (Vermutung).;Bilde die 2. Person Plural von querer für eine rein weibliche Gruppe im Condicional Simple.;Padres steht für Eltern oder Väter.
Verb querer Condicional (2. Pl. - Wunsch);Vosotros {{c1::querríais}} hacer un viaje largo si hubiera tiempo.;Ihr würdet eine lange Reise machen wollen, wenn Zeit gäbe.;Bilde die 2. Person Plural von querer (ihr würdet wollen) im Condicional Simple mit Akzent.;Hubiera ist der Subjuntivo Imperfekt von haber (es gäbe).
Verb querer Condicional (2. Pl. - Vermutung Vergangenheit);Vosotros me {{c1::querríais}} pedir un favor ayer, ¿no?;Ihr wolltet mich gestern wohl um einen Gefallen bitten, richtig?;Bilde die 2. Person Plural von querer im Condicional für eine Vermutung.;Drückt eine Schätzung über eine vergangene Absicht aus ("Ihr werdet mich gestern wohl gewollt haben zu bitten").
Verb querer Condicional (3. Pl. - Höflicher Wunsch);Los empleados {{c1::querrían}} hacer una reunión ahora.;Die Angestellten möchten jetzt gerne eine Besprechung machen.;Bilde die 3. Person Plural von querer (sie möchten) im Condicional Simple. Akzent auf dem i!;In der 3. Person Plural bleibt das Doppel-r erhalten (querrían).
Verb querer Condicional (3. Pl. - Wunsch);Esos chicos {{c1::querrían}} entrar al estadio si fuera gratis.;Diese Jungs würden gerne das Stadion betreten, wenn es kostenlos wäre.;Bilde die 3. Person Plural von querer (sie würden wollen) im Condicional Simple.;Gratis bedeutet kostenlos oder umsonst.
Verb querer Condicional (3. Pl. - Liebe);Ellos {{c1::querrían}} a sus abuelos bajo cualquier condición.;Sie würden ihre Großeltern unter jeder Bedingung lieben.;Bilde die 3. Person Plural von querer (sie würden lieben) im Condicional Simple.;Abuelo bedeutet Großvater, im Plural steht es für Großeltern.
Verb querer Condicional (3. Pl. - Hypothese);Las nuevas empresas {{c1::querrían}} hacer cambios con apoyo.;Die neuen Unternehmen würden mit Unterstützung gerne Veränderungen vornehmen.;Bilde die 3. Person Plural von querer für ein weibliches Plural-Subjekt.;Cambio bedeutet Veränderung oder Wechsel.
Verb querer Condicional (3. Pl. - Vermutung Vergangenheit);Ellos {{c1::querrían}} ir a la fiesta porque se vistieron bien.;Sie wollten gestern wohl zum Fest gehen, weil sie sich gut anzogen.;Bilde die 3. Person Plural von querer im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine logische Vermutung über den vergangenen Wunsch anderer Personen aus.
Verb querer Subjuntivo (1. Sg. - Unpersönlich);Es importante que yo {{c1::quiera}} hacer el trabajo.;Es ist wichtig, dass ich die Arbeit machen will.;Bilde die 1. Person Singular von querer im Subjuntivo Präsens mit Stammwechsel.;Unpersönliche Ausdrücke der Bewertung (es importante que) lösen den Subjuntivo aus.
Verb querer Subjuntivo (1. Sg. - Emotion);Me alegra que yo {{c1::quiera}} estudiar español hoy.;Es freut mich, dass ich heute Spanisch lernen will.;Bilde die 1. Person Singular von querer im Subjuntivo Präsens.;Gefühlsausdrücke (me alegra que) erfordern im Spanischen den Subjuntivo.
Verb querer Subjuntivo (1. Sg. - Liebe);Él se sorprende de que yo lo {{c1::quiera}} tanto.;Er ist überrascht, dass ich ihn so sehr liebe (gernhabe).;Bilde die 1. Person Singular von querer (ich liebe) im Subjuntivo Präsens.;Überraschungen (sorprenderse de que) steuern den Subjuntivo im Nebensatz.
Verb querer Subjuntivo (1. Sg. - Absicht);El jefe busca un empleado que {{c1::quiera}} viajar.;Der Chef sucht einen Angestellten, der reisen will.;Bilde die 1. Person Singular von querer im Subjuntivo Präsens im Relativsatz.;Die Suche nach einer unbestimmten Person mit bestimmten Merkmalen fordert den Subjuntivo.
Verb querer Subjuntivo (1. Sg. - Wunsch);Es mejor que yo no {{c1::quiera}} un coche nuevo ahora.;Es ist besser, dass ich jetzt kein neues Auto will.;Bilde die verneinte 1. Person Singular von querer im Subjuntivo Präsens.;Es mejor que leitet eine unpersönliche Bewertung ein.
Verb querer Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::quieras}} buscar una solución.;Es ist notwendig, dass du eine Lösung suchen willst.;Bilde die 2. Person Singular von querer im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus.
Verb querer Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::quieras}} hacer deporte conmigo.;Ich bezweifle, dass du mit mir Sport machen willst.;Bilde die 2. Person Singular von querer im Subjuntivo Präsens.;Zweifel (dudar que) fordern im Nebensatz immer den Subjuntivo.
Verb querer Subjuntivo (2. Sg. - Negation);No creo que tú {{c1::quieras}} ir a la fiesta.;Ich glaube nicht, dass du zum Fest gehen willst.;Bilde die 2. Person Singular von querer im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb querer Subjuntivo (2. Sg. - Wunsch);Es una pena que tú no {{c1::quieras}} a tus amigos.;Es ist schade, dass du deine Freunde nicht liebst (gernhast).;Bilde die 2. Person Singular von querer im Subjuntivo Präsens.;Ausdrücke des Bedauerns (es una pena que) lösen den Subjuntivo aus.
Verb querer Subjuntivo (2. Sg. - Erreichbarkeit);Es mejor que tú {{c1::quieras}} estar disponible el lunes.;Es ist besser, dass du am Montag verfügbar sein willst.;Bilde die 2. Person Singular von querer im Subjuntivo Präsens.;Disponible bleibt für beide Geschlechter gleich.
Verb querer Subjuntivo (3. Sg. - Unpersönlich);Es bueno que el director {{c1::quiera}} hacer la llamada.;Es ist gut, dass der Leiter den Anruf tätigen will.;Bilde die 3. Person Singular von querer (er/sie/es will) im Subjuntivo Präsens mit Stammwechsel.;Auch in der 3. Person Singular bricht der Stammwechsel zu ie durch (quiera).
Verb querer Subjuntivo (3. Sg. - Möglichkeit);Es posible que ella {{c1::quiera}} un despacho privado.;Es ist möglich, dass sie ein privates Büro will.;Bilde die 3. Person Singular von querer im Subjuntivo Präsens.;Möglichkeiten (es posible que) nutzen den Subjuntivo.
Verb querer Subjuntivo (3. Sg. - Emotion);A su madre le gusta que el niño {{c1::quiera}} ir en bici.;Seiner Mutter gefällt es, dass das Kind Fahrrad fahren will.;Bilde die 3. Person Singular von querer im Subjuntivo Präsens.;Gefallen/Geschmack (gustar que) zieht bei Subjektwechsel den Subjuntivo nach sich.
Verb querer Subjuntivo (3. Sg. - Liebe);Me alegra que él {{c1::quiera}} mucho a su hermano.;Es freut mich, dass er seinen Bruder sehr liebt.;Bilde die 3. Person Singular von querer (er/sie/es liebt) im Subjuntivo Präsens.;Das persönliche "a" steht vor dem maskulinen Nomen (a su hermano).
Verb querer Subjuntivo (3. Sg. - Konzession);Aunque el tren no {{c1::quiera}} ir al norte, funcionará.;Auch wenn der Zug nicht nach Norden fahren will, wird er funktionieren.;Bilde die 3. Person Singular von querer im Subjuntivo Präsens.;Aunque + Subjuntivo drückt eine hypothetische Einschränkung aus ("selbst wenn").
Verb querer Subjuntivo (1. Pl. - Unpersönlich);Es importante que nosotros {{c1::queramos}} ir a la playa.;Es ist wichtig, dass wir an den Strand gehen wollen.;Bilde die 1. Person Plural von querer im Subjuntivo Präsens. Kein Stammwechsel!;Die Formen von nosotros und vosotros haben NIEMALS den Stammwechsel zu ie (queramos).
Verb querer Subjuntivo (1. Pl. - Emotion);Nos alegra que nosotros {{c1::queramos}} hacer una fiesta.;Es freut uns, dass wir ein Fest machen wollen.;Bilde die 1. Person Plural von querer (wir wollen) im Subjuntivo Präsens.;Verlangt den regelmäßigen Stamm auf quer-.
Verb querer Subjuntivo (1. Pl. - Absicht);El jefe busca socias que {{c1::queramos}} buscar soluciones.;Der Chef sucht Partnerinnen, die Lösungen suchen wollen (wie wir).;Bilde die 1. Person Plural von querer für eine reine Frauengruppe.;Socias leitet eine weibliche Plural-Gruppe ein.
Verb querer Subjuntivo (1. Pl. - Negation);No es verdad que nosotros no {{c1::queramos}} a la familia.;Es ist nicht wahr, dass wir die Familie nicht lieben.;Bilde die 1. Person Plural von querer im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb querer Subjuntivo (1. Pl. - Emotion);Nos da pena que no {{c1::queramos}} evitar problemas.;Es tut uns leid, dass wir Probleme nicht vermeiden wollen.;Bilde die 1. Person Plural von querer im Subjuntivo Präsens.;Evitar bedeutet vermeiden oder ausweichen.
Verb querer Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotros {{c1::queráis}} hacer el proyecto.;Es ist unglaublich, dass ihr das Projekt machen wollt.;Bilde die 2. Person Plural von querer im Subjuntivo Präsens. Kein Stammwechsel, aber Akzent!;Die Form queráis trägt einen geschriebenen Akzent auf dem a und hat keinen Stammwechsel zu ie.
Verb querer Subjuntivo (2. Pl. - Möglichkeit);Es posible que vosotros {{c1::queráis}} ir al concierto.;Es ist wahrscheinlich, dass ihr zum Konzert gehen wollt.;Bilde die 2. Du-Form Plural von querer im Subjuntivo Präsens mit Akzent.;Ausdrücke der Wahrscheinlichkeit (es posible que) lösen den Subjuntivo aus.
Verb querer Subjuntivo (2. Pl. - Emotion);Me gusta que vosotras {{c1::queráis}} mucho a vuestros padres.;Es gefällt mir, dass ihr eure Eltern sehr liebt.;Bilde die 2. Person Plural von querer für eine rein weibliche Gruppe mit Akzent.;Vuestros padres bedeutet eure Eltern.
Verb querer Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros {{c1::queráis}} hacer un viaje.;Es scheint mir nicht, dass ihr eine Reise machen wollt.;Bilde die 2. Person Plural von querer im Subjuntivo Präsens mit Akzent.;No parecer que drückt Unsicherheit aus und zieht den Subjuntivo nach sich.
Verb querer Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros me {{c1::queráis}} hacer un favor.;Ich flehe euch an, dass ihr mir einen Gefallen tun wollt.;Bilde die 2. Person Plural von querer im Subjuntivo Präsens mit Akzent.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb querer Subjuntivo (3. Pl. - Unpersönlich);Es lógico que los empleados {{c1::quieran}} hacer la reunión.;Es ist logisch, dass die Angestellten das Treffen abhalten wollen.;Bilde die 3. Person Plural von querer im Subjuntivo Präsens mit Stammwechsel.;In der 3. Person Plural kehrt der Stammwechsel von e zu ie wieder zurück (quieran).
Verb querer Subjuntivo (3. Pl. - Negation);No creo que esos chicos {{c1::quieran}} entrar al estadio.;Ich glaube nicht, dass diese Jungs das Stadion betreten wollen.;Bilde die 3. Person Plural von querer im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) ist ein klassischer Subjuntivo-Auslöser.
Verb querer Subjuntivo (3. Pl. - Emotion);A los abuelos les alegra que ellos los {{c1::quieran}} mucho.;Den Großeltern freut es, dass sie sie sehr lieben.;Bilde die 3. Person Plural von querer (sie lieben) im Subjuntivo Präsens.;Das Pronomen los bezieht sich auf "sie" (die Großeltern).
Verb querer Subjuntivo (3. Pl. - Bedingung);Necesito empresas que {{c1::quieran}} hacer cambios.;Ich brauche Unternehmen, die Veränderungen vornehmen wollen.;Bilde die 3. Person Plural von querer im Subjuntivo Präsens.;Suche nach unbestimmten Objekten verlangt den Subjuntivo im Relativsatz.
Verb querer Subjuntivo (3. Pl. - Möglichkeit);Es probable que ellas {{c1::quieran}} estar en el hotel.;Es ist wahrscheinlich, dass sie im Hotel sein wollen.;Bilde die 3. Person Plural von querer für eine weibliche Gruppe im Subjuntivo.;Es probable que drückt eine Wahrscheinlichkeit aus.
Verb querer Subjuntivo Imp. (1. Sg. - Höflicher Wunsch);Yo {{c1::quisiera}} un café con leche, por favor.;Ich hätte gerne einen Milchkaffee, bitte.;Bilde die 1. Person Singular von querer im Subjuntivo Imperfekt für einen höflichen Wunsch.;"Quisiera" wird im Alltag wie das deutsche "ich hätte gerne / ich möchte gerne" verwendet.
Verb querer Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::quisiera}} viajar, compraría un coche.;Wenn ich reisen wollen würde, würde ich ein Auto kaufen.;Bilde die 1. Person Singular von querer im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" (Wenn) verlangen bei hypothetischen Zuständen im Nebensatz den Subjuntivo Imperfekt.
Verb querer Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi padre dudaba que yo {{c1::quisiera}} estudiar medicina.;Mein Vater bezweifelte, dass ich Medizin studieren wollte.;Bilde die 1. Person Singular von querer im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (dudaba), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb querer Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo {{c1::quisiera}} hacer el trabajo.;Es war wichtig, dass ich die Arbeit machen wollte.;Bilde die 1. Person Singular von querer im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb querer Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo no lo {{c1::quisiera}} más.;Er sah mich an, als ob ich ihn nicht mehr lieben (gernhaben) würde.;Bilde die 1. Person Singular von querer im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb querer Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::quisieras}} hacer deporte, vendrías conmigo.;Wenn du Sport machen wollen würdest, würdest du mit mir kommen.;Bilde die 2. Person Singular von querer im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (vendrías) im Hauptsatz.
Verb querer Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú {{c1::quisieras}} cambiar de coche.;Ich hoffte, dass du das Auto wechseln wolltest.;Bilde die 2. Person Singular von querer im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb querer Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que {{c1::quisieras}} a tus amigos de verdad.;Ich bat dich, dass du deine Freunde aufrichtig liebst (gernhast).;Bilde die 2. Person Singular von querer im Subjuntivo Imperfekt.;Pedí (ich bat / Indefinido) verlangt den Subjuntivo Imperfekt im folgenden Satzgefüge.
Verb querer Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú {{c1::quisieras}} estar disponible.;Ich bezweifelte, dass du verfügbar sein wolltest.;Bilde die 2. Person Singular von querer im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb querer Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::quisieras}} ir a la fiesta.;Ich glaubte nicht, dass du zum Fest gehen wolltest.;Bilde die 2. Person Singular von querer im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb querer Subjuntivo Imp. (3. Sg. - Höflicher Wunsch);El director {{c1::quisiera}} hablar con usted pronto.;Der Leiter würde gerne bald mit Ihnen sprechen.;Bilde die 3. Person Singular von querer im Subjuntivo Imperfekt für eine höfliche Bitte.;Auch für andere Personen drückt "-era" einen respektvollen, aktuellen Wunsch aus.
Verb querer Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que ella {{c1::quisiera}} un despacho privado.;Es war besser, dass sie ein privates Büro wollte.;Bilde die 3. Person Singular von querer im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
