main_topic;cloze_test;translation;hint;extra
Verb deber Futuro (2. Sg. - Erreichbarkeit);Tú {{c1::deberás}} estar disponible la próxima semana.;Du wirst nächste Woche verfügbar sein müssen.;Bilde die 2. Person Singular von deber (du wirst müssen) im Futuro Simple.;Disponible bleibt für beide Geschlechter gleich.
Verb deber Futuro (3. Sg. - Verpflichtung);El director {{c1::deberá}} hacer la llamada importante.;Der Leiter wird den wichtigen Anruf tätigen (machen) müssen.;Bilde die 3. Person Singular von deber (er/sie/es wird müssen) im Futuro Simple. Denke an den Akzent!;Die Form deberá trägt einen Akzent auf dem a.
Verb deber Futuro (3. Sg. - Verbot);Ella no {{c1::deberá}} entrar en este despacho mañana.;Sie wird dieses Büro morgen nicht betreten dürfen.;Bilde die verneinte 3. Person Singular von deber im Futuro Simple.;Despacho bedeutet Büro oder Arbeitszimmer.
Verb deber Futuro (3. Sg. - Vermutung Vergangenheit);Él {{c1::deberá de}} ir en bicicleta ayer, creo.;Er wird gestern wohl mit dem Fahrrad gefahren sein, glaube ich.;Bilde die Struktur für eine Vermutung über die Vergangenheit (er wird wohl ... sein) im Futuro Simple.;Drückt eine logische Vermutung über ein vergangenes Ereignis aus.
Verb deber Futuro (3. Sg. - Unpersönlich);Aquí se {{c1::deberá}} pagar el precio total mañana.;Hier wird man morgen den Gesamtpreis bezahlen müssen.;Bilde die unpersönliche Form mit se (man wird müssen) im Futuro Simple.;"Se deberá + Infinitiv" drückt eine unpersönliche zukünftige Pflicht aus.
Verb deber Futuro (3. Sg. - Verpflichtung);El tren {{c1::deberá}} ir hacia el norte por la huelga.;Der Zug wird wegen des Streiks in Richtung Norden fahren müssen.;Bilde die 3. Person Singular von deber (er/sie/es wird müssen) im Futuro Simple.;Hacia bedeutet in Richtung, huelga bedeutet Streik.
Verb deber Futuro (1. Pl. - Verpflichtung);El viernes nosotros {{c1::deberemos}} ir a la playa.;Am Freitag werden wir an den Strand gehen müssen (Vorgabe).;Bilde die 1. Person Plural von deber (wir werden müssen) im Futuro Simple. Kein Akzent!;Die Form deberemos hat im Futuro Simple als einzige Person keinen geschriebenen Akzent.
Verb deber Futuro (1. Pl. - Empfehlung);Nosotros {{c1::deberemos}} hacer una fiesta la otra semana.;Wir werden nächste Woche ein Fest machen müssen.;Bilde die 1. Person Plural von deber (wir werden müssen) im Futuro Simple.;Wird oft für feste Pläne oder zukünftige Pflichten genutzt.
Verb deber Futuro (1. Pl. - Verpflichtung);Nosotras {{c1::deberemos}} buscar la solución juntas pronto.;Wir werden die Lösung bald zusammen suchen müssen.;Bilde die 1. Person Plural von deber für eine rein weibliche Gruppe im Futuro Simple.;Juntas passt sich an das weibliche Pronomen nosotras an.
Verb deber Futuro (1. Pl. - Schulden);Nosotros no le {{c1::deberemos}} nada a las empresas.;Wir werden den Unternehmen nichts schulden.;Bilde die verneinte 1. Person Plural von deber (wir werden schulden) im Futuro Simple.;"No... nada" ist die doppelte Verneinung für "nichts".
Verb deber Futuro (1. Pl. - Verpflichtung);Nosotros {{c1::deberemos}} estar de acuerdo muy pronto.;Wir werden uns sehr bald einig sein müssen.;Bilde die 1. Person Plural von deber (wir werden müssen) im Futuro Simple.;"Estar de acuerdo" bedeutet zustimmen oder einverstanden sein.
Verb deber Futuro (2. Pl. - Frage);¿Vosotros {{c1::deberéis}} hacer el proyecto juntos?;Werdet ihr das Projekt zusammen machen müssen?;Bilde die 2. Person Plural von deber (ihr werdet müssen) im Futuro Simple. Akzent auf dem e!;Die Form deberéis trägt einen geschriebenen Akzent auf dem Diphthong.
Verb deber Futuro (2. Pl. - Vermutung Vergangenheit);Vosotros {{c1::deberéis de}} ir al concierto ayer, supongo.;Ihr werdet gestern wohl zum Konzert gegangen sein, nehme ich an.;Bilde die Struktur für eine Vermutung über die Vergangenheit (ihr werdet wohl ... sein) im Futuro Simple mit Akzent.;Supongo ist die 1. Person Singular von suponer (annehmen).
Verb deber Futuro (2. Pl. - Verpflichtung);Vosotras {{c1::deberéis}} hablar en público sin miedo mañana.;Ihr werdet morgen ohne Angst in der Öffentlichkeit sprechen müssen.;Bilde die 2. Person Plural von deber für eine rein weibliche Gruppe mit Akzent.;Público trägt einen Akzent auf dem u.
Verb deber Futuro (2. Pl. - Schulden);¿Vosotros cuántos euros le {{c1::deberéis}} al hotel?;Wie viele Euro werdet ihr dem Hotel schulden?;Bilde die 2. Person Plural von deber (ihr werdet schulden) im Futuro Simple mit Akzent.;Verschmelzung von a + el = al vor hotel.
Verb deber Futuro (2. Pl. - Verpflichtung);Vosotros {{c1::deberéis}} hacer un viaje largo este año.;Ihr werdet dieses Jahr eine lange Reise machen müssen.;Bilde die 2. Person Plural von deber (ihr werdet müssen) im Futuro Simple mit Akzent.;Viaje ist im Spanischen maskulin (un viaje largo).
Verb deber Futuro (3. Pl. - Verpflichtung);Los empleados {{c1::deberán}} hacer una reunión mañana.;Die Angestellten werden morgen eine Besprechung machen müssen.;Bilde die 3. Person Plural von deber (sie werden müssen) im Futuro Simple. Akzent auf dem a!;Die Endung lautet -án (deberán).
Verb deber Futuro (3. Pl. - Verbot);Esos chicos no {{c1::deben}} entrar al estadio mañana.;Diese Jungs werden das Stadion morgen nicht betreten dürfen.;Bilde die verneinte 3. Person Plural von deber im Futuro Simple.;Steht hier für ein zukünftiges, klares Verbot im Plural.
Verb deber Futuro (3. Pl. - Unpersönlich Plural);Mañana se {{c1::deberán}} buscar los documentos del plan.;Morgen wird man die Dokumente des Plans suchen müssen (wörtlich: werden sie gesucht werden müssen).;Bilde die unpersönliche Form im Plural (se deberán) im Futuro Simple.;Da "los documentos" im Plural steht, wechselt auch se deberá zu se deberán.
Verb deber Futuro (3. Pl. - Verpflichtung);Las nuevas empresas {{c1::deberán}} hacer cambios rápidos.;Die neuen Unternehmen werden schnelle Veränderungen vornehmen müssen.;Bilde die 3. Person Plural von deber für ein weibliches Plural-Subjekt.;Cambio bedeutet Veränderung oder Wechsel.
Verb deber Futuro (3. Pl. - Vermutung Vergangenheit);Ellas {{c1::deberán de}} estar en el hotel ayer a las diez.;Sie werden gestern wohl um zehn Uhr im Hotel gewesen sein.;Bilde die Struktur für eine Vermutung über die Vergangenheit für eine weibliche Gruppe im Futuro Simple.;Drückt eine starke logische Vermutung über ein vergangenes Ereignis aus.
Verb deber Condicional (1. Sg. - Empfehlung);Con más tiempo, yo {{c1::debería}} estudiar más español.;Mit mehr Zeit sollte ich mehr Spanisch lernen.;Bilde die 1. Person Singular von deber (ich sollte) im Condicional Simple. Denke an den Akzent!;Das Condicional entspricht im Deutschen exakt dem Wort "sollte".
Verb deber Condicional (1. Sg. - Ratschlag);En tu lugar, yo {{c1::debería}} hablar con el director hoy.;An deiner Stelle sollte ich heute mit dem Leiter sprechen.;Bilde die 1. Person Singular von deber (ich sollte) im Condicional Simple.;"En tu lugar" (An deiner Stelle) verlangt im Hauptsatz das Condicional.
Verb deber Condicional (1. Sg. - Verpflichtung);Yo {{c1::debería}} terminar todo el trabajo de la oficina.;Ich sollte die gesamte Büroarbeit beenden (eigentlich).;Bilde die 1. Person Singular von deber (ich sollte) im Condicional Simple.;Drückt eine hypothetische oder moralische Pflicht aus.
Verb deber Condicional (1. Sg. - Schulden);Yo te {{c1::debería}} dinero si no me hubieras ayudado.;Ich würde dir Geld schulden, wenn du mir nicht geholfen hättest.;Bilde die 1. Person Singular von deber (ich würde schulden) im Condicional Simple.;Hubieras ist der Subjuntivo Imperfekt von haber.
Verb deber Condicional (1. Sg. - Absage);Yo no {{c1::debería}} hacer ese gran esfuerzo sola.;Ich sollte diese große Anstrengung alleine nicht machen.;Bilde die verneinte 1. Person Singular von deber für ein weibliches Subjekt.;Sola passt sich an das weibliche, implizite Subjekt (yo) an.
Verb deber Condicional (2. Sg. - Ratschlag);Tú {{c1::deberías}} hacer deporte por la mañana hoy.;Du solltest heute Morgen Sport machen.;Bilde die 2. Person Singular von deber (du solltest) im Condicional Simple. Denke an den Akzent!;Jede Form trägt einen geschriebenen Akzent auf dem i (deberías).
Verb deber Condicional (2. Sg. - Hypothese);Tú {{c1::deberías}} cambiar de coche con más dinero.;Du solltest mit mehr Geld das Auto wechseln.;Bilde die 2. Person Singular von deber (du solltest) im Condicional Simple.;"Cambiar de" bedeutet eine Sache gegen eine andere auszutauschen.
Verb deber Condicional (2. Sg. - Schulden);Tú le {{c1::deberías}} el dinero del viaje si no pagas.;Du würdest ihm das Geld der Reise schulden, wenn du nicht bezahlst.;Bilde die 2. Person Singular von deber (du würdest schulden) im Condicional Simple.;Das Pronomen le bezieht sich auf "ihm".
Verb deber Condicional (2. Sg. - Ratschlag);Tú {{c1::deberías}} estar disponible el lunes por la tarde.;Du solltest am Montagnachmittag verfügbar sein.;Bilde die 2. Person Singular von deber (du solltest) im Condicional Simple.;Dient als höfliche Empfehlung für eine andere Person.
Verb deber Condicional (2. Sg. - Ratschlag);Tú {{c1::deberías}} escuchar los consejos de tu familia.;Du solltest auf die Ratschläge deiner Familie hören.;Bilde die 2. Person Singular von deber (du solltest) im Condicional Simple.;Consejo bedeutet Ratschlag oder Tipp.
Verb deber Condicional (3. Sg. - Ratschlag);El director {{c1::debería}} hacer la llamada importante.;Der Leiter sollte den wichtigen Anruf tätigen (machen).;Bilde die 3. Person Singular von deber (er/sie/es sollte) im Condicional Simple.;Die Endung lautet ganz regelmäßig -ía (debería).
Verb deber Condicional (3. Sg. - Empfehlung);Ella no {{c1::debería}} entrar en este despacho privado.;Sie sollte dieses private Büro nicht betreten.;Bilde die verneinte 3. Person Singular von deber im Condicional Simple.;Despacho bedeutet Büro oder Arbeitszimmer.
Verb deber Condicional (3. Sg. - Hypothese);Él {{c1::debería}} ir en bicicleta si tuviera una.;Er sollte mit dem Fahrrad fahren, wenn er eines hätte.;Bilde die 3. Person Singular von deber (er/sie/es sollte) im Condicional Simple.;Tuviera ist der Subjuntivo Imperfekt von tener.
Verb deber Condicional (3. Sg. - Unpersönlich);Aquí se {{c1::debería}} pagar el precio total en efectivo.;Hier sollte man den Gesamtpreis in bar bezahlen.;Bilde die unpersönliche Form mit se (man sollte) im Condicional Simple.;"Se debería + Infinitiv" drückt eine allgemeine Empfehlung oder Regel aus.
Verb deber Condicional (3. Sg. - Hypothese);El tren {{c1::debería}} ir hacia el norte por esta vía.;Der Zug sollte auf diesem Gleis in Richtung Norden fahren.;Bilde die 3. Person Singular von deber (er/sie/es sollte) im Condicional Simple.;Hacia bedeutet in Richtung, vía bedeutet Gleis.
Verb deber Condicional (1. Pl. - Ratschlag);Nosotros {{c1::deberíamos}} ir a la playa este verano.;Wir sollten diesen Sommer an den Strand gehen.;Bilde die 1. Person Plural von deber (wir sollten) im Condicional Simple. Denke an den Akzent!;Jede Form im Condicional Simple trägt einen geschriebenen Akzent auf dem i (deberíamos).
Verb deber Condicional (1. Pl. - Empfehlung);Nosotros {{c1::deberíamos}} hacer una fiesta para el grupo.;Wir sollten ein Fest für die Gruppe machen.;Bilde die 1. Person Plural von deber (wir sollten) im Condicional Simple mit Akzent.;Dient als freundlicher Vorschlag für eine gemeinsame Aktivität.
Verb deber Condicional (1. Pl. - Ratschlag);Nosotras {{c1::deberíamos}} buscar la solución juntas heute.;Wir sollten heute zusammen die Lösung suchen.;Bilde die 1. Person Plural von deber für eine rein weibliche Gruppe im Condicional Simple.;Juntas passt sich an das weibliche Pronomen nosotras an.
Verb deber Condicional (1. Pl. - Schulden);Nosotros no le {{c1::deberíamos}} nada si devolvemos esto.;Wir würden ihm nichts schulden, wenn wir das zurückgeben.;Bilde die verneinte 1. Person Plural von deber im Condicional Simple.;"No... nada" ist die doppelte Verneinung für "nichts".
Verb deber Condicional (1. Pl. - Empfehlung);Nosotros {{c1::deberíamos}} estar de acuerdo muy pronto.;Wir sollten uns sehr bald einig sein.;Bilde die 1. Person Plural von deber (wir sollten) im Condicional Simple mit Akzent.;"Estar de acuerdo" bedeutet einverstanden sein.
Verb deber Condicional (2. Pl. - Frage);¿Vosotros {{c1::deberíais}} hacer el proyecto juntos?;Solltet ihr das Projekt zusammen machen?;Bilde die 2. Person Plural von deber (ihr solltet) im Condicional Simple. Achte auf den Akzent!;Die Endung für vosotros lautet -íais (deberíais).
Verb deber Condicional (2. Pl. - Ratschlag);Vosotros {{c1::deberíais}} ir al concierto de música hoy.;Ihr solltet heute zum Musikkonzert gehen.;Bilde die 2. Du-Form Plural von querer (ihr solltet) im Condicional Simple mit Akzent.;Música hat einen Akzent auf dem u (la música).
Verb deber Condicional (2. Pl. - Empfehlung);Vosotras {{c1::deberíais}} hablar en público sin miedo.;Ihr solltet in der Öffentlichkeit ohne Angst sprechen.;Bilde die 2. Person Plural von deber für eine rein weibliche Gruppe mit Akzent.;Público trägt einen Akzent auf dem u.
Verb deber Condicional (2. Pl. - Schulden);¿Vosotros cuántos euros le {{c1::deberíais}} al hotel?;Wie viele Euro würdet ihr dem Hotel schulden (wenn ihr bliebet)?;Bilde die 2. Person Plural von deber (ihr würdet schulden) im Condicional Simple mit Akzent.;Verschmelzung von a + el = al vor hotel.
Verb deber Condicional (2. Pl. - Ratschlag);Vosotros {{c1::deberíais}} hacer un viaje largo este año.;Ihr solltet dieses Jahr eine lange Reise machen.;Bilde die 2. Person Plural von deber (ihr solltet) im Condicional Simple mit Akzent.;Viaje ist im Spanischen maskulin (un viaje largo).
Verb deber Condicional (3. Pl. - Ratschlag);Los empleados {{c1::deberían}} hacer una reunión larga.;Die Angestellten sollten eine lange Besprechung machen.;Bilde die 3. Person Plural von deber (sie sollten) im Condicional Simple. Akzent auf dem i!;In der 3. Person Plural lautet die Endung -ían (deberían).
Verb deber Condicional (3. Pl. - Empfehlung);Esos chicos no {{c1::deberían}} entrar al estadio solo.;Diese Jungs sollten das Stadion nicht alleine betreten.;Bilde die verneinte 3. Person Plural von deber im Condicional Simple.;Estadio ist ein maskulines Substantiv (el estadio).
Verb deber Condicional (3. Pl. - Unpersönlich Plural);Aquí se {{c1::deberían}} buscar los documentos del plan.;Hier sollten die Dokumente des Plans gesucht werden.;Bilde die unpersúnliche Form im Plural (se deberían) im Condicional Simple.;Da "los documentos" im Plural steht, wechselt auch se debería zu se deberían.
Verb deber Condicional (3. Pl. - Ratschlag);Las nuevas empresas {{c1::deberían}} hacer cambios rápidos.;Die neuen Unternehmen sollten schnelle Veränderungen vornehmen.;Bilde die 3. Person Plural von deber für ein weibliches Plural-Subjekt.;Cambio bedeutet Veränderung oder Wechsel.
Verb deber Condicional (3. Pl. - Ratschlag);Ellas {{c1::deberían}} estar en el hotel a las diez pronto.;Sie sollten bald um zehn Uhr im Hotel sein.;Bilde die 3. Person Plural von deber für eine weibliche Gruppe im Condicional Simple.;Hotel ist im Spanischen maskulin (el hotel).
Verb deber Subjuntivo (1. Sg. - Wunsch);Mi madre quiere que yo {{c1::deba}} estudiar más hoy.;Meine Mutter will, dass ich heute lernen muss (verpflichtet bin).;Bilde die 1. Person Singular von deber im Subjuntivo Präsens.;Willensäußerungen (querer que) verlangen bei Subjektwechsel im Nebensatz den Subjuntivo.
Verb deber Subjuntivo (1. Sg. - Unpersönlich);Es importante que yo {{c1::deba}} terminar el trabajo.;Es ist wichtig, dass ich die Arbeit beenden muss.;Bilde die 1. Person Singular von deber im Subjuntivo Präsens.;Unpersönliche Ausdrücke der Bewertung (es importante que) lösen den Subjuntivo aus.
Verb deber Subjuntivo (1. Sg. - Emotion);Me molesta que yo {{c1::deba}} hablar con el director.;Es ärgert mich, dass ich mit dem Leiter sprechen muss.;Bilde die 1. Person Singular von deber im Subjuntivo Präsens.;Gefühlsausdrücke (me molesta que) erfordern im Spanischen den Subjuntivo.
Verb deber Subjuntivo (1. Sg. - Schulden);Él duda que yo le {{c1::deba}} diez euros hoy.;Er zweifelt, dass ich ihm heute zehn Euro schulde.;Bilde die 1. Person Singular von deber (ich schulde) im Subjuntivo Präsens.;Dudar que drückt einen Zweifel aus und zieht den Subjuntivo nach sich.
Verb deber Subjuntivo (1. Sg. - Verbot);No permitiré que yo {{c1::deba}} hacer este gran esfuerzo.;Ich werde nicht zulassen, dass ich diese große Anstrengung machen muss.;Bilde die 1. Person Singular von deber im Subjuntivo Präsens.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb deber Subjuntivo (2. Sg. - Wunsch);Espero que tú {{c1::debas}} hacer deporte mañana.;Ich hoffe, dass du morgen Sport machen musst (eingeplant hast).;Bilde die 2. Person Singular von deber im Subjuntivo Präsens.;Das Verb esperar (hoffen) verlangt bei Subjektwechsel zwingend den Subjuntivo.
Verb deber Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::debas}} cambiar de coche.;Es ist notwendig, dass du das Auto wechseln musst.;Bilde die 2. Person Singular von deber im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus.
Verb deber Subjuntivo (2. Sg. - Aufforderung);Te pido que no {{c1::debas}} dinero a nadie hoy.;Ich bitte dich, dass du heute niemandem Geld schuldest.;Bilde die 2. Person Singular von deber (du schuldest) im Subjuntivo Präsens.;Pedir que (bitten, dass) steuert den Subjuntivo.
Verb deber Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::debas}} estar disponible el lunes.;Ich bezweifle, dass du am Montag verfügbar sein musst.;Bilde die 2. Person Singular von deber im Subjuntivo Präsens.;Zweifel fordern im Nebensatz immer den Subjuntivo.
Verb deber Subjuntivo (2. Sg. - Negation);No creo que tú {{c1::debas}} hacer la llamada ahora.;Ich glaube nicht, dass du den Anruf jetzt machen musst.;Bilde die 2. Person Singular von deber im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb deber Subjuntivo (3. Sg. - Wunsch);Ojalá el director {{c1::deba}} aceptar los cambios pronto.;Hoffentlich muss der Leiter die Veränderungen bald akzeptieren.;Bilde die 3. Person Singular von deber im Subjuntivo Präsens.;Das Wort ojalá (hoffentlich) wird immer von einer Subjuntivo-Form gefolgt.
Verb deber Subjuntivo (3. Sg. - Unpersönlich);Es mejor que ella no {{c1::deba}} entrar al despacho.;Es ist besser, dass sie das Büro nicht betreten muss.;Bilde die 3. Person Singular von deber im Subjuntivo Präsens.;Es mejor que leitet eine unpersönliche Bewertung ein.
Verb deber Subjuntivo (3. Sg. - Unpersönlich allgemein);Es bueno que aquí se {{c1::deba}} pagar en efectivo.;Es ist gut, dass man hier in bar bezahlen muss.;Bilde die unpersönliche Form mit se (man muss) im Subjuntivo Präsens.;"Se deba" ist das unpersönliche Muster im Subjuntivo Präsens.
Verb deber Subjuntivo (3. Sg. - Möglichkeit);Es posible que el tren {{c1::deba}} ir hacia el norte.;Es ist möglich, dass der Zug in Richtung Norden fahren muss.;Bilde die 3. Person Singular von deber im Subjuntivo Präsens.;Möglichkeiten (es posible que) nutzen den Subjuntivo.
Verb deber Subjuntivo (3. Sg. - Konzession);Aunque él {{c1::deba}} viajar mañana, vendrá hoy.;Selbst wenn er morgen reisen muss, wird er heute kommen.;Bilde die 3. Person Singular von deber im Subjuntivo Präsens.;Aunque + Subjuntivo drückt eine hypothetische Einschränkung aus ("selbst wenn").
Verb deber Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::debamos}} ir a la playa.;Sie wollen, dass wir an den Strand gehen müssen (eine Vorgabe haben).;Bilde die 1. Person Plural von deber im Subjuntivo Präsens. Kein Akzent!;Die Form debamos hat im Subjuntivo Präsens keinen geschriebenen Akzent.
Verb deber Subjuntivo (1. Pl. - Unpersönlich);Es vital que nosotros {{c1::debamos}} hacer la fiesta.;Es ist lebenswichtig, dass wir das Fest machen müssen.;Bilde die 1. Person Plural von deber im Subjuntivo Präsens.;Es vital que leitet eine starke unpersönliche Notwendigkeit ein.
Verb deber Subjuntivo (1. Pl. - Vorschlag);El líder propone que {{c1::debamos}} buscar la solución.;Der Anführer schlägt vor, dass wir nach der Lösung suchen müssen.;Bilde die 1. Person Plural von deber im Subjuntivo Präsens.;Vorschläge (proponer que) steuern den Subjuntivo im Nebensatz.
Verb deber Subjuntivo (1. Pl. - Negation);No es verdad que nosotros {{c1::debamos}} tanto dinero.;Es ist nicht wahr, dass wir so viel Geld schulden.;Bilde die 1. Person Plural von deber (wir schulden) im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb deber Subjuntivo (1. Pl. - Emotion);Nos da pena que nosotros {{c1::debamos}} estar de acuerdo.;Es tut uns leid, dass wir uns einig sein müssen (gezwungen sind).;Bilde die 1. Person Plural von deber im Subjuntivo Präsens.;"Estar de acuerdo" bedeutet einverstanden sein.
Verb deber Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::debáis}} hacer el proyecto.;Mein Wunsch ist, dass ihr das Projekt machen müsst (verpflichtet seid).;Bilde die 2. Person Plural von deber im Subjuntivo Präsens. Achte auf den Akzent!;Die Form debáis trägt einen geschriebenen Akzent auf dem a.
Verb deber Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotros {{c1::debáis}} ir al concierto.;Es ist unglaublich, dass ihr zum Konzert gehen müsst.;Bilde die 2. Person Plural von deber im Subjuntivo Präsens mit Akzent.;Ausdrücke der Überraschung (es increíble que) lösen den Subjuntivo aus.
Verb deber Subjuntivo (2. Pl. - Verbot);No permitiré que vosotras nicht {{c1::debáis}} hablar en público.;Ich werde nicht erlauben, dass ihr in der Öffentlichkeit sprechen müsst.;Bilde die 2. Person Plural von deber für eine rein weibliche Gruppe mit Akzent.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb deber Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros {{c1::debáis}} tanto al hotel.;Es scheint mir nicht, dass ihr dem Hotel so viel schuldet.;Bilde die 2. Person Plural von deber (ihr schuldet) im Subjuntivo Präsens mit Akzent.;No parecer que drückt Unsicherheit aus und zieht den Subjuntivo nach sich.
Verb deber Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros {{c1::debáis}} hacer un viaje.;Ich flehe euch an, dass ihr eine Reise machen müsst.;Bilde die 2. Person Plural von deber im Subjuntivo Präsens mit Akzent.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb deber Subjuntivo (3. Pl. - Wunsch);El director prefiere que ellos {{c1::deban}} hacer la reunión.;Der Direktor bevorzugt, dass sie die Besprechung abhalten müssen.;Bilde die 3. Person Plural von deber im Subjuntivo Präsens.;Preferir que zieht den Subjuntivo nach sich.
Verb deber Subjuntivo (3. Pl. - Unpersönlich);Es lógico que esos chicos no {{c1::deban}} entrar al estadio.;Es ist logisch, dass diese Jungs das Stadion nicht betreten dürfen.;Bilde die verneinte 3. Person Plural von deber im Subjuntivo Präsens.;"No deban" drückt im Subjuntivo Präsens ein logisches Verbot aus.
Verb deber Subjuntivo (3. Pl. - Unpersönlich Plural);Es importante que se {{c1::deban}} buscar los documentos.;Es ist wichtig, dass die Dokumente gesucht werden müssen.;Bilde die unpersönliche Pluralform mit se (man muss) im Subjuntivo Präsens.;Da "los documentos" im Plural steht, wechselt auch das unpersönliche Verb im Subjuntivo zu se deban.
Verb deber Subjuntivo (3. Pl. - Bedingung);Necesito empresas que {{c1::deban}} hacer cambios rápidos.;Ich brauche Unternehmen, die schnelle Veränderungen vornehmen müssen.;Bilde die 3. Person Plural von deber im Subjuntivo Präsens.;Suche nach unbestimmten Profilen verlangt den Subjuntivo im Relativsatz.
Verb deber Subjuntivo (3. Pl. - Möglichkeit);Es probable que ellas {{c1::deban}} estar en el hotel.;Es ist wahrscheinlich, dass sie im Hotel sein müssen.;Bilde die 3. Person Plural von deber für eine weibliche Gruppe im Subjuntivo.;Es probable que drückt eine Wahrscheinlichkeit aus.
Verb deber Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::debiera}} hacer el trabajo, te lo diría.;Wenn ich die Arbeit machen müsste, würde ich es dir sagen.;Bilde die 1. Person Singular von deber im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" (Wenn) verlangen bei hypothetischen Aktionen im Nebensatz den Subjuntivo Imperfekt.
Verb deber Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi madre quería que yo {{c1::debiera}} estudiar más.;Meine Mutter wollte, dass ich mehr lernen muss (müsste).;Bilde die 1. Person Singular von deber im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb deber Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo {{c1::debiera}} terminar hoy.;Es war wichtig, dass ich heute fertigwerden musste (müsste).;Bilde die 1. Person Singular von deber im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb deber Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo le {{c1::debiera}} dinero.;Er sah mich an, als ob ich ihm Geld schulden würde.;Bilde die 1. Person Singular von deber (ich schuldete) im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb deber Subjuntivo Imp. (1. Sg. - Verbot Vergangenheit);El jefe no permitía que yo {{c1::debiera}} viajar sola.;Der Chef erlaubte nicht, dass ich reisen musste (reisen sollte).;Bilde die 1. Person Singular von deber für ein weibliches Subjekt im Subjuntivo Imperfekt.;Sola passt sich an das weibliche, implizite Subjekt (yo) an.
Verb deber Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::debieras}} hacer deporte, irías conmigo.;Wenn du Sport machen müsstest, würdest du mit mir kommen.;Bilde die 2. Person Singular von deber im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (irías) im Hauptsatz.
Verb deber Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú {{c1::debieras}} cambiar de coche.;Ich hoffte, dass du das Auto wechseln musstest (müsstest).;Bilde die 2. Person Singular von deber im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb deber Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que no {{c1::debieras}} dinero a nadie.;Ich bat dich, dass du niemandem Geld schuldest (schulden würdest).;Bilde die 2. Person Singular von deber (du schuldetest) im Subjuntivo Imperfekt.;Pedí (ich bat / Indefinido) verlangt den Subjuntivo Imperfekt im folgenden Satzgefüge.
Verb deber Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú {{c1::debieras}} estar disponible.;Ich bezweifelte, dass du verfügbar sein musstest.;Bilde die 2. Person Singular von deber im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb deber Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::debieras}} hacer la llamada.;Ich glaubte nicht, dass du den Anruf machen musstest (solltest).;Bilde die 2. Person Singular von deber im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb deber Subjuntivo Imp. (3. Sg. - Wunsch Vergangenheit);Ojalá el director {{c1::debiera}} aceptar los cambios.;Hoffentlich musste (hätte müssen) der Leiter die Veränderungen akzeptieren.;Bilde die 3. Person Singular von deber im Subjuntivo Imperfekt.;Das Wort ojalá wird in der Vergangenheit von der Imperfekt-Form gefolgt.
Verb deber Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que ella no {{c1::debiera}} entrar al despacho.;Es war besser, dass sie das Büro nicht betreten musste.;Bilde die 3. Person Singular von deber im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
