main_topic;cloze_test;translation;hint;extra
Verb ir Futuro (3. Sg. - Richtung);El director {{c1::irá}} a una conferencia importante.;Der Leiter wird zu einer wichtigen Konferenz gehen.;Bilde die 3. Person Singular von ir (er/sie/es wird gehen) im Futuro Simple. Denke an den Akzent!;Die Endung der 3. Person Singular lautet -á (irá).
Verb ir Futuro (3. Sg. - Transport);Ella {{c1::irá}} en avión a París el próximo mes.;Sie wird nächsten Monat mit dem Flugzeug nach Paris fliegen.;Bilde die 3. Person Singular von ir (er/sie/es wird fahren) im Futuro Simple.;Avión (Flugzeug) hat im Singular einen Akzent auf dem o.
Verb ir Futuro (3. Sg. - Richtung);El tren {{c1::irá}} hacia el norte del país.;Der Zug wird in Richtung Norden des Landes fahren.;Bilde die 3. Person Singular von ir (er/sie/es wird fahren) im Futuro Simple.;Hacia bedeutet in Richtung oder gegen.
Verb ir Futuro (3. Sg. - Richtung);Mi hijo menor {{c1::irá}} al parque el sábado.;Mein jüngerer Sohn wird am Samstag in den Park gehen.;Bilde die 3. Person Singular von ir (er/sie/es wird gehen) im Futuro Simple.;Campo und parque sind maskuline Substantive im Spanischen.
Verb ir Futuro (3. Sg. - Vermutung Ort);¿Dónde {{c1::irá}} ese hombre con ese paquete largo?;Wo geht dieser Mann mit diesem langen Paket wohl hin?;Bilde die 3. Person Singular von ir im Futuro für eine Vermutung in der Gegenwart.;Drückt eine aktuelle Ungewissheit aus ("Wohin mag er wohl gerade gehen?").
Verb ir Futuro (1. Pl. - Richtung);El sábado nosotros {{c1::iremos}} a una fiesta grande.;Am Samstag werden wir auf ein großes Fest gehen.;Bilde die 1. Person Plural von ir (wir werden gehen) im Futuro Simple. Kein Akzent!;Die Form iremos hat im Futuro Simple als einzige Person keinen geschriebenen Akzent.
Verb ir Futuro (1. Pl. - Richtung);Nosotros {{c1::iremos}} al nuevo gimnasio del centro.;Wir werden in das neue Fitnessstudio im Zentrum gehen.;Bilde die 1. Person Plural von ir (wir werden gehen) im Futuro Simple.;Gimnasio stammt aus dem modernen Alltagswortschatz.
Verb ir Futuro (1. Pl. - Transport);Nosotras {{c1::iremos}} en bicicleta a la playa.;Wir werden mit dem Fahrrad an den Strand fahren.;Bilde die 1. Person Plural von ir für eine rein weibliche Gruppe.;Bicicleta wird im Alltag oft zu "bici" verkürzt.
Verb ir Futuro (1. Pl. - Richtung);El próximo año {{c1::iremos}} de viaje a Europa.;Nächstes Jahr werden wir auf eine Reise nach Europa fahren.;Bilde die 1. Person Plural von ir (wir werden gehen) im Futuro Simple.;"Ir de viaje" ist die feste Struktur für "auf eine Reise gehen".
Verb ir Futuro (1. Pl. - Richtung);Nosotros {{c1::iremos}} al banco a pagar la cuenta.;Wir werden zur Bank gehen, um die Rechnung zu bezahlen.;Bilde die 1. Person Plural von ir (wir werden gehen) im Futuro Simple.;Banco bedeutet Bank (Geldinstitut) oder Sitzbank.
Verb ir Futuro (2. Pl. - Frage);¿Vosotros adónde {{c1::iréis}} esta noche?;Wohin werdet ihr heute Abend gehen?;Bilde die 2. Person Plural von ir (ihr werdet gehen) im Futuro Simple. Akzent auf dem e!;Die Form iréis trägt einen geschriebenen Akzent auf dem Diphthong.
Verb ir Futuro (2. Pl. - Richtung);Vosotros {{c1::iréis}} al concierto de música.;Ihr werdet zum Musikkonzert gehen.;Bilde die 2. Person Plural von ir (ihr werdet gehen) im Futuro Simple mit Akzent.;Música hat einen Akzent auf dem u (la música).
Verb ir Futuro (2. Pl. - Transport);Vosotras {{c1::iréis}} en coche al hotel nuevo.;Ihr werdet mit dem Auto zum neuen Hotel fahren.;Bilde die 2. Person Plural von ir für eine rein weibliche Gruppe.;Hotel ist im Spanischen maskulin (el hotel).
Verb ir Futuro (2. Pl. - Richtung);Vosotros {{c1::iréis}} a su despacho mañana, ¿no?;Ihr werdet morgen in sein Büro gehen, oder?;Bilde die 2. Person Plural von ir (ihr werdet gehen) im Futuro Simple mit Akzent.;Despacho bedeutet Büro oder Arbeitszimmer.
Verb ir Futuro (2. Pl. - Vermutung Ort);Vosotros {{c1::iréis}} al cine ahora, supongo.;Ihr geht jetzt wohl ins Kino, nehme ich an.;Bilde die 2. Person Plural von ir im Futuro für eine Vermutung im Jetzt.;Supongo ist die 1. Person Singular von suponer (annehmen).
Verb ir Futuro (3. Sg. - Richtung);Los empleados {{c1::irán}} a la huelga el martes.;Die Angestellten werden am Dienstag in den Streik treten.;Bilde die 3. Person Plural von ir (sie werden gehen) im Futuro Simple. Akzent auf dem a!;La huelga bedeutet der Streik.
Verb ir Futuro (3. Pl. - Richtung);Ellos {{c1::irán}} al estadio a ver el partido.;Sie werden ins Stadion gehen, um das Spiel zu sehen.;Bilde die 3. Person Plural von ir (sie werden gehen) im Futuro Simple.;Estadio und partido (Spiel/Match) sind maskulin.
Verb ir Futuro (3. Pl. - Richtung);Esos chicos {{c1::irán}} al centro de la ciudad.;Diese Jungs werden ins Stadtzentrum gehen.;Bilde die 3. Person Plural von ir (sie werden gehen) im Futuro Simple.;Ciudad ist weiblich laut D-IÓ-A-Z-Regel (la ciudad).
Verb ir Futuro (3. Pl. - Richtung);Las nuevas empresas {{c1::irán}} al mercado global.;Die neuen Unternehmen werden auf den globalen Markt gehen.;Bilde die 3. Person Plural von ir für ein weibliches Plural-Subjekt.;Mercado bedeutet Markt.
Verb ir Futuro (3. Pl. - Vermutung Ort);{{c1::Irán}} a cenar ya porque es muy tarde.;Sie werden wohl schon zum Abendessen gehen, weil es sehr spät ist.;Bilde die 3. Person Plural von ir im Futuro für eine Vermutung im Jetzt.;Drückt eine logische Vermutung über die aktuelle Bewegung anderer Personen aus.
Verb ir Condicional (1. Sg. - Hypothese);Con más dinero, yo {{c1::iría}} a París de vacaciones.;Mit mehr Geld würde ich im Urlaub nach Paris reisen (fahren).;Bilde die 1. Person Singular von ir (ich würde gehen/fahren) im Condicional Simple. Denke an den Akzent!;Das Condicional wird hier für eine hypothetische Situation in der Gegenwart genutzt.
Verb ir Condicional (1. Sg. - Wunsch);Yo {{c1::iría}} a la playa hoy mismo si pudiera.;Ich würde heute noch an den Strand fahren, wenn ich könnte.;Bilde die 1. Person Singular von ir (ich würde fahren) im Condicional Simple.;Pudiera ist der Subjuntivo Imperfekt von poder (können).
Verb ir Condicional (1. Sg. - Ratschlag);En tu lugar, yo {{c1::iría}} al médico hoy.;An deiner Stelle würde ich heute zum Arzt gehen.;Bilde die 1. Person Singular von ir (ich würde gehen) im Condicional Simple.;"En tu lugar" (An deiner Stelle) verlangt im Hauptsatz das Condicional.
Verb ir Condicional (1. Sg. - Zweck);Yo {{c1::iría}} a buscar una solución si fuera fácil.;Ich würde gehen, um eine Lösung zu suchen, wenn es einfach wäre.;Bilde die 1. Person Singular von ir (ich würde gehen) im Condicional Simple.;Fuera ist der Subjuntivo Imperfekt von ser.
Verb ir Condicional (1. Sg. - Transport);Yo {{c1::iría}} en tren a la oficina sin el tráfico.;Ich würde mit dem Zug ins Büro fahren ohne den Verkehr.;Bilde die 1. Person Singular von ir (ich würde fahren) im Condicional Simple.;Tráfico (Verkehr) hat einen Akzent auf dem a.
Verb ir Condicional (2. Sg. - Hypothese);Con un coche nuevo, tú {{c1::irías}} a más sitios.;Mit einem neuen Auto würdest du an mehr Orte fahren.;Bilde die 2. Person Singular von ir (du würdest fahren) im Condicional Simple.;Sitio bedeutet Ort oder Platz.
Verb ir Condicional (2. Sg. - Ratschlag);Tú {{c1::irías}} bien en el nuevo equipo, creo.;Du würdest im neuen Team gut zurechtkommen (gut gehen), glaube ich.;Bilde die 2. Person Singular von ir (du würdest gehen) im Condicional Simple.;Equipo bedeutet Mannschaft oder Team.
Verb ir Condicional (2. Sg. - Transport);¿Tú {{c1::irías}} en autobús o a pie a la escuela?;Würdest du mit dem Bus oder zu Fuß zur Schule kommen (gehen)?;Bilde die 2. Person Singular von ir (du würdest gehen/fahren) im Condicional Simple.;"A pie" ist die feste Redewendung für "zu Fuß".
Verb ir Condicional (2. Sg. - Richtung);Tú {{c1::irías}} a la reunión si te llamaran.;Du würdest zum Treffen gehen, wenn sie dich anrufen würden.;Bilde die 2. Person Singular von ir (du würdest gehen) im Condicional Simple.;Llamaran ist der Subjuntivo Imperfekt von llamar.
Verb ir Condicional (2. Sg. - Vermutung Vergangenheit);¿Adónde {{c1::irías}} tú ayer con tanta prisa?;Wohin bist du gestern wohl mit so großer Eile gegangen?;Bilde die 2. Person Singular von ir im Condicional für eine Vermutung.;Das Condicional drückt hier eine Vermutung über eine Bewegung in der Vergangenheit aus.
Verb ir Condicional (3. Sg. - Richtung);El director {{c1::iría}} a la conferencia con invitación.;Der Leiter würde mit einer Einladung zur Konferenz gehen.;Bilde die 3. Person Singular von ir (er/sie/es würde gehen) im Condicional Simple.;Invitación ist weiblich laut D-IÓ-A-Z-Regel.
Verb ir Condicional (3. Sg. - Transport);Ella {{c1::iría}} en avión a París sin miedo.;Sie würde ohne Angst mit dem Flugzeug nach Paris fliegen.;Bilde die 3. Person Singular von ir (er/sie/es würde fahren) im Condicional Simple.;"Tener miedo de" bedeutet Angst haben vor, "sin miedo" bedeutet ohne Angst.
Verb ir Condicional (3. Sg. - Richtung);El tren {{c1::iría}} hacia el norte con otra vía.;Der Zug würde mit einem anderen Gleis in Richtung Norden fahren.;Bilde die 3. Person Singular von ir (er/sie/es würde fahren) im Condicional Simple.;Vía bedeutet Weg, Gleis oder Schiene.
Verb ir Condicional (3. Sg. - Richtung);Mi hijo menor {{c1::iría}} al parque si hiciera sol.;Mein jüngerer Sohn würde in den Park gehen, wenn die Sonne scheinen würde.;Bilde die 3. Person Singular von ir (er/sie/es würde gehen) im Condicional Simple.;Hiciera ist der Subjuntivo Imperfekt von hacer.
Verb ir Condicional (3. Sg. - Vermutung Vergangenheit);¿Dónde {{c1::iría}} ese hombre con ese paquete ayer?;Wo ist dieser Mann gestern mit diesem Paket wohl hingegangen?;Bilde die 3. Person Singular von ir im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine vergangene Ungewissheit aus ("Wohin mag er wohl gegangen sein?").
Verb ir Condicional (1. Pl. - Richtung);El sábado nosotros {{c1::iríamos}} a una fiesta grande.;Am Samstag würden wir auf ein großes Fest gehen (wenn wir Zeit hätten).;Bilde die 1. Person Plural von ir (wir würden gehen) im Condicional Simple. Denke an den Akzent!;Jede Form im Condicional Simple trägt einen geschriebenen Akzent auf dem i (iríamos).
Verb ir Condicional (1. Pl. - Richtung);Nosotros {{c1::iríamos}} al nuevo gimnasio con un pase.;Wir würden mit einem Ausweis (Pass) ins neue Fitnessstudio gehen.;Bilde die 1. Person Plural von ir (wir würden gehen) im Condicional Simple mit Akzent.;Pase bedeutet Pass, Ausweis oder Freikarte.
Verb ir Condicional (1. Pl. - Transport);Nosotras {{c1::iríamos}} en bicicleta si no lloviera.;Wir würden mit dem Fahrrad fahren, wenn es nicht regnen würde.;Bilde die 1. Person Plural von ir für eine rein weibliche Gruppe.;Lloviera ist der Subjuntivo Imperfekt von llover (regnen).
Verb ir Condicional (1. Pl. - Richtung);Con más dinero, {{c1::iríamos}} de viaje a Europa.;Mit mehr Geld würden wir auf eine Reise nach Europa fahren.;Bilde die 1. Person Plural von ir (wir würden gehen) im Condicional Simple mit Akzent.;"Ir de viaje" ist die feste Struktur für "auf eine Reise gehen".
Verb ir Condicional (1. Pl. - Richtung);Nosotros {{c1::iríamos}} al banco si estuviera abierto.;Wir würden zur Bank gehen, wenn sie geöffnet hätte.;Bilde die 1. Person Plural von ir (wir würden gehen) im Condicional Simple mit Akzent.;Abierto ist das Adjektiv zu abrir (öffnen).
Verb ir Condicional (2. Pl. - Frage);¿Vosotros adónde {{c1::iríais}} en esta situación?;Wohin würdet ihr in dieser Situation gehen?;Bilde die 2. Person Plural von ir (ihr würdet gehen) im Condicional Simple. Achte auf den Akzent!;Die Endung für vosotros lautet -íais (iríais).
Verb ir Condicional (2. Pl. - Richtung);Vosotros {{c1::iríais}} al concierto si fuera gratis.;Ihr würdet zum Konzert gehen, wenn es kostenlos wäre.;Bilde die 2. Person Plural von ir (ihr würdet gehen) im Condicional Simple mit Akzent.;Gratis bedeutet kostenlos oder umsonst.
Verb ir Condicional (2. Pl. - Transport);Vosotras {{c1::iríais}} en coche si tuvierais las llaves.;Ihr würdet mit dem Auto fahren, wenn ihr die Schlüssel hättet.;Bilde die 2. Person Plural von ir für eine rein weibliche Gruppe.;Tuvierais ist der Subjuntivo Imperfekt von tener.
Verb ir Condicional (2. Pl. - Richtung);Vosotros {{c1::iríais}} a su despacho si tuviera tiempo.;Ihr würdet in sein Büro gehen, wenn er Zeit hätte.;Bilde die 2. Person Plural von ir (ihr würdet gehen) im Condicional Simple mit Akzent.;Despacho bedeutet Büro oder Arbeitszimmer.
Verb ir Condicional (2. Pl. - Vermutung Vergangenheit);Vosotros {{c1::iríais}} al cine ayer, supongo.;Ihr seid gestern wohl ins Kino gegangen, nehme ich an.;Bilde die 2. Person Plural von ir im Condicional für eine Vermutung.;Drückt eine Schätzung über eine vergangene Bewegung aus ("Ihr werdet gestern wohl ins Kino gegangen sein").
Verb ir Condicional (3. Pl. - Richtung);Los empleados {{c1::irían}} a la huelga sin acuerdo.;Die Angestellten würden ohne Einigung in den Streik treten.;Bilde die 3. Person Plural von ir (sie würden gehen) im Condicional Simple.;La huelga bedeutet der Streik, acuerdo bedeutet Einigung oder Abkommen.
Verb ir Condicional (3. Pl. - Richtung);Ellos {{c1::irían}} al estadio si hubiera entradas.;Sie würden ins Stadion gehen, wenn es Eintrittskarten gäbe.;Bilde die 3. Person Plural von ir (sie würden gehen) im Condicional Simple.;Hubiera ist der Subjuntivo Imperfekt von haber (unpersönlich für "es gäbe").
Verb ir Condicional (3. Pl. - Richtung);Esos chicos {{c1::irían}} al centro de la ciudad.;Diese Jungs würden ins Stadtzentrum gehen (wenn sie könnten).;Bilde die 3. Person Plural von ir (sie würden gehen) im Condicional Simple.;Ciudad ist weiblich laut D-IÓ-A-Z-Regel (la ciudad).
Verb ir Condicional (3. Pl. - Richtung);Las nuevas empresas {{c1::irían}} al mercado global.;Die neuen Unternehmen würden auf den globalen Markt drängen (gehen).;Bilde die 3. Person Plural von ir für ein weibliches Plural-Subjekt.;Mercado bedeutet Markt.
Verb ir Condicional (3. Pl. - Vermutung Vergangenheit);{{c1::Irían}} a cenar porque no los vimos luego.;Sie sind wohl zum Abendessen gegangen, weil wir sie später nicht sahen.;Bilde die 3. Person Plural von ir im Condicional für eine Orts- oder Bewegungsvermutung.;Drückt eine logische Vermutung über eine vergangene Bewegung aus ("Sie werden wohl essen gegangen sein").
Verb ir Subjuntivo (1. Sg. - Wunsch);Mi madre quiere que yo {{c1::vaya}} a la oficina hoy.;Meine Mutter will, dass ich heute ins Büro gehe.;Bilde die 1. Person Singular von ir im Subjuntivo Präsens.;Willensäußerungen (querer que) lösen bei Subjektwechsel im Nebensatz den Subjuntivo aus.
Verb ir Subjuntivo (1. Sg. - Unpersúnlich);Es importante que yo {{c1::vaya}} al médico pronto.;Es ist wichtig, dass ich bald zum Arzt gehe.;Bilde die 1. Person Singular von ir im Subjuntivo Präsens.;Unpersönliche Ausdrücke der Bewertung (es importante que) verlangen den Subjuntivo.
Verb ir Subjuntivo (1. Sg. - Emotion);Me alegra que yo {{c1::vaya}} de viaje a Europa.;Es freut mich, dass ich auf eine Reise nach Europa fahre.;Bilde die 1. Person Singular von ir im Subjuntivo Präsens.;Gefühlsausdrücke (me alegra que) erfordern im Spanischen den Subjuntivo.
Verb ir Subjuntivo (1. Sg. - Zukunft);El jefe pide que yo {{c1::vaya a}} buscar la solución.;Der Chef bittet darum, dass ich die Lösung suchen werde.;Bilde die Form von ir für die unmittelbare Zukunft (ich werde...) im Subjuntivo Präsens.;"Ir a + Infinitiv" behält auch im Subjuntivo seine zukunftsweisende Bedeutung.
Verb ir Subjuntivo (1. Sg. - Richtung);Él me aconseja que yo {{c1::vaya}} al centro comercial.;Er rät mir, dass ich ins Einkaufszentrum gehe.;Bilde die 1. Person Singular von ir im Subjuntivo Präsens.;Aconsejar que leitet einen Ratschlag ein und zieht den Subjuntivo nach sich.
Verb ir Subjuntivo (2. Sg. - Wunsch);Espero que tú {{c1::vayas}} a la playa este verano.;Ich hoffe, dass du diesen Sommer an den Strand fährst.;Bilde die 2. Person Singular von ir im Subjuntivo Präsens.;Das Verb esperar (hoffen) verlangt bei Subjektwechsel zwingend den Subjuntivo.
Verb ir Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::vayas}} en tren a Madrid.;Es ist notwendig, dass du mit dem Zug nach Madrid fährst.;Bilde die 2. Person Singular von ir im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus.
Verb ir Subjuntivo (2. Sg. - Aufforderung);Te pido que {{c1::vayas}} al banco a pagar la cuenta.;Ich bitte dich, dass du zur Bank gehst, um die Rechnung zu bezahlen.;Bilde die 2. Person Singular von ir im Subjuntivo Präsens.;Pedir que (bitten, dass) steuert den Subjuntivo im folgenden Satzgefüge.
Verb ir Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::vayas}} al comité hoy.;Ich bezweifle, dass du heute zum Ausschuss (Treffen) gehst.;Bilde die 2. Person Singular von ir im Subjuntivo Präsens.;Zweifel (dudar que) fordern im Nebensatz immer den Subjuntivo.
Verb ir Subjuntivo (2. Sg. - Negation);No creo que tú {{c1::vayas}} al mismo restaurante.;Ich glaube nicht, dass du in dasselbe Restaurant gehst.;Bilde die 2. Person Singular von ir im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb ir Subjuntivo (3. Sg. - Wunsch);Ojalá el tren {{c1::vaya}} hacia el norte rápido.;Hoffentlich fährt der Zug schnell in Richtung Norden.;Bilde die 3. Person Singular von ir im Subjuntivo Präsens.;Das Wort ojalá (hoffentlich) wird im Spanischen immer von einer Subjuntivo-Form gefolgt.
Verb ir Subjuntivo (3. Sg. - Unpersönlich);Es mejor que ella {{c1::vaya}} en autobús.;Es ist besser, dass sie mit dem Bus fährt.;Bilde die 3. Person Singular von ir im Subjuntivo Präsens.;Es mejor que leitet eine unpersönliche Bewertung ein.
Verb ir Subjuntivo (3. Sg. - Zukunft);Es posible que ella {{c1::vaya a}} hacer el viaje.;Es ist möglich, dass sie die Reise machen wird.;Bilde die Struktur für er/sie wird ... tun (Zukunft) im Subjuntivo Präsens.;Möglichkeiten (es posible que) nutzen den Subjuntivo.
Verb ir Subjuntivo (3. Sg. - Richtung);Busco un autobús que {{c1::vaya}} al centro.;Ich suche einen Bus, der ins Zentrum fährt.;Bilde die 3. Person Singular von ir im Subjuntivo Präsens.;Die Suche nach einer Sache, deren Existenz oder Eintreffen ungewiss ist, verlangt den Subjuntivo.
Verb ir Subjuntivo (3. Sg. - Konzession);Aunque {{c1::vaya}} a pie, llegaré a tiempo.;Auch wenn ich zu Fuß gehen sollte, werde ich rechtzeitig ankommen.;Bilde die 3. Person Singular von ir im Subjuntivo Präsens.;Aunque + Subjuntivo drückt eine hypothetische Einschränkung aus ("selbst wenn / auch wenn").
Verb ir Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::vayamos}} a la fiesta.;Sie wollen, dass wir zum Fest gehen.;Bilde die 1. Person Plural von ir im Subjuntivo Präsens. Kein Akzent!;Die Form vayamos hat im Subjuntivo Präsens keinen geschriebenen Akzent.
Verb ir Subjuntivo (1. Pl. - Unpersönlich);Es vital que nosotros {{c1::vayamos}} al gimnasio.;Es ist lebenswichtig, dass wir ins Fitnessstudio gehen.;Bilde die 1. Person Plural von ir im Subjuntivo Präsens.;Es vital que leitet eine starke unpersönliche Notwendigkeit ein.
Verb ir Subjuntivo (1. Pl. - Vorschlag);El líder propone que {{c1::vayamos}} en coche juntos.;Der Anführer schlägt vor, dass wir zusammen mit dem Auto fahren.;Bilde die 1. Person Plural von ir im Subjuntivo Präsens.;Vorschläge (proponer que) steuern den Subjuntivo im Nebensatz.
Verb ir Subjuntivo (1. Pl. - Negation);No es verdad que nosotros {{c1::vayamos}} al estadio.;Es ist nicht wahr, dass wir ins Stadion gehen.;Bilde die 1. Person Plural von ir im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb ir Subjuntivo (1. Pl. - Emotion);Nos da pena que nosotros {{c1::vayamos}} tan tarde.;Es tut uns leid, dass wir so spät gehen.;Bilde die 1. Person Plural von ir im Subjuntivo Präsens.;Dar pena que drückt Bedauern aus und verlangt den Subjuntivo.
Verb ir Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::vayáis}} en avión.;Mein Wunsch ist, dass ihr mit dem Flugzeug fliegt (reist).;Bilde die 2. Person Plural von ir im Subjuntivo Präsens. Achte auf den Akzent!;Die Form vayáis trägt einen geschriebenen Akzent auf dem a.
Verb ir Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotras {{c1::vayáis}} a pie.;Es ist unglaublich, dass ihr zu Fuß geht.;Bilde die 2. Person Plural von ir für eine rein weibliche Gruppe im Subjuntivo Präsens.;Ausdrücke der Überraschung (es increíble que) lösen den Subjuntivo aus.
Verb ir Subjuntivo (2. Pl. - Verbot);No permitiré que vosotros {{c1::vayáis}} al concierto.;Ich werde nicht erlauben, dass ihr zum Konzert geht.;Bilde die 2. Person Plural von ir im Subjuntivo Präsens mit Akzent.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb ir Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros {{c1::vayáis}} al hotel.;Es scheint mir nicht, dass ihr zum Hotel geht.;Bilde die 2. Person Plural von ir im Subjuntivo Präsens.;No parecer que drückt Unsicherheit aus und zieht den Subjuntivo nach sich.
Verb ir Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros {{c1::vayáis}} a su despacho.;Ich flehe euch an, dass ihr in sein Büro geht.;Bilde die 2. Person Plural von ir im Subjuntivo Präsens.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb ir Subjuntivo (3. Pl. - Wunsch);El director prefiere que ellos {{c1::vayan}} mañana.;Der Direktor bevorzugt, dass sie morgen gehen.;Bilde die 3. Person Plural von ir im Subjuntivo Präsens.;Preferir que zieht den Subjuntivo nach sich.
Verb ir Subjuntivo (3. Pl. - Unpersönlich);Es lógico que las empresas {{c1::vayan}} al mercado.;Es ist logisch, dass die Unternehmen auf den Markt drängen (gehen).;Bilde die 3. Person Plural von ir im Subjuntivo Präsens.;Logische Bewertungen (es lógico que) nutzen den Subjuntivo.
Verb ir Subjuntivo (3. Pl. - Zukunft);Necesito socios que {{c1::vayan a}} hacer cambios.;Ich brauche Partner, die Veränderungen vornehmen (machen) werden.;Bilde die Struktur für sie werden ... tun (Zukunft) im Subjuntivo Präsens.;Suche nach unbestimmten Personen verlangt den Subjuntivo im Relativsatz.
Verb ir Subjuntivo (3. Pl. - Möglichkeit);Es probable que ellas {{c1::vayan}} en taxi.;Es ist wahrscheinlich, dass sie mit dem Taxi fahren.;Bilde die 3. Person Plural von ir für eine weibliche Gruppe im Subjuntivo.;Es probable que drückt eine Wahrscheinlichkeit aus.
Verb ir Subjuntivo (3. Pl. - Negation);No creo que esos chicos {{c1::vayan}} al centro.;Ich glaube nicht, dass diese Jungs ins Zentrum gehen.;Bilde die 3. Person Plural von ir im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) ist einer der häufigsten Auslöser für den Subjuntivo.
Verb ir Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::fuera}} a París, visitaría la torre.;Wenn ich nach Paris fahren würde, würde ich den Turm besuchen.;Bilde die 1. Person Singular von ir im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" verlangen bei hypothetischen Aktionen im Nebensatz den Subjuntivo Imperfekt.
Verb ir Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi madre quería que yo {{c1::fuera}} a la oficina hoy.;Meine Mutter wollte, dass ich heute ins Büro gehe (ginge).;Bilde die 1. Person Singular von ir im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb ir Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo {{c1::fuera}} al médico pronto.;Es war wichtig, dass ich bald zum Arzt gehe (ginge).;Bilde die 1. Person Singular von ir im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb ir Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo {{c1::fuera}} al centro comercial.;Er sah mich an, als ob ich zum Einkaufszentrum gehen würde.;Bilde die 1. Person Singular von ir im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb ir Subjuntivo Imp. (1. Sg. - Zukunft Vergangenheit);El jefe prefería que yo {{c1::fuera a}} buscar la solución.;Der Chef bevorzugte, dass ich die Lösung suchen würde (Zukunft in der Vergangenheit).;Bilde die Struktur für die unmittelbare Zukunft im Subjuntivo Imperfekt.;"Ir a + Infinitiv" funktioniert auch im Subjuntivo Imperfekt für vergangene Absichten.
Verb ir Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::fueras}} en tren, llegarías más rápido.;Wenn du mit dem Zug fahren würdest, würdest du schneller ankommen.;Bilde die 2. Person Singular von ir im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (llegarías).
Verb ir Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú {{c1::fueras}} a la playa este verano.;Ich hoffte, dass du diesen Sommer an den Strand fährst (führen würdest).;Bilde die 2. Person Singular von ir im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb ir Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que {{c1::fueras}} al banco a pagar la cuenta.;Ich bat dich, dass du zur Bank gehst, um die Rechnung zu bezahlen.;Bilde die 2. Person Singular von ir im Subjuntivo Imperfekt.;Pedí (ich bat / Indefinido) verlangt den Subjuntivo Imperfekt im folgenden Satzgefüge.
Verb ir Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú {{c1::fueras}} al comité ayer.;Ich bezweifelte, dass du gestern zum Ausschuss gegangen bist.;Bilde die 2. Person Singular von ir im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb ir Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::fueras}} al mismo restaurante.;Ich glaubte nicht, dass du in dasselbe Restaurant gehst (gehen würdest).;Bilde die 2. Person Singular von ir im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb ir Subjuntivo Imp. (3. Sg. - Hypothese);Si el tren {{c1::fuera}} hacia el norte, lo cogería.;Wenn der Zug in Richtung Norden fahren würde, würde ich ihn nehmen.;Bilde die 3. Person Singular von ir im Subjuntivo Imperfekt.;Hacia bedeutet in Richtung, coger bedeutet (ein Transportmittel) nehmen.
Verb ir Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que ella {{c1::fuera}} en autobús.;Es war besser, dass sie mit dem Bus fuhr (fahren würde).;Bilde die 3. Person Singular von ir im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
