main_topic;cloze_test;translation;hint;extra
Verb tener Futuro (3. Sg. - Verpflichtung);Ella {{c1::tendrá que}} cambiar de coche pronto.;Sie wird bald das Auto wechseln müssen.;Bilde die Struktur für er/sie wird müssen (Verpflichtung) im Futuro Simple.;"Cambiar de" bedeutet eine Sache gegen eine andere auszutauschen.
Verb tener Futuro (3. Sg. - Glück);Él {{c1::tendrá}} mucha suerte en su nuevo trabajo.;Er wird viel Glück bei seiner neuen Arbeit haben.;Bilde die 3. Person Singular von tener (er/sie/es wird haben) im Futuro Simple.;Trabajo ist ein maskulines Substantiv (el trabajo).
Verb tener Futuro (3. Sg. - Geduld);El profesor {{c1::tendrá}} paciencia con los niños.;Der Lehrer wird Geduld mit den Kindern haben.;Bilde die 3. Person Singular von tener (er/sie/es wird haben) im Futuro Simple.;Paciencia (Geduld) ist ein weibliches Substantiv.
Verb tener Futuro (3. Sg. - Vermutung Besitz);¿Quién {{c1::tendrá}} la llave de la oficina ahora?;Wer mag jetzt wohl den Schlüssel des Büros haben?;Bilde die 3. Person Singular von tener im Futuro für eine Vermutung in der Gegenwart.;Drückt eine aktuelle Ungewissheit/Vermutung aus ("Wer wird den Schlüssel wohl gerade haben?").
Verb tener Futuro (1. Pl. - Besitz);El viernes nosotros {{c1::tendremos}} los documentos.;Am Freitag werden wir die Dokumente haben.;Bilde die 1. Person Plural von tener (wir werden haben) im Futuro Simple. Kein Akzent!;Die Form tendremos hat im Futuro Simple als einzige Person keinen geschriebenen Akzent.
Verb tener Futuro (1. Pl. - Verpflichtung);Nosotros {{c1::tendremos que}} pagar la cuenta.;Wir werden die Rechnung bezahlen müssen.;Bilde die Struktur für wir werden müssen (Verpflichtung) im Futuro Simple.;Cuenta bedeutet Rechnung oder Konto.
Verb tener Futuro (1. Pl. - Lust haben);En verano nosotros {{c1::tendremos}} ganas de viajar.;Im Sommer werden wir Lust haben zu reisen.;Bilde die 1. Person Plural von tener (wir werden haben) im Futuro Simple.;"Tener ganas de" bedeutet Lust haben, etwas zu tun.
Verb tener Futuro (1. Pl. - Probleme);Nosotros no {{c1::tendremos}} problemas en el futuro.;Wir werden in der Zukunft keine Probleme haben.;Bilde die 1. Person Plural von tener (wir werden haben) im Futuro Simple.;Problema endet auf -a, ist aber maskulin (los problemas).
Verb tener Futuro (1. Pl. - Vorsicht);Nosotros {{c1::tendremos}} cuidado durante el viaje.;Wir werden während der Reise vorsichtig sein (Vorsicht haben).;Bilde die 1. Person Plural von tener (wir werden haben) im Futuro Simple.;"Tener cuidado" ist die feste Redewendung für aufpassen/vorsichtig sein.
Verb tener Futuro (2. Pl. - Besitz);Vosotros {{c1::tendréis}} una nueva oficina en Madrid.;Ihr werdet ein neues Büro in Madrid haben.;Bilde die 2. Person Plural von tener (ihr werdet haben) im Futuro Simple. Akzent auf dem e!;Die Form tendréis trägt den Akzent auf dem Diphthong.
Verb tener Futuro (2. Pl. - Verpflichtung);Vosotros {{c1::tendréis que}} firmar el contrato.;Ihr werdet den Vertrag unterschreiben müssen.;Bilde die Struktur für ihr werdet müssen (Verpflichtung) im Futuro Simple.;Contrato bedeutet Vertrag.
Verb tener Futuro (2. Pl. - Schmerzen);Mañana vosotros {{c1::tendréis}} dolor de cuerpo.;Morgen werdet ihr Körperschmerzen haben.;Bilde die 2. Person Plural von tener (ihr werdet haben) im Futuro Simple.;"Tener dolor de" drückt Schmerzen aus.
Verb tener Futuro (2. Pl. - Schuld);Vosotras {{c1::tendréis}} la culpa si algo sale mal.;Ihr werdet die Schuld haben, wenn etwas schiefgeht.;Bilde die 2. Person Plural von tener für eine rein weibliche Gruppe.;"Salir mal" ist die feste Struktur für schiefgehen oder schlecht laufen.
Verb tener Futuro (2. Pl. - Vermutung Besitz);Vosotros {{c1::tendréis}} hambre ahora, supongo.;Ihr werdet jetzt wohl Hunger haben, nehme ich an.;Bilde die 2. Person Plural von tener im Futuro für eine Vermutung im Jetzt.;Supongo ist die 1. Person Singular von suponer (annehmen).
Verb tener Futuro (3. Pl. - Besitz);Los nuevos empleados {{c1::tendrán}} un contrato.;Die neuen Angestellten werden einen Vertrag haben.;Bilde die 3. Person Plural von tener (sie werden haben) im Futuro Simple. Akzent auf dem a!;Contrato ist ein maskulines Substantiv.
Verb tener Futuro (3. Pl. - Verpflichtung);Ellos {{c1::tendrán que}} buscar una solución.;Sie werden eine Lösung suchen müssen.;Bilde die Struktur für sie werden müssen (Verpflichtung) im Futuro Simple.;Buscar (suchen) steht im Infinitiv nach que.
Verb tener Futuro (3. Pl. - Alter);Mis padres {{c1::tendrán}} sesenta años el próximo mes.;Meine Eltern werden nächsten Monat sechzig Jahre alt sein.;Bilde die 3. Person Plural von tener für eine zukünftige Altersangabe.;Padres bedeutet Väter oder allgemeine Eltern.
Verb tener Futuro (3. Pl. - Zweifel/Fragen);Las niñas {{c1::tendrán}} muchas dudas en clase.;Die Mädchen werden viele Zweifel (Fragen) im Unterricht haben.;Bilde die 3. Person Plural von tener für ein weibliches Plural-Substantiv.;Duda bedeutet Zweifel oder Frage.
Verb tener Futuro (3. Pl. - Vermutung Alter);Ellos {{c1::tendrán}} unos cincuenta años ahora.;Sie werden jetzt wohl ungefähr fünfzig Jahre alt sein.;Bilde die 3. Person Plural von tener im Futuro für eine Altersvermutung im Jetzt.;Drückt eine geschätzte Altersangabe in der Gegenwart aus ("Sie mögen wohl 50 sein").
Verb tener Condicional (1. Sg. - Hypothese);Con más dinero, yo {{c1::tendría}} un coche mejor.;Mit mehr Geld hätte ich ein besseres Auto.;Bilde die 1. Person Singular von tener (ich hätte) im Condicional Simple. Denke an den Stamm tendr-!;Das Condicional wird hier für eine hypothetische Situation in der Gegenwart genutzt.
Verb tener Condicional (1. Sg. - Wunsch);Yo {{c1::tendría}} una casa en la playa si pudiera.;Ich hätte ein Haus am Strand, wenn ich könnte.;Bilde die 1. Person Singular von tener (ich hätte) im Condicional Simple.;Pudiera ist der Subjuntivo Imperfekt von poder.
Verb tener Condicional (1. Sg. - Verpflichtung);En tu lugar, yo {{c1::tendría que}} estudiar más.;An deiner Stelle müsste ich mehr lernen.;Bilde die Struktur für ich müsste (Verpflichtung) im Condicional Simple.;"En tu lugar" (An deiner Stelle) verlangt fast immer das Condicional.
Verb tener Condicional (1. Sg. - Zeit);Sin este trabajo, yo {{c1::tendría}} más tiempo libre.;Ohne diese Arbeit hätte ich mehr Freizeit.;Bilde die 1. Person Singular von tener (ich hätte) im Condicional Simple.;Libre bedeutet frei und steht nach dem Substantiv.
Verb tener Condicional (1. Sg. - Erfolg);Con tu apoyo, yo {{c1::tendría}} mucho éxito.;Mit deiner Unterstützung hätte ich großen Erfolg.;Bilde die 1. Person Singular von tener (ich hätte) im Condicional Simple.;Éxito ist maskulin laut LONERS-Regel.
Verb tener Condicional (2. Sg. - Ratschlag);Tú {{c1::tendrías}} menos problemas si escucharas.;Du hättest weniger Probleme, wenn du zuhören würdest.;Bilde die 2. Person Singular von tener (du hättest) im Condicional Simple.;Escucharas ist der Subjuntivo Imperfekt von escuchar.
Verb tener Condicional (2. Sg. - Verpflichtung);Tú {{c1::tendrías que}} hablar con el director.;Du müsstest mit dem Leiter sprechen.;Bilde die Struktur für du müsstest (Verpflichtung) im Condicional Simple.;"Tendrías que + Infinitiv" wird oft für höfliche Ratschläge genutzt.
Verb tener Condicional (2. Sg. - Gelegenheit);Con ese curso, tú {{c1::tendrías}} una oportunidad.;Mit diesem Kurs hättest du eine Gelegenheit.;Bilde die 2. Person Singular von tener (du hättest) im Condicional Simple.;Oportunidad ist weiblich laut D-IÓ-A-Z-Regel.
Verb tener Condicional (2. Sg. - Recht haben);Con esos datos, tú {{c1::tendrías}} toda la razón.;Mit diesen Daten hättest du völlig recht.;Bilde die 2. Person Singular von tener (du hättest) im Condicional Simple.;Razón es ein weibliches Substantiv (la razón).
Verb tener Condicional (2. Sg. - Vermutung Vergangenheit);¿Cuántos años {{c1::tendrías}} tú en esa foto? ¿Diez?;Wie alt warst du damals auf dem Foto wohl? Zehn?;Bilde die 2. Person Singular von tener im Condicional für eine Vermutung.;Das Condicional drückt hier eine Vermutung über das Alter in der Vergangenheit aus.
Verb tener Condicional (3. Sg. - Hypothese);El nuevo plan {{c1::tendría}} un coste muy alto.;Der neue Plan hätte sehr hohe Kosten.;Bilde die 3. Person Singular von tener (es hätte) im Condicional Simple.;Coste bedeutet Kosten oder Aufwand und ist maskulin.
Verb tener Condicional (3. Sg. - Verpflichtung);Ella {{c1::tendrías que}} cambiar de estrategia.;Sie müsste die Strategie wechseln.;Bilde die Struktur für er/sie müsste (Verpflichtung) im Condicional Simple.;"Cambiar de" bedeutet eine Sache gegen eine andere auszutauschen.
Verb tener Condicional (3. Sg. - Glück);Él {{c1::tendría}} más suerte con otra actitud.;Er hätte mehr Glück mit einer anderen Einstellung.;Bilde die 3. Person Singular von tener (er/sie/es hätte) im Condicional Simple.;Actitud (Einstellung) ist ein weibliches Substantiv.
Verb tener Condicional (3. Sg. - Geduld);El profesor {{c1::tendría}} más paciencia sin el ruido.;Der Lehrer hätte ohne den Lärm mehr Geduld.;Bilde die 3. Person Singular von tener (er/sie/es hätte) im Condicional Simple.;Ruido (Lärm) stammt aus dem Grundwortschatz.
Verb tener Condicional (3. Sg. - Vermutung Vergangenheit);¿Quién {{c1::tendría}} la culpa de ese gran error?;Wer war wohl schuld an diesem großen Fehler?;Bilde die 3. Person Singular von tener im Condicional für eine Vermutung.;Drückt eine Vermutung über einen Zustand in der Vergangenheit aus ("Wer mag damals schuld gewesen sein?").
Verb tener Condicional (1. Pl. - Hypothese);Sin la crisis, nosotros {{c1::tendríamos}} beneficios.;Ohne die Krise hätten wir Gewinne.;Bilde die 1. Person Plural von tener (wir hätten) im Condicional Simple. Denke an den Akzent!;Jede Form im Condicional Simple hat einen geschriebenen Akzent auf dem i (tendríamos).
Verb tener Condicional (1. Pl. - Verpflichtung);Nosotros {{c1::tendríamos que}} pagar menos impuestos.;Wir müssten weniger Steuern bezahlen.;Bilde die Struktur für wir müssten (Verpflichtung) im Condicional Simple.;Impuesto bedeutet Steuer oder Abgabe.
Verb tener Condicional (1. Pl. - Lust haben);Con este sol, nosotros {{c1::tendríamos}} ganas de ir.;Bei dieser Sonne hätten wir Lust zu gehen.;Bilde die 1. Person Plural von tener (wir hätten) im Condicional Simple.;"Tener ganas de" bedeutet Lust haben, etwas zu tun.
Verb tener Condicional (1. Pl. - Probleme);Nosotros no {{c1::tendríamos}} deudas en este momento.;Wir hätten in diesem Moment keine Schulden.;Bilde die 1. Person Plural von tener (wir hätten) im Condicional Simple.;Deuda bedeutet Schuld (finanziell).
Verb tener Condicional (1. Pl. - Vorsicht);Nosotras {{c1::tendríamos}} más cuidado en esa zona.;Wir wären in jener Gegend vorsichtiger (hätten mehr Vorsicht).;Bilde die 1. Person Plural von tener für eine rein weibliche Gruppe.;Zona ist ein weibliches Substantiv (la zona).
Verb tener Condicional (2. Pl. - Hypothese);Vosotros {{c1::tendríais}} una oficina más grande.;Ihr hättet ein größeres Büro.;Bilde die 2. Person Plural von tener (ihr hättet) im Condicional Simple. Achte auf den Akzent!;Die Endung für vosotros lautet -íais (tendríais).
Verb tener Condicional (2. Pl. - Verpflichtung);Vosotros {{c1::tendríais que}} firmar el documento.;Ihr müsstet das Dokument unterschreiben.;Bilde die Struktur für ihr müsstet (Verpflichtung) im Condicional Simple.;Documento stammt aus dem Grundwortschatz.
Verb tener Condicional (2. Pl. - Schmerzen);Con esa comida, vosotros {{c1::tendríais}} dolor.;Mit diesem Essen hättet ihr Schmerzen.;Bilde die 2. Person Plural von tener (ihr hättet) im Condicional Simple.;"Tener dolor de" drückt Schmerzen aus.
Verb tener Condicional (2. Pl. - Schuld);Vosotras {{c1::tendríais}} la culpa si pasara algo.;Ihr hättet die Schuld, wenn etwas passieren würde.;Bilde die 2. Person Plural von tener für eine rein weibliche Gruppe.;Pasara ist der Subjuntivo Imperfekt von pasar.
Verb tener Condicional (2. Pl. - Vermutung Vergangenheit);Vosotros {{c1::tendríais}} hambre tras el viaje.;Ihr hattet nach der Reise wohl Hunger.;Bilde die 2. Person Plural von tener im Condicional für eine Vermutung.;Drückt eine Schätzung über einen vergangenen Zustand aus ("Ihr werdet damals wohl Hunger gehabt haben").
Verb tener Condicional (3. Pl. - Hypothese);Los nuevos empleados {{c1::tendrían}} más derechos.;Die neuen Angestellten hätten mehr Rechte.;Bilde die 3. Person Plural von tener (sie hätten) im Condicional Simple.;Derecho bedeutet Recht oder Gesetz.
Verb tener Condicional (3. Pl. - Verpflichtung);Ellos {{c1::tendrían que}} buscar otra alternativa.;Sie müssten eine andere Alternative suchen.;Bilde die Struktur für sie müssten (Verpflichtung) im Condicional Simple.;Alternativa ist ein weibliches Substantiv.
Verb tener Condicional (3. Pl. - Alter);Mis abuelos {{c1::tendrían}} cien años hoy en día.;Meine Großeltern wären heutzutage einhundert Jahre alt.;Bilde die 3. Person Plural von tener für eine hypothetische Altersangabe.;"Hoy en día" bedeutet heutzutage oder gegenwärtig.
Verb tener Condicional (3. Pl. - Zweifel/Fragen);Las niñas {{c1::tendrían}} muchas preguntas para ti.;Die Mädchen hätten viele Fragen an dich.;Bilde die 3. Person Plural von tener für ein weibliches Plural-Substantiv.;Pregunta bedeutet Frage.
Verb tener Condicional (3. Pl. - Vermutung Vergangenheit);Ellos {{c1::tendrían}} unos treinta años en el año 2000.;Sie waren im Jahr 2000 wohl ungefähr dreißig Jahre alt.;Bilde die 3. Person Plural von tener im Condicional für eine Altersvermutung.;Drückt eine geschätzte Altersangabe in der Vergangenheit aus.
Verb tener Subjuntivo (1. Sg. - Wunsch);Mi madre quiere que yo {{c1::tenga}} un buen trabajo.;Meine Mutter will, dass ich eine gute Arbeit habe.;Bilde die 1. Person Singular von tener im Subjuntivo Präsens.;Willensäußerungen (querer que) verlangen bei Subjektwechsel im Nebensatz den Subjuntivo.
Verb tener Subjuntivo (1. Sg. - Unpersönlich);Es importante que yo {{c1::tenga}} paciencia hoy.;Es ist wichtig, dass ich heute Geduld habe.;Bilde die 1. Person Singular von tener im Subjuntivo Präsens.;Unpersönliche Ausdrücke der Bewertung (es importante que) lösen den Subjuntivo aus.
Verb tener Subjuntivo (1. Sg. - Emotion);Me alegra que yo {{c1::tenga}} tiempo para ti.;Es freut mich, dass ich Zeit für dich habe.;Bilde die 1. Person Singular von tener im Subjuntivo Präsens.;Gefühlsausdrücke (me alegra que) erfordern im Spanischen den Subjuntivo.
Verb tener Subjuntivo (1. Sg. - Verpflichtung);El jefe pide que yo {{c1::tenga que}} viajar mañana.;Der Chef bittet darum, dass ich morgen reisen muss.;Bilde die Struktur für ich muss (Verpflichtung) im Subjuntivo Präsens.;Pedir que drückt eine Aufforderung aus und zieht den Subjuntivo nach sich.
Verb tener Subjuntivo (1. Sg. - Zustand Vorsicht);Él me aconseja que yo {{c1::tenga}} cuidado.;Er rät mir, dass ich vorsichtig bin (Vorsicht habe).;Bilde die 1. Person Singular von tener im Subjuntivo Präsens.;"Tener cuidado" ist die feste Redewendung für vorsichtig sein oder aufpassen.
Verb tener Subjuntivo (2. Sg. - Wunsch);Espero que tú {{c1::tenga}} mucha suerte hoy.;Ich hoffe, dass du heute viel Glück hast.;Bilde die 2. Person Singular von tener im Subjuntivo Präsens.;Das Verb esperar (hoffen) verlangt bei Subjektwechsel zwingend den Subjuntivo.
Verb tener Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::tengas}} los documentos.;Es ist notwendig, dass du die Dokumente hast.;Bilde die 2. Person Singular von tener im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus.
Verb tener Subjuntivo (2. Sg. - Aufforderung);Te pido que {{c1::tengas}} paciencia con el niño.;Ich bitte dich, dass du Geduld mit dem Kind hast.;Bilde die 2. Person Singular von tener im Subjuntivo Präsens.;Paciencia ist ein weibliches Substantiv (la paciencia).
Verb tener Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::tengas}} la culpa de esto.;Ich bezweifle, dass du die Schuld daran hast.;Bilde die 2. Person Singular von tener im Subjuntivo Präsens.;Zweifel (dudar que) fordern im Nebensatz immer den Subjuntivo.
Verb tener Subjuntivo (2. Sg. - Negation);No creo que tú {{c1::tengas}} miedo de la verdad.;Ich glaube nicht, dass du Angst vor der Wahrheit hast.;Bilde die 2. Person Singular von tener im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb tener Subjuntivo (3. Sg. - Wunsch);Ojalá el nuevo proyecto {{c1::tenga}} éxito.;Hoffentlich hat das neue Projekt Erfolg.;Bilde die 3. Person Singular von tener im Subjuntivo Präsens.;Das Wort ojalá (hoffentlich) wird immer von einer Subjuntivo-Form gefolgt.
Verb tener Subjuntivo (3. Sg. - Unpersönlich);Es mejor que ella {{c1::tenga}} un coche nuevo.;Es ist besser, dass sie ein neues Auto hat.;Bilde die 3. Person Singular von tener im Subjuntivo Präsens.;Es mejor que leitet eine unpersönliche Bewertung ein.
Verb tener Subjuntivo (3. Sg. - Bedingung);Busco un empleado que {{c1::tenga}} experiencia.;Ich suche einen Angestellten, der Erfahrung hat.;Bilde die 3. Person Singular von tener im Subjuntivo Präsens.;Die Suche nach einer unbestimmten Person mit bestimmten Merkmalen verlangt den Subjuntivo.
Verb tener Subjuntivo (3. Sg. - Möglichkeit);Es posible que él {{c1::tenga}} fiebre ahora.;Es ist möglich, dass er jetzt Fieber hat.;Bilde die 3. Person Singular von tener im Subjuntivo Präsens.;Möglichkeiten (es posible que) nutzen den Subjuntivo.
Verb tener Subjuntivo (3. Sg. - Konzession);Aunque {{c1::tenga}} problemas, él siempre sonríe.;Auch wenn er Probleme haben sollte, lächelt er immer.;Bilde die 3. Person Singular von tener im Subjuntivo Präsens.;Aunque + Subjuntivo drückt eine hypothetische Einschränkung aus ("selbst wenn / auch wenn").
Verb tener Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::tengamos}} éxito.;Sie wollen, dass wir Erfolg haben.;Bilde die 1. Person Plural von tener im Subjuntivo Präsens. Kein Akzent!;Die Form tengamos hat im Subjuntivo Präsens keinen geschriebenen Akzent.
Verb tener Subjuntivo (1. Pl. - Unpersönlich);Es vital que nosotros {{c1::tengamos}} libertad.;Es ist lebenswichtig, dass wir Freiheit haben.;Bilde die 1. Person Plural von tener im Subjuntivo Präsens.;Es vital que leitet eine starke unpersönliche Notwendigkeit ein.
Verb tener Subjuntivo (1. Pl. - Vorschlag);El guía propone que {{c1::tengamos}} cuidado aquí.;Der Führer schlägt vor, dass wir hier vorsichtig sind.;Bilde die 1. Person Plural von tener im Subjuntivo Präsens.;Vorschläge (proponer que) steuern den Subjuntivo im Nebensatz.
Verb tener Subjuntivo (1. Pl. - Negation);No es verdad que nosotros {{c1::tengamos}} deudas.;Es ist nicht wahr, dass wir Schulden haben.;Bilde die 1. Person Plural von tener im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb tener Subjuntivo (1. Pl. - Emotion);Nos da pena que {{c1::tengamos}} tan poco tiempo.;Es tut uns leid, dass wir so wenig Zeit haben.;Bilde die 1. Person Plural von tener im Subjuntivo Präsens.;Dar pena que drückt Bedauern aus und verlangt den Subjuntivo.
Verb tener Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::tengáis}} ganas de ir.;Mein Wunsch ist, dass ihr Lust habt zu gehen.;Bilde die 2. Person Plural von tener im Subjuntivo Präsens. Achte auf den Akzent!;Die Form tengáis trägt einen geschriebenen Akzent auf dem a.
Verb tener Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotros {{c1::tengáis}} hambre.;Es ist unglaublich, dass ihr Hunger habt.;Bilde die 2. Person Plural von tener im Subjuntivo Präsens mit Akzent.;Ausdrücke der Überraschung (es increíble que) lösen den Subjuntivo aus.
Verb tener Subjuntivo (2. Pl. - Verbot);No permitiré que vosotras {{c1::tengáis}} problemas.;Ich werde nicht erlauben, dass ihr Probleme habt.;Bilde die 2. Person Plural von tener für eine rein weibliche Gruppe.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb tener Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros {{c1::tengáis}} razón.;Es scheint mir nicht, dass ihr recht habt.;Bilde die 2. Person Plural von tener im Subjuntivo Präsens.;No parecer que drückt Unsicherheit aus und zieht den Subjuntivo nach sich.
Verb tener Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros {{c1::tengáis}} cuidado.;Ich flehe euch an, dass ihr vorsichtig seid (Vorsicht habt).;Bilde die 2. Person Plural von tener im Subjuntivo Präsens.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb tener Subjuntivo (3. Pl. - Wunsch);El director prefiere que ellos {{c1::tengan}} el contrato.;Der Direktor bevorzugt, dass sie den Vertrag haben.;Bilde die 3. Person Plural von tener im Subjuntivo Präsens.;Preferir que zieht den Subjuntivo nach sich.
Verb tener Subjuntivo (3. Pl. - Unpersönlich);Es lógico que las tiendas {{c1::tengan}} clientes.;Es ist logisch, dass die Geschäfte Kunden haben.;Bilde die 3. Person Plural von tener im Subjuntivo Präsens.;Logische Bewertungen (es lógico que) nutzen den Subjuntivo.
Verb tener Subjuntivo (3. Pl. - Bedingung);Necesito socios que {{c1::tengan}} mucho dinero.;Ich brauche Partner, die viel Geld haben.;Bilde die 3. Person Plural von tener im Subjuntivo Präsens.;Socio bedeutet Partner, Teilhaber oder Mitglied.
Verb tener Subjuntivo (3. Pl. - Möglichkeit);Es probable que ellas {{c1::tengan}} la solución.;Es ist wahrscheinlich, dass sie die Lösung haben.;Bilde die 3. Person Plural von tener für eine weibliche Gruppe im Subjuntivo.;Es probable que drückt eine Wahrscheinlichkeit aus.
Verb tener Subjuntivo (3. Pl. - Negation);No creo que esos chicos {{c1::tengan}} razón.;Ich glaube nicht, dass diese Jungs recht haben.;Bilde die 3. Person Plural von tener im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) ist einer der häufigsten Auslöser für den Subjuntivo.
Verb tener Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::tuviera}} más dinero, compraría un coche.;Wenn ich mehr Geld hätte, würde ich ein Auto kaufen.;Bilde die 1. Person Singular von tener im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" (Wenn) verlangen bei hypothetischen Zuständen im Nebensatz den Subjuntivo Imperfekt.
Verb tener Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi padre quería que yo {{c1::tuviera}} un buen trabajo.;Mein Vater wollte, dass ich eine gute Arbeit habe (hätte).;Bilde die 1. Person Singular von tener im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb tener Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo {{c1::tuviera}} paciencia con él.;Es war wichtig, dass ich Geduld mit ihm hatte.;Bilde die 1. Person Singular von tener im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb tener Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo {{c1::tuviera}} la culpa.;Er sah mich an, als ob ich die Schuld hätte.;Bilde die 1. Person Singular von tener im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb tener Subjuntivo Imp. (1. Sg. - Verpflichtung Verg.);El jefe prefería que yo {{c1::tuviera que}} viajar.;Der Chef bevorzugte, dass ich reisen musste.;Bilde die Struktur für ich musste (Verpflichtung) im Subjuntivo Imperfekt.;"Tuviera que + Infinitiv" drückt die vergangene hypothetische Pflicht aus.
Verb tener Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::tuvieras}} tiempo, iríamos al cine hoy.;Wenn du Zeit hättest, würden wir heute ins Kino gehen.;Bilde die 2. Person Singular von tener im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (iríamos) im Hauptsatz.
Verb tener Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú {{c1::tuvieras}} los documentos.;Ich hoffte, dass du die Dokumente hättest.;Bilde die 2. Person Singular von tener im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb tener Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que {{c1::tuvieras}} cuidado en la carretera.;Ich bat dich, dass du auf der Landstraße vorsichtig bist (seist).;Bilde die 2. Person Singular von tener im Subjuntivo Imperfekt.;"Tener cuidado" ist die feste Redewendung für aufpassen oder vorsichtig sein.
Verb tener Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú {{c1::tuvieras}} miedo de hablar.;Ich bezweifelte, dass du Angst hättest zu sprechen.;Bilde die 2. Person Singular von tener im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb tener Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::tuvieras}} problemas allí.;Ich glaubte nicht, dass du dort Probleme hättest.;Bilde die 2. Person Singular von tener im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb tener Subjuntivo Imp. (3. Sg. - Hypothese);Si el coche {{c1::tuviera}} más espacio, sería perfecto.;Wenn das Auto mehr Platz hätte, wäre es perfekt.;Bilde die 3. Person Singular von tener im Subjuntivo Imperfekt.;Espacio bedeutet Raum oder Platz und ist maskulin (el espacio).
Verb tener Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que ella {{c1::tuviera}} una copia.;Es war besser, dass sie eine Kopie hatte.;Bilde die 3. Person Singular von tener im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
Verb tener Subjuntivo Imp. (3. Sg. - Möglichkeit Verg.);Era posible que él {{c1::tuviera}} fiebre anoche.;Es war möglich, dass er gestern Abend Fieber hatte.;Bilde die 3. Person Singular von tener im Subjuntivo Imperfekt.;Era posible que drückt eine vergangene Möglichkeit aus.
Verb tener Subjuntivo Imp. (3. Sg. - Zustand/Suche);Buscaba un piso que {{c1::tuviera}} terraza grande.;Ich suchte eine Wohnung, die eine große Terrasse hatte.;Bilde die 3. Person Singular von tener im Subjuntivo Imperfekt.;Piso bedeutet Wohnung oder Stockwerk im spanischen Grundwortschatz.
Verb tener Subjuntivo Imp. (3. Sg. - Vergleich);Él hablaba como si {{c1::tuviera}} toda la razón.;Er sprach, als ob er völlig recht hätte.;Bilde die 3. Person Singular von tener im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt.
Verb tener Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::tuviéramos}} éxito, celebraríamos.;Wenn wir Erfolg hätten, würden wir feiern.;Bilde die 1. Person Plural von tener im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem i (tuviéramos).
Verb tener Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::tuviéramos}} un coche.;Sie wollten, dass wir ein Auto haben (hätten).;Bilde die 1. Person Plural von tener im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
