main_topic;cloze_test;translation;hint;extra
Verb ser Imperfekt (2. Pl. - Aussehen);Vosotras {{c1::erais}} las más bajas de la clase.;Ihr wart die Kleinsten der Klasse.;Bilde die 2. Person Plural von ser für eine rein weibliche Gruppe.;Bajo/baja bedeutet niedrig oder klein (im Bezug auf die Körpergröße).
Verb ser Imperfekt (2. Pl. - Gewohnheit);Vosotros nunca {{c1::erais}} puntuales.;Ihr wart nie pünktlich.;Bilde die 2. Person Plural von ser (ihr wart) im Imperfekt.;Das Signalwort nunca (nie) deutet auf eine regelmäßige Gewohnheit hin.
Verb ser Imperfekt (2. Pl. - Status);¿Vosotros {{c1::erais}} miembros de la asociación?;Wart ihr Mitglieder der Vereinigung?;Bilde die 2. Person Plural von ser (ihr wart) im Imperfekt.;Substantive auf -ción wie asociación sind immer weiblich.
Verb ser Imperfekt (3. Pl. - Uhrzeit allgemein);{{c1::Eran}} las cuatro cuando terminó la reunión.;Es war vier Uhr, als das Treffen endete.;Bilde die 3. Person Plural von ser im Imperfekt für Uhrzeiten ab zwei Uhr.;Da vier Uhr im Plural steht, wechselt das Verb zu eran (las cuatro).
Verb ser Imperfekt (3. Pl. - Alter);Ellos {{c1::eran}} muy jóvenes cuando se casaron.;Sie waren sehr jung, als sie heirateten.;Bilde die 3. Person Plural von ser (sie waren) im Imperfekt.;Jóven besitzt im Plural einen geschriebenen Akzent auf dem o (jóvenes).
Verb ser Imperfekt (3. Pl. - Personenbeschreibung);Ellas {{c1::eran}} mujeres de negocios importantes.;Sie waren wichtige Geschäftsfrauen.;Bilde die 3. Person Plural von ser (sie waren) im Imperfekt für eine weibliche Gruppe.;Negocios (Geschäfte) bleibt im Plural unverändert.
Verb ser Imperfekt (3. Pl. - Ursprung);Esas tierras {{c1::eran}} de su familia.;Diese Ländereien gehörten ihrer Familie.;Bilde die 3. Person Plural von ser (sie waren) im Imperfekt.;Tierra bedeutet Erde oder Land/Länderei.
Verb ser Imperfekt (3. Pl. - Charakter);Los perros {{c1::eran}} tranquilos y buenos.;Die Hunde waren ruhig und gut.;Bilde die 3. Person Plural von ser (sie waren) im Imperfekt für Tiere.;Beschreibungen von Tieren in der Vergangenheit nutzen das Imperfekt.
Verb ser Futuro (1. Sg. - Beruf);El próximo año yo {{c1::seré}} el nuevo director.;Nächstes Jahr werde ich der neue Leiter sein.;Bilde die 1. Person Singular von ser (ich werde sein) im Futuro Simple. Denke an den Akzent!;El próximo año ist ein klassischer Auslöser für die Zukunft.
Verb ser Futuro (1. Sg. - Versprechen);Yo {{c1::seré}} fiel a mis principios siempre.;Ich werde meinen Prinzipien immer treu sein.;Bilde die 1. Person Singular von ser (ich werde sein) im Futuro Simple.;Fiel (treu) endet auf einen Konsonanten und ist für beide Geschlechter gleich.
Verb ser Futuro (1. Sg. - Ziel);Pronto yo {{c1::seré}} un profesional de éxito.;Bald werde ich ein erfolgreicher Profi sein.;Bilde die 1. Person Singular von ser (ich werde sein) im Futuro Simple.;Pronto bedeutet bald oder schnell.
Verb ser Futuro (1. Sg. - Rolle);Yo {{c1::seré}} el encargado de recibir a los clientes.;Ich werde der Verantwortliche für den Empfang der Kunden sein.;Bilde die 1. Person Singular von ser (ich werde sein) im Futuro Simple.;Encargado bedeutet der Beauftragte oder Verantwortliche.
Verb ser Futuro (1. Sg. - Eigenschaft);Con el tiempo yo {{c1::seré}} más paciente.;Mit der Zeit werde ich geduldiger sein.;Bilde die 1. Person Singular von ser (ich werde sein) im Futuro Simple.;Paciente bleibt für Maskulinum und Femininum unverändert.
Verb ser Futuro (2. Sg. - Vorhersage);Tú {{c1::serás}} un gran artista en el futuro.;Du wirst in der Zukunft ein großer Künstler sein.;Bilde die 2. Person Singular von ser (du wirst sein) im Futuro Simple mit Akzent auf dem a.;Künstler (artista) endet auf -ista und ist für beide Geschlechter gleich.
Verb ser Futuro (2. Sg. - Versprechen);Tú {{c1::serás}} mi prioridad número uno.;Du wirst meine Priorität Nummer eins sein.;Bilde die 2. Person Singular von ser (du wirst sein) im Futuro Simple.;Prioridad ist weiblich laut D-IÓ-A-Z-Regel (la prioridad).
Verb ser Futuro (2. Sg. - Drohung/Warnung);Si no estudias, tú no {{c1::serás}} nadie.;Wenn du nicht lernst, wirst du niemand sein.;Bilde die 2. Person Singular von ser (du wirst sein) im Futuro Simple.;Nadie bedeutet niemand und ist unveränderlich.
Verb ser Futuro (2. Sg. - Rolle);Tú {{c1::serás}} el testigo principal del caso.;Du wirst der Hauptzeuge des Falls sein.;Bilde die 2. Person Singular von ser (du wirst sein) im Futuro Simple.;Testigo ändert seine Endung im Weiblichen nicht (el testigo / la testigo).
Verb ser Futuro (2. Sg. - Vermutung Gegenwart);¿Qué hora {{c1::serás}} tú capaz de adivinar?;Welche Uhrzeit wirst du wohl erraten können?;Bilde die 2. Person Singular von ser (du wirst sein) im Futuro Simple.;Das Futuro kann im Spanischen auch eine Vermutung in der Gegenwart ausdrücken.
Verb ser Futuro (3. Sg. - Eventort);La reunión {{c1::será}} en la sala principal.;Das Treffen wird im Hauptsaal stattfinden.;Bilde die 3. Person Singular von ser (es wird sein) im Futuro Simple. Denke an den Akzent!;Für den Ort von zukünftigen Veranstaltungen nutzt man ser, nicht estar.
Verb ser Futuro (3. Sg. - Vorhersage);El examen de mañana {{c1::será}} muy difícil.;Die Prüfung von morgen wird sehr schwierig sein.;Bilde die 3. Person Singular von ser (es wird sein) im Futuro Simple.;Mañana bedeutet als Adverb „morgen“, als weibliches Substantiv „der Morgen“.
Verb ser Futuro (3. Sg. - Preis);El precio total {{c1::será}} de cien euros.;Der Gesamtpreis wird einhundert Euro betragen.;Bilde die 3. Person Singular von ser (es wird sein) im Futuro Simple.;Cien wird vor Substantiven anstelle von ciento verwendet.
Verb ser Futuro (3. Sg. - Unpersönlich);{{c1::Será}} necesario cambiar el plan actual.;Es wird notwendig sein, den aktuellen Plan zu ändern.;Bilde die unpersönliche 3. Person Singular von ser (es wird sein) im Futuro Simple.;Actual bedeutet aktuell oder gegenwärtig.
Verb ser Futuro (3. Sg. - Vermutung Gegenwart);¿Quién {{c1::será}} ese hombre de la puerta?;Wer wird wohl dieser Mann an der Tür sein?;Bilde die 3. Person Singular von ser im Futuro für eine Vermutung in der Gegenwart.;Das Futuro Simple drückt hier eine Ungewissheit/Vermutung im Jetzt aus („Wer mag das sein?“).
Verb ser Futuro (1. Pl. - Team);Nosotros {{c1::seremos}} los campeones este año.;Wir werden dieses Jahr die Meister sein.;Bilde die 1. Person Plural von ser (wir werden sein) im Futuro. Die einzige Form OHNE Akzent!;Die Endung -emos im Futuro Simple hat als einzige Person keinen geschriebenen Akzent.
Verb ser Futuro (1. Pl. - Versprechen);Nosotros {{c1::seremos}} transparentes con el dinero.;Wir werden transparent mit dem Geld sein.;Bilde die 1. Person Plural von ser (wir werden sein) im Futuro Simple.;Dinero ist ein maskulines Substantiv (el dinero).
Verb ser Futuro (1. Pl. - Ziel);Muy pronto nosotras {{c1::seremos}} abogadas.;Sehr bald werden wir Anwältinnen sein.;Bilde die 1. Person Plural von ser für eine rein weibliche Gruppe.;Abogada ist die weibliche Form von abogado (Anwalt).
Verb ser Futuro (1. Pl. - Status);En el futuro nosotros {{c1::seremos}} libres.;In der Zukunft werden wir frei sein.;Bilde die 1. Person Plural von ser (wir werden sein) im Futuro Simple.;Libre bildet den Plural ganz regelmäßig auf libres.
Verb ser Futuro (1. Pl. - Rolle);Nosotros {{c1::seremos}} los guías del grupo.;Wir werden die Führer der Gruppe sein.;Bilde die 1. Person Plural von ser (wir werden sein) im Futuro Simple.;Guía (Führer/Reiseleiter) endet auf -a, ist hier aber maskulin (los guías).
Verb ser Futuro (2. Pl. - Vorhersage);Vosotros {{c1::seréis}} grandes líderes mundiales.;Ihr werdet große weltweite Anführer sein.;Bilde die 2. Person Plural von ser (ihr werdet sein) im Futuro Simple. Akzent auf dem e!;Líder bildet den Plural durch das Anhängen von -es (líderes) und behält den Akzent.
Verb ser Futuro (2. Pl. - Rolle);Vosotras {{c1::seréis}} las encargadas del evento.;Ihr werdet die Verantwortlichen für das Event sein.;Bilde die 2. Person Plural von ser für eine rein weibliche Gruppe.;Evento stammt aus dem modernen Grundwortschatz.
Verb ser Futuro (2. Pl. - Eigenschaft);Vosotros {{c1::seréis}} responsables de vuestros actos.;Ihr werdet für eure Taten verantwortlich sein.;Bilde die 2. Person Plural von ser (ihr werdet sein) im Futuro Simple.;Vuestro ist das Possessivpronomen für die 2. Person Plural (euer).
Verb ser Futuro (2. Pl. - Status);Muy pronto vosotros {{c1::seréis}} independientes.;Sehr bald werdet ihr unabhängig sein.;Bilde die 2. Person Plural von ser (ihr werdet sein) im Futuro Simple.;Independiente endet auf -e und bleibt für beide Geschlechter gleich.
Verb ser Futuro (2. Pl. - Vermutung Gegenwart);¿Dónde {{c1::seréis}} vosotros capaces de ir?;Wohin werdet ihr wohl fähig sein zu gehen?;Bilde die 2. Person Plural von ser (ihr werdet sein) im Futuro Simple.;Capaz wechselt im Plural das z zu einem c (capaces).
Verb ser Futuro (3. Pl. - Vorhersage);Los resultados {{c1::serán}} visibles el lunes.;Die Ergebnisse werden am Montag sichtbar sein.;Bilde die 3. Person Plural von ser (sie werden sein) im Futuro Simple. Akzent auf dem a!;Wochentage nutzen im Spanischen den bestimmten Artikel (el lunes = am Montag).
Verb ser Futuro (3. Pl. - Schicksal);Ellos {{c1::serán}} amigos para toda la vida.;Sie werden Freunde für das ganze Leben sein.;Bilde die 3. Person Plural von ser (sie werden sein) im Futuro Simple.;Para toda la vida ist eine feste Redewendung für „lebenslänglich / fürs ganze Leben“.
Verb ser Futuro (3. Pl. - Eventort);Los partidos {{c1::serán}} en este campo.;Die Spiele werden auf diesem Platz stattfinden.;Bilde die 3. Person Plural von ser (sie werden sein) im Futuro Simple für einen Eventort.;Campo bedeutet Feld, Land oder Sportplatz/Spielfeld.
Verb ser Futuro (3. Pl. - Eigenschaft);Las nuevas casas {{c1::serán}} ecológicas.;Die neuen Häuser werden ökologisch sein.;Bilde die 3. Person Plural von ser für ein weibliches Plural-Substantiv.;Adjektive auf -ica passen sich im Numerus an (ecológicas).
Verb ser Futuro (3. Pl. - Vermutung Gegenwart);{{c1::Serán}} las diez de la noche ahora.;Es wird jetzt wohl zehn Uhr abends sein.;Bilde die 3. Person Plural von ser im Futuro für eine Uhrzeitvermutung im Jetzt.;Drückt eine geschätzte Uhrzeit in der Gegenwart aus („Es mag wohl 10 Uhr sein“).
Verb ser Condicional (1. Sg. - Hypothese);En tu lugar, yo {{c1::sería}} más prudente.;An deiner Stelle wäre ich vorsichtiger (klüger).;Bilde die 1. Person Singular von ser (ich wäre) im Condicional Simple.;Die Struktur "En tu lugar" (An deiner Stelle) verlangt fast immer das Condicional.
Verb ser Condicional (1. Sg. - Wunsch);Yo {{c1::sería}} muy feliz en esa casa.;Ich wäre in jenem Haus sehr glücklich.;Bilde die 1. Person Singular von ser (ich wäre) im Condicional Simple.;Drückt einen hypothetischen Wunsch oder Zustand aus.
Verb ser Condicional (1. Sg. - Beruf);Con más dinero, yo {{c1::sería}} un gran artista.;Mit mehr Geld wäre ich ein großer Künstler.;Bilde die 1. Person Singular von ser (ich wäre) im Condicional Simple.;Grande wird vor maskulinen Singular-Substantiven zu gran verkürzt.
Verb ser Condicional (1. Sg. - Rolle);Yo {{c1::sería}} el primero en apoyarte.;Ich wäre der Erste, der dich unterstützt.;Bilde die 1. Person Singular von ser (ich wäre) im Condicional Simple.;Apoyar bedeutet unterstützen oder beistehen.
Verb ser Condicional (1. Sg. - Eigenschaft);Sin este problema, yo {{c1::sería}} libre.;Ohne dieses Problem wäre ich frei.;Bilde die 1. Person Singular von ser (ich wäre) im Condicional Simple.;Libre bleibt für Maskulinum und Femininum identisch.
Verb ser Condicional (2. Sg. - Ratschlag);Tú {{c1::serías}} un buen líder para el grupo.;Du wärst ein guter Anführer für die Gruppe.;Bilde die 2. Person Singular von ser (du wärst) im Condicional Simple.;Líder hat einen geschriebenen Akzent auf dem i.
Verb ser Condicional (2. Sg. - Hypothese);Con un mapa, tú {{c1::serías}} capaz de llegar.;Mit einer Karte wärst du fähig anzukommen.;Bilde die 2. Person Singular von ser (du wärst) im Condicional Simple.;Mapa endet auf -a, ist aber maskulin (el mapa).
Verb ser Condicional (2. Sg. - Eigenschaft);Tú {{c1::serías}} muy popular en la televisión.;Du wärst im Fernsehen sehr beliebt (popular).;Bilde die 2. Person Singular von ser (du wärst) im Condicional Simple.;Televisión ist weiblich laut D-IÓ-A-Z-Regel.
Verb ser Condicional (2. Sg. - Beziehung);Tú {{c1::serías}} mi candidato ideal.;Du wärst mein idealer Kandidat.;Bilde die 2. Person Singular von ser (du wärst) im Condicional Simple.;Ideal ist für beide Geschlechter gleich.
Verb ser Condicional (2. Sg. - Vermutung Vergangenheit);¿Qué hora {{c1::serías}} tú capaz de decir ayer?;Welche Uhrzeit hättest du wohl gestern sagen können?;Bilde die 2. Person Singular von ser (du wärst) im Condicional Simple.;Kann eine Vermutung oder ein Potenzial in der Vergangenheit ausdrücken.
Verb ser Condicional (3. Sg. - Unpersönlich);{{c1::Sería}} una buena idea cambiar de coche.;Es wäre eine gute Idee, das Auto zu wechseln.;Bilde die unpersönliche 3. Person Singular von ser (es wäre) im Condicional Simple.;Cambiar de + Substantiv bedeutet "etwas wechseln" (z.B. den Job, das Auto).
Verb ser Condicional (3. Sg. - Unpersönlich);{{c1::Sería}} mejor hablar con él mañana.;Es wäre besser, morgen mit ihm zu sprechen.;Bilde die unpersönliche 3. Person Singular von ser (es wäre) im Condicional Simple.;Sería mejor + Infinitiv ist eine feste Struktur für Ratschläge.
Verb ser Condicional (3. Sg. - Hypothese);Este proyecto {{c1::sería}} perfecto para ti.;Dieses Projekt wäre perfekt für dich.;Bilde die 3. Person Singular von ser (es wäre) im Condicional Simple.;Proyecto gehört zum wirtschaftlichen Grundwortschatz.
Verb ser Condicional (3. Sg. - Eventort);La fiesta {{c1::sería}} en el jardín de mi tía.;Die Party würde im Garten meiner Tante stattfinden.;Bilde die 3. Person Singular von ser (sie wäre/würde stattfinden) im Condicional Simple.;Für hypothetische Eventorte nutzt man ser, nicht estar.
Verb ser Condicional (3. Sg. - Vermutung Vergangenheit);¿Quién {{c1::sería}} ese hombre misterioso de ayer?;Wer war wohl dieser mysteriöse Mann von gestern?;Bilde die 3. Person Singular von ser im Condicional für eine Vermutung.;Das Condicional drückt hier eine Vermutung über die Vergangenheit aus ("Wer mag das gewesen sein?").
Verb ser Condicional (1. Pl. - Team);Nosotros {{c1::seríamos}} los ganadores del torneo.;Wir wären die Gewinner des Turniers.;Bilde die 1. Person Plural von ser (wir wären) im Condicional Simple.;Torneo bedeutet Turnier oder Wettkampf.
Verb ser Condicional (1. Pl. - Status);Sin tus consejos, nosotros {{c1::seríamos}} pobres.;Ohne deine Ratschläge wären wir arm.;Bilde die 1. Person Plural von ser (wir wären) im Condicional Simple.;Consejo bedeutet Ratschlag oder Tipp.
Verb ser Condicional (1. Pl. - Nationalität);Con ese pasaporte, nosotras {{c1::seríamos}} europeas.;Mit diesem Reisepass wären wir Europäerinnen.;Bilde die 1. Person Plural von ser für eine rein weibliche Gruppe.;Pasaporte ist ein maskulines Substantiv (el pasaporte).
Verb ser Condicional (1. Pl. - Eigenschaft);Nosotros {{c1::seríamos}} incapaces de mentir.;Wir wären unfähig zu lügen.;Bilde die 1. Person Plural von ser (wir wären) im Condicional Simple.;Incapaz wechselt im Plural das z zu einem c (incapaces).
Verb ser Condicional (1. Pl. - Rolle);Nosotros {{c1::seríamos}} los responsables legales.;Wir wären die rechtlich Verantwortlichen.;Bilde die 1. Person Plural von ser (wir wären) im Condicional Simple.;Legal bildet den Plural ganz regelmäßig auf legales.
Verb ser Condicional (2. Pl. - Hypothese);Vosotros {{c1::seríais}} muy útiles en este trabajo.;Ihr wärt bei dieser Arbeit sehr nützlich.;Bilde die 2. Person Plural von ser (ihr wärt) im Condicional Simple.;Útil hat im Singular einen Akzent, im Plural verliert es ihn (utiles).
Verb ser Condicional (2. Pl. - Ratschlag);Vosotras {{c1::seríais}} unas actrices magníficas.;Ihr wärt großartige Schauspielerinnen.;Bilde die 2. Person Plural von ser für eine rein weibliche Gruppe.;Actriz wechselt im Plural zu actrices.
Verb ser Condicional (2. Pl. - Charakter);Vosotros no {{c1::seríais}} tan crueles con ella.;Ihr wärt nicht so grausam zu ihr.;Bilde die 2. Person Plural von ser (ihr wärt) im Condicional Simple.;Cruel (grausam) bleibt für Maskulinum und Femininum gleich.
Verb ser Condicional (2. Pl. - Beziehung);Vosotros {{c1::seríais}} muy buenos socios.;Ihr wärt sehr gute Partner (Geschäftspartner).;Bilde die 2. Person Plural von ser (ihr wärt) im Condicional Simple.;Socio bedeutet Partner, Mitglied oder Teilhaber.
Verb ser Condicional (2. Pl. - Vermutung Vergangenheit);¿Dónde {{c1::seríais}} vosotros capaces de esconderos?;Wo hättet ihr euch wohl verstecken können?;Bilde die 2. Person Plural von ser (ihr wärt) im Condicional Simple.;Esconderse ist ein reflexives Verb (sich verstecken).
Verb ser Condicional (3. Pl. - Hypothese);Los resultados {{c1::serían}} totalmente diferentes.;Die Ergebnisse wären völlig unterschiedlich.;Bilde die 3. Person Plural von ser (sie wären) im Condicional Simple.;Diferente endet auf -e und bleibt für beide Geschlechter gleich.
Verb ser Condicional (3. Pl. - Schicksal);Ellos {{c1::serían}} felices en cualquier lugar.;Sie wären an jedem Ort glücklich.;Bilde die 3. Person Plural von ser (sie wären) im Condicional Simple.;Cualquier verliert das -a vor einem Substantiv (cualquiera -> cualquier).
Verb ser Condicional (3. Pl. - Eventort);Los conciertos {{c1::serían}} en esta gran sala.;Die Konzerte würden in diesem großen Saal stattfinden.;Bilde die 3. Person Plural von ser (sie wären/würden stattfinden) im Condicional Simple.;Sala (Saal/Raum) ist ein weibliches Substantiv.
Verb ser Condicional (3. Pl. - Eigenschaft);Las consecuencias {{c1::serían}} graves.;Die Folgen wären schwerwiegend (gravierend).;Bilde die 3. Plural von ser (sie wären) im Condicional Simple.;Consecuencia ist ein wichtiges Wort des spanischen Grundwortschatzes.
Verb ser Condicional (3. Pl. - Vermutung Vergangenheit);{{c1::Serían}} las once de la noche cuando pasó.;Es war wohl elf Uhr abends, als es passierte.;Bilde die 3. Person Plural von ser im Condicional für eine Uhrzeitvermutung.;Drückt eine geschätzte Uhrzeit in der Vergangenheit aus ("Es mag wohl 11 Uhr gewesen sein").
Verb ser Subjuntivo (1. Sg. - Wunsch);Mi madre quiere que yo {{c1::sea}} médico.;Meine Mutter will, dass ich Arzt werde (bin).;Bilde die 1. Person Singular von ser im Subjuntivo Präsens.;Willensäußerungen (querer que) verlangen im Nebensatz immer den Subjuntivo.
Verb ser Subjuntivo (1. Sg. - Unpersönlich);Es importante que yo {{c1::sea}} sincero.;Es ist wichtig, dass ich ehrlich bin.;Bilde die 1. Person Singular von ser im Subjuntivo Präsens.;Unpersönliche Ausdrücke der Bewertung (es importante que) lösen den Subjuntivo aus.
Verb ser Subjuntivo (1. Sg. - Gefühl);Me alegra que yo {{c1::sea}} parte del equipo.;Es freut mich, dass ich Teil des Teams bin.;Bilde die 1. Person Singular von ser im Subjuntivo Präsens.;Gefühlsausdrücke (me alegra que) erfordern im Spanischen den Subjuntivo.
Verb ser Subjuntivo (1. Sg. - Verbot);El jefe prohíbe que yo {{c1::sea}} el portavoz.;Der Chef verbietet, dass ich der Sprecher bin.;Bilde die 1. Person Singular von ser im Subjuntivo Präsens.;Verbote und Erlaubnisse (prohibir que) sind klassische Subjuntivo-Auslöser.
Verb ser Subjuntivo (1. Sg. - Ratschlag);Él me aconseja que yo {{c1::sea}} más paciente.;Er rät mir, dass ich geduldiger bin (werde).;Bilde die 1. Person Singular von ser im Subjuntivo Präsens.;Ratschläge an andere Personen (aconsejar que) lösen den Subjuntivo aus.
Verb ser Subjuntivo (2. Sg. - Wunsch);Espero que tú {{c1::seas}} muy feliz hoy.;Ich hoffe, dass du heute sehr glücklich bist.;Bilde die 2. Person Singular von ser im Subjuntivo Präsens.;Das Verb esperar (hoffen) verlangt bei Subjektwechsel zwingend den Subjuntivo.
Verb ser Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::seas}} el líder.;Es ist notwendig, dass du der Anführer bist.;Bilde die 2. Person Singular von ser im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus und zieht den Subjuntivo nach sich.
Verb ser Subjuntivo (2. Sg. - Aufforderung);Te pido que {{c1::seas}} prudente en la calle.;Ich bitte dich, dass du auf der Straße vorsichtig bist.;Bilde die 2. Person Singular von ser im Subjuntivo Präsens.;Bitten und Aufforderungen (pedir que) steuern den Subjuntivo im Nebensatz.
Verb ser Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::seas}} el culpable de esto.;Ich bezweifle, dass du der Schuldige hiervon bist.;Bilde die 2. Person Singular von ser im Subjuntivo Präsens.;Zweifel (dudar que) verlangen im Spanischen immer den Subjuntivo.
Verb ser Subjuntivo (2. Sg. - Negation);No creo que tú {{c1::seas}} capaz de mentir.;Ich glaube nicht, dass du fähig bist zu lügen.;Bilde die 2. Person Singular von ser im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo (während "creo que" den Indikativ nutzt).
Verb ser Subjuntivo (3. Sg. - Wunsch);Ojalá el examen {{c1::sea}} fácil mañana.;Hoffentlich ist die Prüfung morgen einfach.;Bilde die 3. Person Singular von ser im Subjuntivo Präsens.;Das Wort ojalá (hoffentlich) wird im Spanischen immer von einer Subjuntivo-Form gefolgt.
Verb ser Subjuntivo (3. Sg. - Unpersönlich);Es mejor que la reunión {{c1::sea}} corta.;Es ist besser, dass das Treffen kurz ist.;Bilde die 3. Person Singular von ser im Subjuntivo Präsens.;Es mejor que ist ein unpersönlicher Ausdruck, der den Subjuntivo auslöst.
Verb ser Subjuntivo (3. Sg. - Bedingung);Busco un coche que {{c1::sea}} económico.;Ich suche ein Auto, das sparsam (wirtschaftlich) ist.;Bilde die 3. Person Singular von ser im Subjuntivo Präsens.;Wenn man etwas sucht, dessen konkrete Existenz noch ungewiss ist, nutzt man den Subjuntivo.
Verb ser Subjuntivo (3. Sg. - Möglichkeit);Es posible que el concierto {{c1::sea}} aquí.;Es ist möglich, dass das Konzert hier stattfindet.;Bilde die 3. Person Singular von ser im Subjuntivo Präsens.;Möglichkeiten (es posible/probable que) verlangen den Subjuntivo.
Verb ser Subjuntivo (3. Sg. - Konzession);Aunque {{c1::sea}} difícil, voy a intentarlo.;Auch wenn es schwierig sein sollte, werde ich es versuchen.;Bilde die 3. Person Singular von ser im Subjuntivo Präsens.;Aunque + Subjuntivo drückt eine hypothetische Bedingung aus ("auch wenn / selbst wenn").
Verb ser Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::seamos}} amigos.;Sie wollen, dass wir Freunde sind.;Bilde die 1. Person Plural von ser im Subjuntivo Präsens. Kein Akzent!;Die Form seamos hat im Subjuntivo Präsens keinen geschriebenen Akzent.
Verb ser Subjuntivo (1. Pl. - Unpersönlich);Es vital que nosotros {{c1::seamos}} unidos.;Es ist lebenswichtig, dass wir vereinigt (eng verbunden) sind.;Bilde die 1. Person Plural von ser im Subjuntivo Präsens.;Es vital que gehört zu den starken unpersönlichen Notwendigkeiten.
Verb ser Subjuntivo (1. Pl. - Vorschlag);El guía propone que {{c1::seamos}} puntuales.;Der Führer schlägt vor, dass wir pünktlich sind.;Bilde die 1. Person Plural von ser im Subjuntivo Präsens.;Vorschläge für eine Gruppe (proponer que) steuern den Subjuntivo.
Verb ser Subjuntivo (1. Pl. - Negation);No es verdad que nosotros {{c1::seamos}} ricos.;Es ist nicht wahr, dass wir reich sind.;Bilde die 1. Plural von ser im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) verlangen im Nebensatz den Subjuntivo.
Verb ser Subjuntivo (1. Pl. - Emotion);Nos da pena que {{c1::seamos}} los últimos.;Es tut uns leid, dass wir die Letzten sind.;Bilde die 1. Person Plural von ser im Subjuntivo Präsens.;Dar pena que drückt ein Gefühl des Bedauerns aus und verlangt den Subjuntivo.
Verb ser Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::seáis}} felices.;Mein Wunsch ist, dass ihr glücklich seid.;Bilde die 2. Person Plural von ser im Subjuntivo Präsens. Achte auf den Akzent!;Die Form seáis trägt einen geschriebenen Akzent auf dem a.
Verb ser Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotros {{c1::seáis}} hermanos.;Es ist unglaublich, dass ihr Brüder seid.;Bilde die 2. Person Plural von ser im Subjuntivo Präsens mit Akzent.;Ausdrücke der Überraschung (es increíble que) fordern den Subjuntivo.
Verb ser Subjuntivo (2. Pl. - Verbot);No permitiré que vosotras {{c1::seáis}} las víctimas.;Ich werde nicht erlauben, dass ihr die Opfer seid.;Bilde die 2. Person Plural von ser für eine rein weibliche Gruppe.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb ser Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros {{c1::seáis}} lentos.;Es scheint mir nicht, dass ihr langsam seid.;Bilde die 2. Person Plural von ser im Subjuntivo Präsens.;No parecer que (nicht scheinen, dass) drückt Unsicherheit aus und zieht den Subjuntivo nach sich.
Verb ser Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros {{c1::seáis}} responsables.;Ich flehe euch an, dass ihr verantwortlich seid.;Bilde die 2. Person Plural von ser im Subjuntivo Präsens.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb ser Subjuntivo (3. Pl. - Wunsch);El jefe prefiere que ellos {{c1::sean}} los líderes.;Der Chef bevorzugt, dass sie die Anführer sind.;Bilde die 3. Person Plural von ser im Subjuntivo Präsens.;Preferir que (bevorzugen, dass) steuert den Subjuntivo im Nebensatz.
Verb ser Subjuntivo (3. Pl. - Unpersönlich);Es lógico que los resultados {{c1::sean}} malos.;Es ist logisch, dass die Ergebnisse schlecht sind.;Bilde die 3. Person Plural von ser im Subjuntivo Präsens.;Logische Schlussfolgerungen als Bewertung (es lógico que) nutzen den Subjuntivo.
Verb ser Subjuntivo (3. Pl. - Bedingung);Necesito empleados que {{c1::sean}} activos.;Ich brauche Angestellte, die aktiv sind.;Bilde die 3. Person Plural von ser im Subjuntivo Präsens.;Die Suche nach unbestimmten Personen mit bestimmten Eigenschaften verlangt den Subjuntivo.
Verb ser Subjuntivo (3. Pl. - Möglichkeit);Es probable que ellas {{c1::sean}} las ganadoras.;Es ist wahrscheinlich, dass sie die Gewinnerinnen sind.;Bilde die 3. Person Plural von ser für eine weibliche Gruppe im Subjuntivo.;Es probable que drückt eine Wahrscheinlichkeit aus und zieht den Subjuntivo nach sich.
Verb ser Subjuntivo (3. Pl. - Negation);No creo que esos cambios {{c1::sean}} buenos.;Ich glaube nicht, dass diese Veränderungen gut sind.;Bilde die 3. Person Plural von ser im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) ist einer der häufigsten Auslöser für den Subjuntivo.
Verb ser Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::fuera}} rico, compraría un barco.;Wenn ich reich wäre, würde ich ein Boot kaufen.;Bilde die 1. Person Singular von ser im Subjuntivo Imperfekt (Variante -era).;Der Wenn-Satz bei unrealistischen Bedingungen in der Gegenwart verlangt zwingend den Subjuntivo Imperfekt.
