main_topic;cloze_test;translation;hint;extra
Verb hacer Futuro (2. Sg. - Vermutung Aktivität);¿Qué {{c1::harás}} tú ahora solo en casa?;Was wirst du jetzt wohl alleine zu Hause machen?;Bilde die 2. Person Singular von hacer im Futuro für eine Vermutung im Jetzt.;Das Futuro drückt hier eine Vermutung über eine aktuelle Aktivität aus ("Was magst du gerade tun?").
Verb hacer Futuro (3. Sg. - Aufgabe);El director {{c1::hará}} una llamada importante pronto.;Der Leiter wird bald einen wichtigen Anruf tätigen (machen).;Bilde die 3. Person Singular von hacer (er/sie/es wird machen) im Futuro Simple. Denke an den Akzent!;Llamada (Anruf) stammt vom Verb llamar.
Verb hacer Futuro (3. Sg. - Wetter Kälte);Mañana {{c1::hará}} mucho frío en la calle.;Morgen wird es sehr kalt auf der Straße sein (wird es viel Kälte machen).;Bilde die unpersúnliche 3. Person Singular von hacer für die Wettervorhersage.;Zukünftige Wetterbedingungen (Kälte, Hitze, Wind) nutzen die unpersönliche Form hará.
Verb hacer Futuro (3. Sg. - Wetter Sonne);El fin de semana {{c1::hará}} sol en la playa.;Am Wochenende wird am Strand die Sonne scheinen (wird es Sonne machen).;Bilde die unpersönliche 3. Person Singular von hacer für die Wettervorhersage.;Sol (Sonne) ist ein maskulines Substantiv (el sol).
Verb hacer Futuro (3. Sg. - Fehler);Ella {{c1::hará}} un error si no escucha los consejos.;Sie wird einen Fehler machen, wenn sie nicht auf die Ratschläge hört.;Bilde die 3. Person Singular von hacer (er/sie/es wird machen) im Futuro Simple.;Error ist maskulin (el error), consejo bedeutet Ratschlag.
Verb hacer Futuro (3. Sg. - Vermutung Aktivität);¿Qué {{c1::hará}} el niño en su habitación ahora?;Was wird das Kind wohl gerade in seinem Zimmer machen?;Bilde die 3. Person Singular von hacer im Futuro für eine Vermutung in der Gegenwart.;Drückt eine aktuelle Ungewissheit aus ("Was mag er wohl gerade tun?").
Verb hacer Futuro (1. Pl. - Aktivität);El sábado nosotros {{c1::haremos}} una fiesta grande.;Am Samstag werden wir ein großes Fest machen.;Bilde die 1. Person Plural von hacer (wir werden machen) im Futuro Simple. Kein Akzent!;Die Form haremos hat im Futuro Simple als einzige Person keinen geschriebenen Akzent.
Verb hacer Futuro (1. Pl. - Aufgabe);Nosotros {{c1::haremos}} el nuevo proyecto juntos.;Wir werden das neue Projekt zusammen machen.;Bilde die 1. Person Plural von hacer (wir werden machen) im Futuro Simple.;Juntos passt sich im Geschlecht an (juntas für reine Frauengruppen).
Verb hacer Futuro (1. Pl. - Sport);Nosotras {{c1::haremos}} ejercicio en el gimnasio.;Wir werden Sport (Übungen) im Fitnessstudio machen.;Bilde die 1. Person Plural von hacer für eine rein weibliche Gruppe.;Gimnasio stammt aus dem Alltagswortschatz.
Verb hacer Futuro (1. Pl. - Fehler);Con este plan, nosotros no {{c1::haremos}} errores.;Mit diesem Plan werden wir keine Fehler machen.;Bilde die 1. Person Plural von hacer (wir werden machen) im Futuro Simple.;Problema und error sind maskulin im Spanischen.
Verb hacer Futuro (1. Pl. - Fotos);Nosotros {{c1::haremos}} fotos hermosas del paisaje.;Wir werden schöne Fotos von der Landschaft machen.;Bilde die 1. Person Plural von hacer (wir werden machen) im Futuro Simple.;Paisaje ist im Spanischen maskulin (el paisaje).
Verb hacer Futuro (2. Pl. - Frage);¿Vosotros qué {{c1::haréis}} en la oficina el martes?;Was werdet ihr am Dienstag im Büro machen?;Bilde die 2. Person Plural von hacer (ihr werdet machen) im Futuro Simple. Akzent auf dem e!;Die Form haréis trägt einen geschriebenen Akzent auf dem Diphthong.
Verb hacer Futuro (2. Pl. - Aufgabe);Vosotros {{c1::haréis}} un buen trabajo de equipo.;Ihr werdet eine gute Teamarbeit machen.;Bilde die 2. Person Plural von hacer (ihr werdet machen) im Futuro Simple mit Akzent.;Equipo bedeutet Mannschaft oder Team.
Verb hacer Futuro (2. Pl. - Essen);Vosotras {{c1::haréis}} la cena para todos los invitados.;Ihr werdet das Abendessen für alle Gäste machen.;Bilde die 2. Person Plural von hacer für eine rein weibliche Gruppe.;Cena bedeutet Abendessen.
Verb hacer Futuro (2. Pl. - Gefallen);Vosotros no me {{c1::haréis}} ningún favor con eso.;Ihr werdet mir damit keinen Gefallen tun.;Bilde die 2. Person Plural von hacer (ihr werdet machen) im Futuro Simple mit Akzent.;Ninguno wird vor einem maskulinen Singular-Substantiv zu ningún verkürzt.
Verb hacer Futuro (2. Pl. - Vermutung Aktivität);Vosotros {{c1::haréis}} las maletas ahora, supongo.;Ihr werdet jetzt wohl die Koffer packen, nehme ich an.;Bilde die 2. Person Plural von hacer im Futuro für eine Vermutung im Jetzt.;Supongo ist die 1. Person Singular von suponer (annehmen).
Verb hacer Futuro (3. Pl. - Aufgabe);Los empleados {{c1::harán}} una reunión mañana.;Die Angestellten werden morgen eine Besprechung machen.;Bilde die 3. Person Plural von hacer (sie werden machen) im Futuro Simple. Akzent auf dem a!;Reunión ist weiblich laut D-IÓ-A-Z-Regel.
Verb hacer Futuro (3. Pl. - Aktivität);Esos chicos {{c1::harán}} muchas cosas buenas.;Diese Jungs werden viele gute Dinge machen.;Bilde die 3. Person Plural von hacer (sie werden machen) im Futuro Simple.;Cosa (Ding/Sache) gehört zu den häufigsten Wörtern im Grundwortschatz.
Verb hacer Futuro (3. Pl. - Fortschritt);Las nuevas empresas {{c1::harán}} cambios.;Die neuen Unternehmen werden Veränderungen machen.;Bilde die 3. Person Plural von hacer für ein weibliches Plural-Substantiv.;Cambio bedeutet Veränderung oder Wechsel.
Verb hacer Futuro (3. Pl. - Essen);Ellas {{c1::harán}} un pastel para la fiesta.;Sie werden einen Kuchen für das Fest machen.;Bilde die 3. Person Plural von hacer für eine weibliche Gruppe im Futuro Simple.;Pastel bedeutet Kuchen oder Torte (el pastel).
Verb hacer Futuro (3. Pl. - Vermutung Aktivität);Ellos {{c1::harán}} ruido porque están jugando.;Sie werden wohl gerade Lärm machen, weil sie spielen.;Bilde die 3. Person Plural von hacer im Futuro für eine Vermutung im Jetzt.;Drückt eine logische Vermutung über die aktuelle Aktivität anderer Personen aus.
Verb hacer Condicional (1. Sg. - Hypothese);Con más tiempo, yo {{c1::haría}} más deporte.;Mit mehr Zeit würde ich mehr Sport machen.;Bilde die 1. Person Singular von hacer (ich würde machen) im Condicional Simple. Denke an den Stamm har-!;Das Condicional wird hier für eine hypothetische Situation in der Gegenwart genutzt.
Verb hacer Condicional (1. Sg. - Wunsch);Yo {{c1::haría}} un viaje largo si pudiera.;Ich würde eine lange Reise machen, wenn ich könnte.;Bilde die 1. Person Singular von hacer (ich würde machen) im Condicional Simple.;Pudiera ist der Subjuntivo Imperfekt von poder (können).
Verb hacer Condicional (1. Sg. - Ratschlag);En tu lugar, yo {{c1::haría}} el trabajo hoy.;An deiner Stelle würde ich die Arbeit heute machen.;Bilde die 1. Person Singular von hacer (ich würde machen) im Condicional Simple.;"En tu lugar" (An deiner Stelle) verlangt im Hauptsatz das Condicional.
Verb hacer Condicional (1. Sg. - Gefallen);Yo te {{c1::haría}} un favor si tuviera tiempo.;Ich würde dir einen Gefallen tun, wenn ich Zeit hätte.;Bilde die 1. Person Singular von hacer (ich würde tun) im Condicional Simple.;Tuviera ist der Subjuntivo Imperfekt von tener.
Verb hacer Condicional (1. Sg. - Projekt);Yo {{c1::haría}} una propuesta al director.;Ich würde dem Leiter einen Vorschlag machen.;Bilde die 1. Person Singular von hacer (ich würde machen) im Condicional Simple.;Propuesta (Vorschlag) ist ein weibliches Substantiv.
Verb hacer Condicional (2. Sg. - Hypothese);Con un mapa, tú no {{c1::harías}} este error.;Mit einer Karte würdest du diesen Fehler nicht machen.;Bilde die 2. Person Singular von hacer (du würdest machen) im Condicional Simple.;Error ist im Spanischen maskulin (este error).
Verb hacer Condicional (2. Sg. - Ratschlag);Tú {{c1::harías}} bien en hablar con él.;Du würdest gut daran tun, mit ihm zu sprechen.;Bilde die 2. Person Singular von hacer (du würdest machen) im Condicional Simple.;"Hacer bien en + Infinitiv" bedeutet gut daran tun, etwas zu tun.
Verb hacer Condicional (2. Sg. - Essen);¿Tú {{c1::harías}} la cena si yo compro todo?;Würdest du das Abendessen machen, wenn ich alles kaufe?;Bilde die 2. Person Singular von hacer (du würdest machen) im Condicional Simple.;Cena bedeutet Abendessen.
Verb hacer Condicional (2. Sg. - Anstrengung);Tú {{c1::harías}} un gran esfuerzo si fuera vital.;Du würdest eine große Anstrengung machen, wenn es lebenswichtig wäre.;Bilde die 2. Person Singular von hacer (du würdest machen) im Condicional Simple.;Fuera ist der Subjuntivo Imperfekt von ser.
Verb hacer Condicional (2. Sg. - Vermutung Vergangenheit);¿Qué {{c1::harías}} tú ayer solo en la oficina?;Was hast du gestern wohl alleine im Büro gemacht?;Bilde die 2. Person Singular von hacer im Condicional für eine Vermutung.;Das Condicional drückt hier eine Vermutung über eine Aktivität in der Vergangenheit aus.
Verb hacer Condicional (3. Sg. - Aufgabe);El director {{c1::haría}} una llamada con más datos.;Der Leiter würde mit mehr Daten einen Anruf tätigen (machen).;Bilde die 3. Person Singular von hacer (er/sie/es würde machen) im Condicional Simple.;Llamada (Anruf) stammt vom Verb llamar.
Verb hacer Condicional (3. Sg. - Wetter Kälte);En invierno {{c1::haría}} mucho frío sin calefacción.;Im Winter wäre es ohne Heizung sehr kalt (würde es Kälte machen).;Bilde die unpersönliche 3. Person Singular von hacer im Condicional Simple für das Wetter.;Calefacción bedeutet Heizung und ist weiblich (la calefacción).
Verb hacer Condicional (3. Sg. - Wetter Sonne);Con este viento, no {{c1::haría}} sol en la playa.;Bei diesem Wind würde am Strand keine Sonne scheinen.;Bilde die unpersönliche 3. Person Singular von hacer im Condicional Simple für das Wetter.;Viento (Wind) ist ein maskulines Substantiv (el viento).
Verb hacer Condicional (3. Sg. - Fehler);Ella {{c1::haría}} un cambio si fuera necesario.;Sie würde eine Veränderung machen, wenn es notwendig wäre.;Bilde die 3. Person Singular von hacer (er/sie/es würde machen) im Condicional Simple.;Cambio bedeutet Veränderung oder Wechsel.
Verb hacer Condicional (3. Sg. - Vermutung Vergangenheit);¿Qué {{c1::haría}} el niño en su cuarto ayer?;Was hat das Kind gestern wohl in seinem Zimmer gemacht?;Bilde die 3. Person Singular von hacer im Condicional für eine Vermutung in der Vergangenheit.;Drückt eine vergangene Ungewissheit aus ("Was mag er wohl getan haben?").
Verb hacer Condicional (1. Pl. - Aktivität);Nosotros {{c1::haríamos}} una fiesta si ganáramos.;Wir würden ein Fest machen, wenn wir gewinnen würden.;Bilde die 1. Person Plural von hacer (wir würden machen) im Condicional Simple. Denke an den Akzent!;Jede Form im Condicional Simple trägt einen geschriebenen Akzent auf dem i (haríamos).
Verb hacer Condicional (1. Pl. - Aufgabe);Nosotros {{c1::haríamos}} el proyecto con ayuda.;Wir würden das Projekt mit Hilfe machen.;Bilde die 1. Person Plural von hacer (wir würden machen) im Condicional Simple mit Akzent.;Ayuda (Hilfe) stammt vom Verb ayudar.
Verb hacer Condicional (1. Pl. - Sport);Nosotras {{c1::haríamos}} ejercicio al aire libre.;Wir würden Sport (Übungen) an der frischen Luft machen.;Bilde die 1. Person Plural von hacer für eine rein weibliche Gruppe.;"Al aire libre" ist die feste Redewendung für im Freien / an der frischen Luft.
Verb hacer Condicional (1. Pl. - Ratschlag);Nosotros no {{c1::haríamos}} cambios ahora.;Wir würden jetzt keine Veränderungen vornehmen (machen).;Bilde die 1. Person Plural von hacer (wir würden machen) im Condicional Simple mit Akzent.;Cambio bedeutet Veränderung oder Wechsel.
Verb hacer Condicional (1. Pl. - Fotos);Nosotros {{c1::haríamos}} fotos si tuviéramos cámara.;Wir würden Fotos machen, wenn wir eine Kamera hätten.;Bilde die 1. Person Plural von hacer (wir würden machen) im Condicional Simple mit Akzent.;Tuviéramos ist der Subjuntivo Imperfekt von tener.
Verb hacer Condicional (2. Pl. - Frage);¿Vosotros qué {{c1::haríais}} en esta situación?;Was würdet ihr in dieser Situation tun (machen)?;Bilde die 2. Person Plural von hacer (ihr würdet machen) im Condicional Simple. Achte auf den Akzent!;Die Endung für vosotros lautet -íais (haríais).
Verb hacer Condicional (2. Pl. - Aufgabe);Vosotros {{c1::haríais}} un buen trabajo juntos.;Ihr würdet zusammen eine gute Arbeit machen.;Bilde die 2. Person Plural von hacer (ihr würdet machen) im Condicional Simple mit Akzent.;Juntos (zusammen) passt sich im Geschlecht an die Gruppe an.
Verb hacer Condicional (2. Pl. - Essen);Vosotras {{c1::haríais}} un pastel para los invitados.;Ihr würdet einen Kuchen für die Gäste machen.;Bilde die 2. Person Plural von hacer für eine rein weibliche Gruppe.;Pastel (Kuchen/Torte) ist im Spanischen maskulin (el pastel).
Verb hacer Condicional (2. Pl. - Gefallen);Vosotros me {{c1::haríais}} un favor si salís.;Ihr würdet mir einen Gefallen tun, wenn ihr hinausgeht.;Bilde die 2. Person Plural von hacer (ihr würdet tun) im Condicional Simple mit Akzent.;"Hacer un favor" drückt einen Gefallen aus.
Verb hacer Condicional (2. Pl. - Vermutung Vergangenheit);Vosotros {{c1::haríais}} las maletas ayer, supongo.;Ihr habt gestern wohl die Koffer gepackt, nehme ich an.;Bilde die 2. Person Plural von hacer im Condicional für eine Vermutung.;Drückt eine Schätzung über eine vergangene Aktivität aus ("Ihr werdet gestern wohl gepackt haben").
Verb hacer Condicional (3. Pl. - Aufgabe);Los empleados {{c1::harían}} una reunión mañana.;Die Angestellten würden morgen eine Besprechung machen (wenn nötig).;Bilde die 3. Person Plural von hacer (sie würden machen) im Condicional Simple.;Reunión ist weiblich laut D-IÓ-A-Z-Regel.
Verb hacer Condicional (3. Pl. - Aktivität);Esos chicos {{c1::harían}} cosas mejores con guía.;Diese Jungs würden mit einem Führer bessere Dinge machen.;Bilde die 3. Person Plural von hacer (sie würden machen) im Condicional Simple.;Mejor bildet den Plural durch das Anhängen von -es (mejores).
Verb hacer Condicional (3. Pl. - Fortschritt);Las nuevas empresas {{c1::harían}} grandes cambios.;Die neuen Unternehmen würden große Veränderungen machen.;Bilde die 3. Person Plural von hacer für ein weibliches Plural-Substantiv.;Cambio bedeutet Veränderung oder Wechsel.
Verb hacer Condicional (3. Pl. - Essen);Ellas {{c1::harían}} la cena con más ingredientes.;Sie würden das Abendessen mit mehr Zutaten machen.;Bilde die 3. Person Plural von hacer für eine weibliche Gruppe im Condicional Simple.;Ingrediente (Zutat) endet auf -e und bleibt im Geschlecht gleich.
Verb hacer Condicional (3. Pl. - Vermutung Vergangenheit);{{c1::Harían}} mucho ruido por la fiesta de anoche.;Sie haben wegen der Party gestern Abend wohl viel Lärm gemacht.;Bilde die 3. Person Plural von hacer im Condicional für eine Wetter- oder Aktivitätsvermutung.;Drückt eine logische Vermutung über eine vergangene Aktivität aus ("Sie werden wohl Lärm gemacht haben").
Verb hacer Subjuntivo (1. Sg. - Wunsch);Mi madre quiere que yo {{c1::haga}} la tarea ahora.;Meine Mutter will, dass ich jetzt die Hausaufgabe mache.;Bilde die 1. Person Singular von hacer im Subjuntivo Präsens.;Willensäußerungen (querer que) verlangen bei Subjektwechsel im Nebensatz den Subjuntivo.
Verb hacer Subjuntivo (1. Sg. - Unpersönlich);Es importante que yo {{c1::haga}} deporte hoy.;Es ist wichtig, dass ich heute Sport mache.;Bilde die 1. Person Singular von hacer im Subjuntivo Präsens.;Unpersönliche Ausdrücke der Bewertung (es importante que) lösen den Subjuntivo aus.
Verb hacer Subjuntivo (1. Sg. - Emotion);Me alegra que yo {{c1::haga}} este viaje largo.;Es freut mich, dass ich diese lange Reise mache.;Bilde die 1. Person Singular von hacer im Subjuntivo Präsens.;Gefühlsausdrücke (me alegra que) erfordern im Spanischen den Subjuntivo.
Verb hacer Subjuntivo (1. Sg. - Gefallen);Él me pide que yo le {{c1::haga}} un favor.;Er bittet mich, dass ich ihm einen Gefallen tue.;Bilde die 1. Person Singular von hacer (ich tue) im Subjuntivo Präsens.;Pedir que drückt eine Aufforderung aus und zieht den Subjuntivo nach sich.
Verb hacer Subjuntivo (1. Sg. - Projekt);El jefe busca que yo {{c1::haga}} una propuesta.;Der Chef möchte (sucht), dass ich einen Vorschlag mache.;Bilde die 1. Person Singular von hacer im Subjuntivo Präsens.;Propuesta (Vorschlag) stammt aus dem geschäftlichen Grundwortschatz.
Verb hacer Subjuntivo (2. Sg. - Wunsch);Espero que tú {{c1::hagas}} un buen trabajo hoy.;Ich hoffe, dass du heute eine gute Arbeit machst.;Bilde die 2. Person Singular von hacer im Subjuntivo Präsens.;Das Verb esperar (hoffen) verlangt bei Subjektwechsel zwingend den Subjuntivo.
Verb hacer Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::hagas}} las tareas.;Es ist notwendig, dass du die Aufgaben machst.;Bilde die 2. Person Singular von hacer im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus.
Verb hacer Subjuntivo (2. Sg. - Aufforderung);Te pido que {{c1::hagas}} un gran esfuerzo.;Ich bitte dich, dass du eine große Anstrengung machst.;Bilde die 2. Person Singular von hacer im Subjuntivo Präsens.;Esfuerzo bedeutet Anstrengung, Bemühung oder Aufwand.
Verb hacer Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::hagas}} tantas preguntas.;Ich bezweifle, dass du so viele Fragen stellst (machst).;Bilde die 2. Person Singular von hacer im Subjuntivo Präsens.;"Hacer preguntas" ist das feste Muster für Fragen stellen.
Verb hacer Subjuntivo (2. Sg. - Negation);No creo que tú {{c1::hagas}} un error grave.;Ich glaube nicht, dass du einen schweren Fehler machst.;Bilde die 2. Person Singular von hacer im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb hacer Subjuntivo (3. Sg. - Wunsch);Ojalá mañana {{c1::haga}} un buen día aquí.;Hoffentlich wird es morgen hier ein schöner Tag (macht es...).;Bilde die 3. Person Singular von hacer im Subjuntivo Präsens.;Das Wort ojalá (hoffentlich) wird immer von einer Subjuntivo-Form gefolgt.
Verb hacer Subjuntivo (3. Sg. - Wetter Sonne);Es mejor que {{c1::haga}} sol en la playa hoy.;Es ist besser, dass heute am Strand die Sonne scheint (Sonne macht).;Bilde die unpersönliche 3. Person Singular von hacer im Subjuntivo Präsens.;Unpersönliche Wetterwünsche mit "que" nutzen den Subjuntivo.
Verb hacer Subjuntivo (3. Sg. - Unpersönlich);Es mejor que ella {{c1::haga}} una llamada primero.;Es ist besser, dass sie zuerst einen Anruf tätigt (macht).;Bilde die 3. Person Singular von hacer im Subjuntivo Präsens.;Es mejor que leitet eine unpersönliche Bewertung ein.
Verb hacer Subjuntivo (3. Sg. - Bedingung);Busco una empresa que {{c1::haga}} cambios.;Ich suche ein Unternehmen, das Veränderungen vornimmt (macht).;Bilde die 3. Person Singular von hacer im Subjuntivo Präsens.;Die Suche nach einer unbestimmten Sache mit bestimmten Merkmalen verlangt den Subjuntivo.
Verb hacer Subjuntivo (3. Sg. - Möglichkeit);Es posible que él {{c1::haga}} la cena para todos.;Es ist möglich, dass er das Abendessen für alle macht.;Bilde die 3. Person Singular von hacer im Subjuntivo Präsens.;Möglichkeiten (es posible que) nutzen den Subjuntivo.
Verb hacer Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::hagamos}} una fiesta.;Sie wollen, dass wir ein Fest machen.;Bilde die 1. Person Plural von hacer im Subjuntivo Präsens. Kein Akzent!;Die Form hagamos hat im Subjuntivo Präsens keinen geschriebenen Akzent.
Verb hacer Subjuntivo (1. Pl. - Unpersönlich);Es vital que nosotros {{c1::hagamos}} el proyecto.;Es ist lebenswichtig, dass wir das Projekt machen.;Bilde die 1. Person Plural von hacer im Subjuntivo Präsens.;Es vital que leitet eine starke unpersönliche Notwendigkeit ein.
Verb hacer Subjuntivo (1. Pl. - Vorschlag);El líder propone que {{c1::hagamos}} deporte juntos.;Der Anführer schlägt vor, dass wir zusammen Sport machen.;Bilde die 1. Person Plural von hacer im Subjuntivo Präsens.;Vorschläge (proponer que) steuern den Subjuntivo im Nebensatz.
Verb hacer Subjuntivo (1. Pl. - Negation);No es verdad que nosotros {{c1::hagamos}} errores.;Es ist nicht wahr, dass wir Fehler machen.;Bilde die 1. Person Plural von hacer im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb hacer Subjuntivo (1. Pl. - Fotos);Me alegra que nosotros {{c1::hagamos}} estas fotos.;Es freut mich, dass wir diese Fotos machen.;Bilde die 1. Person Plural von hacer im Subjuntivo Präsens.;Gefühlsausdrücke steuern den Subjuntivo im Nebensatz.
Verb hacer Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::hagáis}} la maleta.;Mein Wunsch ist, dass ihr den Koffer packt (macht).;Bilde die 2. Person Plural von hacer im Subjuntivo Präsens. Achte auf den Akzent!;Die Form hagáis trägt einen geschriebenen Akzent auf dem a.
Verb hacer Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotros {{c1::hagáis}} tanto ruido.;Es ist unglaublich, dass ihr so viel Lärm macht.;Bilde die 2. Person Plural von hacer im Subjuntivo Präsens mit Akzent.;Ausdrücke der Überraschung (es increíble que) lösen den Subjuntivo aus.
Verb hacer Subjuntivo (2. Pl. - Verbot);No permitiré que vosotras {{c1::hagáis}} el pastel.;Ich werde nicht erlauben, dass ihr den Kuchen macht.;Bilde die 2. Person Plural von hacer für eine rein weibliche Gruppe.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb hacer Subjuntivo (2. Pl. - Zweifel);No me parece que vosotros {{c1::hagáis}} tarde.;Es scheint mir nicht, dass ihr zu spät kommt (spät macht).;Bilde die 2. Person Plural von hacer im Subjuntivo Präsens.;No parecer que drückt Unsicherheit aus und zieht den Subjuntivo nach sich.
Verb hacer Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros {{c1::hagáis}} un favor hoy.;Ich flehe euch an, dass ihr heute einen Gefallen tut.;Bilde die 2. Person Plural von hacer im Subjuntivo Präsens.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb hacer Subjuntivo (3. Pl. - Wunsch);El director prefiere que ellos {{c1::hacen}} la reunión.;Der Direktor bevorzugt, dass sie die Besprechung machen.;Bilde die 3. Person Plural von hacer im Subjuntivo Präsens.;Preferir que zieht den Subjuntivo nach sich.
Verb hacer Subjuntivo (3. Pl. - Unpersönlich);Es lógico que las empresas {{c1::hagan}} cambios.;Es ist logisch, dass die Unternehmen Veränderungen machen.;Bilde die 3. Person Plural von hacer im Subjuntivo Präsens.;Logische Bewertungen (es lógico que) nutzen den Subjuntivo.
Verb hacer Subjuntivo (3. Pl. - Bedingung);Necesito empleados que {{c1::hagan}} buen trabajo.;Ich brauche Angestellte, die gute Arbeit machen.;Bilde die 3. Person Plural von hacer im Subjuntivo Präsens.;Suche nach unbestimmten Personen verlangt den Subjuntivo im Relativsatz.
Verb hacer Subjuntivo (3. Pl. - Möglichkeit);Es probable que ellas {{c1::hagan}} fotos hermosas.;Es ist wahrscheinlich, dass sie schöne Fotos machen.;Bilde die 3. Person Plural von hacer für eine weibliche Gruppe im Subjuntivo.;Es probable que drückt eine Wahrscheinlichkeit aus.
Verb hacer Subjuntivo (3. Pl. - Negation);No creo que esos chicos {{c1::hagan}} cosas malas.;Ich glaube nicht, dass diese Jungs schlechte Dinge machen.;Bilde die 3. Person Plural von hacer im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) ist einer der häufigsten Auslöser für den Subjuntivo.
Verb hacer Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::hiciera}} más deporte, estaría más sano.;Wenn ich mehr Sport machen würde, wäre ich gesunder.;Bilde die 1. Person Singular von hacer im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" (Wenn) verlangen bei hypothetischen Zuständen im Nebensatz den Subjuntivo Imperfekt.
Verb hacer Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi madre quería que yo {{c1::hiciera}} la tarea ayer.;Meine Mutter wollte, dass ich gestern die Hausaufgabe mache (machte).;Bilde die 1. Person Singular von hacer im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb hacer Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo {{c1::hiciera}} la propuesta.;Es war wichtig, dass ich den Vorschlag machte.;Bilde die 1. Person Singular von hacer im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb hacer Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo {{c1::hiciera}} algo malo.;Er sah mich an, als ob ich etwas Schlechtes tun würde.;Bilde die 1. Person Singular von hacer im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb hacer Subjuntivo Imp. (1. Sg. - Gefallen Vergangenheit);El amigo esperaba que yo le {{c1::hiciera}} un favor.;Der Freund hoffte, dass ich ihm einen Gefallen tue (täte).;Bilde die 1. Person Singular von hacer (ich täte) im Subjuntivo Imperfekt.;Esperaba (ich hoffte) zieht den Subjuntivo Imperfekt nach sich.
Verb hacer Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::hicieras}} un esfuerzo, aprobarías.;Wenn du eine Anstrengung machen würdest, würdest du bestehen.;Bilde die 2. Person Singular von hacer im Subjuntivo Imperfekt.;Kombination aus Si + Subjuntivo Imperfekt und Condicional Simple (aprobarías) im Hauptsatz.
Verb hacer Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú {{c1::hicieras}} un buen trabajo.;Ich hoffte, dass du eine gute Arbeit machen würdest.;Bilde die 2. Person Singular von hacer im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb hacer Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que {{c1::hicieras}} las tareas el lunes.;Ich bat dich, dass du am Montag die Aufgaben machst (machtest).;Bilde die 2. Person Singular von hacer im Subjuntivo Imperfekt.;Pedí (ich bat / Indefinido) verlangt den Subjuntivo Imperfekt im folgenden Satzgefüge.
Verb hacer Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú {{c1::hicieras}} tantas preguntas.;Ich bezweifelte, dass du so viele Fragen stellen (machen) würdest.;Bilde die 2. Person Singular von hacer im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb hacer Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::hicieras}} un error grave.;Ich glaubte nicht, dass du einen schweren Fehler machen würdest.;Bilde die 2. Person Singular von hacer im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb hacer Subjuntivo Imp. (3. Sg. - Hypothese);Si {{c1::hiciera}} sol hoy, iríamos a la playa.;Wenn heute die Sonne scheinen würde (Sonne machen würde), würden wir an den Strand gehen.;Bilde die unpersönliche 3. Person Singular von hacer im Subjuntivo Imperfekt.;Drückt eine hypothetische Wetterbedingung in der Gegenwart aus.
Verb hacer Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que ella {{c1::hiciera}} la llamada.;Es war besser, dass sie den Anruf tätigte (machte).;Bilde die 3. Person Singular von hacer im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
