main_topic;cloze_test;translation;hint;extra
Verb estar Futuro (1. Pl. - Übereinstimmung);Nosotros {{c1::estaremos}} de acuerdo con tu plan.;Wir werden mit deinem Plan einverstanden sein.;Bilde die 1. Person Plural von estar (wir werden sein) im Futuro Simple.;"Estar de acuerdo" wird auch in der Zukunft unverändert genutzt.
Verb estar Futuro (1. Pl. - Verlaufsform);Nosotras {{c1::estaremos}} esperando tu llamada.;Wir werden auf deinen Anruf warten (Verlaufsform).;Bilde die 1. Person Plural von estar für eine rein weibliche Gruppe.;Llamada stammt vom Verb llamar (rufen/anrufen).
Verb estar Futuro (1. Pl. - Beschäftigung);Muy pronto nosotros {{c1::estaremos}} de vacaciones.;Sehr bald werden wir im Urlaub sein.;Bilde die 1. Person Plural von estar (wir werden sein) im Futuro Simple.;"Estar de vacaciones" steht immer im Plural.
Verb estar Futuro (1. Pl. - Stimmung);Nosotros {{c1::estaremos}} de buen humor ese día.;Wir werden an jenem Tag guter Laune sein.;Bilde die 1. Person Plural von estar (wir werden sein) im Futuro Simple.;Día endet auf -a, ist aber maskulin (el día).
Verb estar Futuro (2. Pl. - Ort);Vosotros {{c1::estaréis}} en el sitio correcto.;Ihr werdet am richtigen Ort sein.;Bilde die 2. Person Plural von estar (ihr werdet sein) im Futuro Simple. Akzent auf dem e!;Sitio bedeutet Ort, Platz oder auch Webseite.
Verb estar Futuro (2. Pl. - Zustand);Vosotras {{c1::estaréis}} seguras en este edificio.;Ihr werdet in diesem Gebäude sicher sein.;Bilde die 2. Person Plural von estar für eine rein weibliche Gruppe.;Edificio ist ein maskulines Substantiv (el edificio).
Verb estar Futuro (2. Pl. - Verlaufsform);Vosotros {{c1::estaréis}} haciendo un gran esfuerzo.;Ihr werdet gerade eine große Anstrengung machen (Verlaufsform).;Bilde die 2. Person Plural von estar für die Verlaufsform im Futuro Simple.;Esfuerzo bedeutet Anstrengung, Bemühung oder Aufwand.
Verb estar Futuro (2. Pl. - Zustand Kleidung);Vosotros {{c1::estaréis}} muy elegantes en la gala.;Ihr werdet bei der Gala sehr elegant sein.;Bilde die 2. Person Plural von estar (ihr werdet sein) im Futuro Simple.;Gala ist ein weibliches Substantiv (la gala).
Verb estar Futuro (2. Pl. - Vermutung Zustand);Vosotros {{c1::estaréis}} cansados ahora, supongo.;Ihr werdet jetzt wohl müde sein, nehme ich an.;Bilde die 2. Person Plural von estar im Futuro für eine Vermutung im Jetzt.;Supongo ist die 1. Person Singular von suponer (annehmen/vermuten).
Verb estar Futuro (3. Pl. - Ort);Los documentos {{c1::estarán}} en tu despacho el martes.;Die Dokumente werden am Dienstag in deinem Büro sein.;Bilde die 3. Person Plural von estar (sie werden sein) im Futuro Simple. Akzent auf dem a!;Despacho bedeutet Büro oder Arbeitszimmer.
Verb estar Futuro (3. Pl. - Zustand);Las tiendas {{c1::estarán}} cerradas el domingo.;Die Geschäfte werden am Sonntag geschlossen sein.;Bilde die 3. Person Plural von estar (sie werden sein) im Futuro Simple.;Tienda bedeutet Geschäft oder Laden.
Verb estar Futuro (3. Pl. - Verlaufsform);Ellos {{c1::estarán}} buscando una nueva casa.;Sie werden nach einem neuen Haus suchen (Verlaufsform).;Bilde die 3. Person Plural von estar für die Verlaufsform im Futuro Simple.;Buscando ist das Gerundium von buscar.
Verb estar Futuro (3. Pl. - Zustand Person);Las niñas {{c1::estarán}} contentas con los regalos.;Die Mädchen werden mit den Geschenken zufrieden (froh) sein.;Bilde die 3. Person Plural von estar für ein weibliches Plural-Substantiv.;Regalo bedeutet Geschenk.
Verb estar Futuro (3. Pl. - Vermutung Uhrzeit/Zustand);{{c1::Estarán}} durmiendo ya porque es muy tarde.;Sie werden wohl schon schlafen, weil es sehr spät ist.;Bilde die 3. Person Plural von estar im Futuro für eine Vermutung im Jetzt.;Drückt eine logische Vermutung über den aktuellen Zustand anderer Personen aus.
Verb estar Condicional (1. Sg. - Hypothese);En tu lugar, yo {{c1::estaría}} más atento.;An deiner Stelle wäre ich aufmerksamer.;Bilde die 1. Person Singular von estar (ich wäre) im Condicional Simple.;Die Struktur "En tu lugar" (An deiner Stelle) verlangt fast immer das Condicional.
Verb estar Condicional (1. Sg. - Wunsch);Yo {{c1::estaría}} muy feliz en la playa ahora.;Ich wäre jetzt sehr glücklich am Strand.;Bilde die 1. Person Singular von estar (ich wäre) im Condicional Simple.;Drückt einen hypothetischen Wunsch oder Zustand im Jetzt aus.
Verb estar Condicional (1. Sg. - Ort);Con más tiempo, yo {{c1::estaría}} en París.;Mit mehr Zeit wäre ich in Paris.;Bilde die 1. Person Singular von estar (ich wäre) im Condicional Simple.;Ortsangaben in hypothetischen Sätzen nutzen estar.
Verb estar Condicional (1. Sg. - Verlaufsform);Yo {{c1::estaría}} trabajando allí si pudiera.;Ich würde dort arbeiten, wenn ich könnte (Verlaufsform).;Bilde die 1. Person Singular von estar für die hypothetische Verlaufsform.;Pudiera ist der Subjuntivo Imperfekt von poder.
Verb estar Condicional (1. Sg. - Bereitschaft);Sin este retraso, yo ya {{c1::estaría}} listo.;Ohne diese Verspätung wäre ich schon fertig (bereit).;Bilde die 1. Person Singular von estar (ich wäre) im Condicional Simple.;Retraso bedeutet Verspätung oder Verzögerung.
Verb estar Condicional (2. Sg. - Ratschlag);Tú {{c1::estarías}} mejor en un hotel central.;Du wärst in einem zentralen Hotel besser aufgehoben.;Bilde die 2. Person Singular von estar (du wärst) im Condicional Simple.;Mejor bedeutet besser.
Verb estar Condicional (2. Sg. - Hypothese);Con una hora más, tú {{c1::estarías}} libre.;Mit einer Stunde mehr wärst du frei.;Bilde die 2. Person Singular von estar (du wärst) im Condicional Simple.;"Estar libre" bedeutet frei sein oder Zeit haben.
Verb estar Condicional (2. Sg. - Gesundheit);Sin esa medicina, tú {{c1::estarías}} enfermo.;Ohne diese Medizin wärst du krank.;Bilde die 2. Person Singular von estar (du wärst) im Condicional Simple.;Enfermo (krank) ist ein veränderliches Adjektiv.
Verb estar Urteil/Hypothese (2. Sg.);¿Tú {{c1::estarías}} de acuerdo con ese plan?;Wärst du mit diesem Plan einverstanden?;Bilde die 2. Person Singular von estar (du wärst) im Condicional Simple.;"Estar de acuerdo" drückt die Zustimmung aus.
Verb estar Condicional (2. Sg. - Vermutung Vergangenheit);¿Tú {{c1::estarías}} cansado ayer por la tarde?;Warst du gestern Nachmittag etwa müde?;Bilde die 2. Person Singular von estar im Condicional für eine Vermutung.;Das Condicional kann eine Vermutung über einen Zustand in der Vergangenheit ausdrücken.
Verb estar Condicional (3. Sg. - Unpersönlich);{{c1::Estaría}} bien visitar a tus abuelos.;Es wäre gut, deine Großeltern zu besuchen.;Bilde die unpersönliche 3. Person Singular von estar (es wäre) im Condicional Simple.;"Estar bien" wird unpersönlich für Bewertungen genutzt.
Verb estar Condicional (3. Sg. - Ort);El documento {{c1::estaría}} en su mesa ayer.;Das Dokument lag (wäre) gestern bestimmt auf seinem Tisch.;Bilde die 3. Person Singular von estar im Condicional für eine Ortsvermutung.;Drückt eine Vermutung über den Ort einer Sache in der Vergangenheit aus.
Verb estar Condicional (3. Sg. - Zustand Sache);La comida {{c1::estaría}} fría si no la calientas.;Das Essen wäre kalt, wenn du es nicht aufwärmst.;Bilde die 3. Person Singular von estar (es wäre) im Condicional Simple.;Calentar (aufwärmen/heizen) ist ein stammveränderndes Verb (ie).
Verb estar Condicional (3. Sg. - Verlaufsform);Ella {{c1::estaría}} viajando ahora sin el virus.;Sie würde ohne das Virus jetzt gerade reisen (Verlaufsform).;Bilde die 3. Person Singular von estar für die Verlaufsform im Condicional Simple.;Viajando ist das Gerundium von viajar.
Verb estar Condicional (3. Sg. - Wetterzustand);El cielo {{c1::estaría}} despejado con este viento.;Der Himmel wäre bei diesem Wind wolkenlos.;Bilde die 3. Person Singular von estar (er wäre) im Condicional Simple.;Viento ist ein maskulines Substantiv (el viento).
Verb estar Condicional (1. Pl. - Ort);En verano, nosotros {{c1::estaríamos}} en la playa.;Im Sommer wären wir am Strand.;Bilde die 1. Person Plural von estar (wir wären) im Condicional Simple.;Playa ist ein weibliches Substantiv (la playa).
Verb estar Condicional (1. Pl. - Übereinstimmung);Nosotros {{c1::estaríamos}} de acuerdo si fuera justo.;Wir wären einverstanden, wenn es gerecht wäre.;Bilde die 1. Person Plural von estar (wir wären) im Condicional Simple.;Justo bedeutet gerecht oder passend.
Verb estar Condicional (1. Pl. - Verlaufsform);Nosotras {{c1::estaríamos}} perdiendo el tiempo allí.;Wir würden dort gerade Zeit verschwenden (Verlaufsform).;Bilde die 1. Person Plural von estar für eine rein weibliche Gruppe.;Perdiendo ist das Gerundium von perder.
Verb estar Condicional (1. Pl. - Beschäftigung);Con más dinero, nosotros {{c1::estaríamos}} de vacaciones.;Mit mehr Geld wären wir im Urlaub.;Bilde die 1. Person Plural von estar (wir wären) im Condicional Simple.;"Estar de vacaciones" steht immer im Plural.
Verb estar Condicional (1. Pl. - Stimmung);Nosotros {{c1::estaríamos}} de buen humor sin el tráfico.;Wir wären ohne den Verkehr guter Laune.;Bilde die 1. Person Plural von estar (wir wären) im Condicional Simple.;Tráfico (Verkehr) hat einen Akzent auf dem a.
Verb estar Condicional (2. Pl. - Ort);¿Vosotros {{c1::estaríais}} en el despacho a esa hora?;Wärt ihr zu jener Zeit im Büro?;Bilde die 2. Person Plural von estar (ihr wärt) im Condicional Simple.;Despacho bedeutet Arbeitszimmer oder Büro.
Verb estar Condicional (2. Pl. - Zustand);Vosotras {{c1::estaríais}} seguras en esa zona.;Ihr wärt in jener Gegend sicher.;Bilde die 2. Person Plural von estar für eine rein weibliche Gruppe im Condicional Simple.;Zona ist ein weibliches Substantiv (la zona).
Verb estar Condicional (2. Pl. - Verlaufsform);Vosotros {{c1::estaríais}} haciendo algo importante.;Ihr würdet gerade etwas Wichtiges tun (Verlaufsform).;Bilde die 2. Person Plural von estar für die Verlaufsform im Condicional Simple.;Haciendo ist das Gerundium von hacer.
Verb estar Condicional (2. Pl. - Zustand Kleidung);Vosotros {{c1::estaríais}} muy elegantes con traje.;Ihr wärt mit einem Anzug sehr elegant.;Bilde die 2. Person Plural von estar (ihr wärt) im Condicional Simple.;Traje (Anzug/Kostüm) ist maskulin (el traje).
Verb estar Condicional (2. Pl. - Vermutung Vergangenheit);Vosotros {{c1::estaríais}} preocupados por la nota.;Ihr wart damals wohl besorgt wegen der Note.;Bilde die 2. Person Plural von estar im Condicional für eine Vermutung.;Drückt eine Vermutung über einen Zustand in der Vergangenheit aus.
Verb estar Condicional (3. Pl. - Ort);Los niños {{c1::estarían}} en el colegio a las diez.;Die Kinder waren um zehn Uhr bestimmt in der Schule.;Bilde die 3. Person Plural von estar im Condicional für eine Ortsvermutung.;Drückt aus, wo sich Personen in der Vergangenheit vermutlich befunden haben.
Verb estar Condicional (3. Pl. - Zustand);Las tiendas {{c1::estarían}} abiertas en un día normal.;Die Geschäfte wären an einem normalen Tag geöffnet.;Bilde die 3. Person Plural von estar (sie wären) im Condicional Simple.;Abierto ist das Adjektiv zu abrir.
Verb estar Condicional (3. Pl. - Verlaufsform);Ellos {{c1::estarían}} buscando una salida.;Sie würden gerade nach einem Ausgang suchen (Verlaufsform).;Bilde die 3. Person Plural von estar für die Verlaufsform im Condicional Simple.;Salida bedeutet Ausgang, Abreise oder Lösung.
Verb estar Condicional (3. Pl. - Zustand Person);Las niñas {{c1::estarían}} contentas con el juego.;Die Mädchen wären mit dem Spiel zufrieden (froh).;Bilde die 3. Person Plural von estar für ein weibliches Plural-Substantiv.;Contento bedeutet zufrieden oder froh.
Verb estar Condicional (3. Pl. - Vermutung Zustand);{{c1::Estarían}} enfadados por eso cuando salieron.;Sie waren deshalb wohl wütend, als sie hinausgingen.;Bilde die 3. Person Plural von estar im Condicional für eine Vermutung.;Drückt eine Vermutung über die damalige Gefühlslage aus ("Sie waren wohl wütend...").
Verb estar Subjuntivo (1. Sg. - Wunsch);Mi madre quiere que yo {{c1::esté}} en casa temprano.;Meine Mutter will, dass ich früh zu Hause bin.;Bilde die 1. Person Singular von estar im Subjuntivo Präsens mit Akzent.;Willensäußerungen (querer que) lösen bei Subjektwechsel im Nebensatz den Subjuntivo aus.
Verb estar Subjuntivo (1. Sg. - Unpersönlich);Es importante que yo {{c1::esté}} atento hoy.;Es ist wichtig, dass ich heute aufmerksam bin.;Bilde die 1. Person Singular von estar im Subjuntivo Präsens.;Unpersönliche Bewertungen (es importante que) verlangen den Subjuntivo.
Verb estar Subjuntivo (1. Sg. - Emotion);Me alegra que yo {{c1::esté}} de buen humor.;Es freut mich, dass ich guter Laune bin.;Bilde die 1. Person Singular von estar im Subjuntivo Präsens.;Gefühlsausdrücke (me alegra que) erfordern im Spanischen den Subjuntivo.
Verb estar Subjuntivo (1. Sg. - Verlaufsform);Él prefiere que yo {{c1::esté}} trabajando aquí.;Er bevorzugt, dass ich gerade hier arbeite (Verlaufsform).;Bilde die 1. Person Singular von estar für die Verlaufsform im Subjuntivo Präsens.;Preferir que steuert den Subjuntivo im Nebensatz.
Verb estar Subjuntivo (1. Sg. - Ratschlag);El médico me pide que {{c1::esté}} tranquilo.;Der Arzt bittet mich, dass ich ruhig bin (bleibe).;Bilde die 1. Person Singular von estar im Subjuntivo Präsens.;Aufforderungen (pedir que) ziehen den Subjuntivo nach sich.
Verb estar Subjuntivo (2. Sg. - Wunsch);Espero que tú {{c1::estés}} muy bien hoy.;Ich hoffe, dass es dir heute sehr gut geht (du sehr gut bist).;Bilde die 2. Person Singular von estar im Subjuntivo Präsens. Denke an den Akzent!;Esperar (hoffen) verlangt bei einem Subjektwechsel den Subjuntivo.
Verb estar Subjuntivo (2. Sg. - Unpersönlich);Es necesario que tú {{c1::estés}} disponible.;Es ist notwendig, dass du verfügbar bist.;Bilde die 2. Person Singular von estar im Subjuntivo Präsens.;Es necesario que drückt eine Notwendigkeit aus.
Verb estar Subjuntivo (2. Sg. - Aufforderung);Te pido que {{c1::estés}} listo a las cinco.;Ich bitte dich, dass du um fünf Uhr fertig bist.;Bilde die 2. Person Singular von estar im Subjuntivo Präsens.;"Estar listo" bedeutet fertig oder bereit sein.
Verb estar Subjuntivo (2. Sg. - Zweifel);Dudo que tú {{c1::estés}} de acuerdo con eso.;Ich bezweifle, dass du damit einverstanden bist.;Bilde die 2. Person Singular von estar im Subjuntivo Präsens.;Zweifel (dudar que) fordern im Nebensatz immer den Subjuntivo.
Verb estar Subjuntivo (2. Sg. - Negation);No creo que tú {{c1::estés}} equivocado.;Ich glaube nicht, dass du im Irrtum bist (falschliegst).;Bilde die 2. Person Singular von estar im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) verlangt den Subjuntivo.
Verb estar Subjuntivo (3. Sg. - Wunsch);Ojalá el tiempo {{c1::esté}} bueno mañana.;Hoffentlich ist das Wetter morgen gut.;Bilde die 3. Person Singular von estar im Subjuntivo Präsens.;Das Wort ojalá (hoffentlich) wird ausnahmslos von einer Subjuntivo-Form gefolgt.
Verb estar Subjuntivo (3. Sg. - Unpersönlich);Es mejor que la oficina {{c1::esté}} limpia.;Es ist besser, dass das Büro sauber ist.;Bilde die 3. Person Singular von estar im Subjuntivo Präsens.;Es mejor que ist ein unpersönlicher Ausdruck der Bewertung.
Verb estar Subjuntivo (3. Sg. - Verlaufsform);Es posible que ella {{c1::esté}} durmiendo ahora.;Es ist möglich, dass sie jetzt gerade schläft (Verlaufsform).;Bilde die 3. Person Singular von estar für die Verlaufsform im Subjuntivo Präsens.;Durmiendo ist das unregelmäßige Gerundium von dormir.
Verb estar Subjuntivo (3. Sg. - Zustand);Busco un hotel que {{c1::esté}} cerca del centro.;Ich suche ein Hotel, das in der Nähe des Zentrums liegt.;Bilde die 3. Person Singular von estar im Subjuntivo Präsens.;Bei der Suche nach etwas Unbestimmtem verlangt das Spanische den Subjuntivo.
Verb estar Subjuntivo (3. Sg. - Konzession);Aunque {{c1::esté}} cansado, voy a terminar el trabajo.;Auch wenn ich müde sein sollte, werde ich die Arbeit beenden.;Bilde die 3. Person Singular von estar im Subjuntivo Präsens.;Aunque + Subjuntivo drückt eine hypothetische Einschränkung aus ("selbst wenn / auch wenn").
Verb estar Subjuntivo (1. Pl. - Wunsch);Ellos quieren que nosotros {{c1::estemos}} listos.;Sie wollen, dass wir bereit (fertig) sind.;Bilde die 1. Person Plural von estar im Subjuntivo Präsens. Kein Akzent!;Die Form estemos hat im Subjuntivo Präsens als einzige Person keinen geschriebenen Akzent.
Verb estar Subjuntivo (1. Pl. - Unpersönlich);Es vital que nosotros {{c1::estemos}} unidos.;Es ist lebenswichtig, dass wir eng verbunden sind.;Bilde die 1. Person Plural von estar im Subjuntivo Präsens.;Es vital que leitet eine starke unpersönliche Notwendigkeit ein.
Verb estar Subjuntivo (1. Pl. - Vorschlag);El director propone que {{c1::estemos}} de acuerdo.;Der Direktor schlägt vor, dass wir uns einig sind.;Bilde die 1. Person Plural von estar im Subjuntivo Präsens.;Vorschläge (proponer que) steuern den Subjuntivo im Nebensatz.
Verb estar Subjuntivo (1. Pl. - Negation);No es verdad que nosotros {{c1::estemos}} de vacaciones.;Es ist nicht wahr, dass wir im Urlaub sind.;Bilde die 1. Person Plural von estar im Subjuntivo Präsens.;Verneinte Tatsachen (no es verdad que) fordern den Subjuntivo.
Verb estar Subjuntivo (1. Pl. - Emotion);Nos da pena que {{c1::estemos}} tan lejos de casa.;Es tut uns leid, dass wir so weit weg von zu Hause sind.;Bilde die 1. Person Plural von estar im Subjuntivo Präsens.;Dar pena que drückt Bedauern aus und verlangt den Subjuntivo.
Verb estar Subjuntivo (2. Pl. - Wunsch);Mi deseo es que vosotros {{c1::estéis}} seguros.;Mein Wunsch ist, dass ihr sicher seid.;Bilde die 2. Person Plural von estar im Subjuntivo Präsens. Achte auf den Akzent!;Die Form estéis trägt einen geschriebenen Akzent auf dem e.
Verb estar Subjuntivo (2. Pl. - Unpersönlich);Es increíble que vosotras {{c1::estéis}} enfermas.;Es ist unglaublich, dass ihr krank seid.;Bilde die 2. Person Plural von estar für eine rein weibliche Gruppe im Subjuntivo Präsens.;Ausdrücke der Überraschung (es increíble que) lösen den Subjuntivo aus.
Verb estar Subjuntivo (2. Pl. - Verbot);No permitiré que vosotros {{c1::estéis}} tristes.;Ich werde nicht erlauben, dass ihr traurig seid.;Bilde die 2. Person Plural von estar im Subjuntivo Präsens.;No permitir que verlangt im folgenden Satzgefüge den Subjuntivo.
Verb estar Subjuntivo (2. Pl. - Zweifel);No me parece que vosotras {{c1::estéis}} cansadas.;Es scheint mir nicht, dass ihr müde seid.;Bilde die 2. Person Plural von estar für eine rein weibliche Gruppe im Subjuntivo Präsens.;No parecer que drückt Unsicherheit aus und zieht den Subjuntivo nach sich.
Verb estar Subjuntivo (2. Pl. - Aufforderung);Os ruego que vosotros {{c1::estéis}} atentos.;Ich flehe euch an, dass ihr aufmerksam seid.;Bilde die 2. Person Plural von estar im Subjuntivo Präsens.;Rogar (bitten/flehen) gehört zu den Verben der Willensäußerung.
Verb estar Subjuntivo (3. Pl. - Wunsch);El jefe prefiere que ellos {{c1::estén}} en la reunión.;Der Chef bevorzugt, dass sie beim Treffen dabei sind.;Bilde die 3. Person Plural von estar im Subjuntivo Präsens. Denke an den Akzent!;Preferir que zieht den Subjuntivo nach sich.
Verb estar Subjuntivo (3. Pl. - Unpersönlich);Es lógico que los documentos {{c1::estén}} aquí.;Es ist logisch, dass die Dokumente hier liegen.;Bilde die 3. Person Plural von estar im Subjuntivo Präsens.;Logische Bewertungen (es lógico que) nutzen den Subjuntivo.
Verb estar Subjuntivo (3. Pl. - Verlaufsform);Necesito empleados que {{c1::estén}} buscando éxito.;Ich brauche Angestellte, die gerade nach Erfolg suchen (Verlaufsform).;Bilde die 3. Person Plural von estar für die Verlaufsform im Subjuntivo Präsens.;Buscando ist das Gerundium von buscar.
Verb estar Subjuntivo (3. Pl. - Möglichkeit);Es probable que las tiendas {{c1::estén}} cerradas.;Es ist wahrscheinlich, dass die Geschäfte geschlossen sind.;Bilde die 3. Person Plural von estar im Subjuntivo Präsens.;Möglichkeiten (es probable que) verlangen den Subjuntivo.
Verb estar Subjuntivo (3. Pl. - Negation);No creo que esos cambios {{c1::estén}} listos.;Ich glaube nicht, dass diese Veränderungen fertig sind.;Bilde die 3. Person Plural von estar im Subjuntivo Präsens.;Die verneinte Meinung (no creo que) ist ein klassischer Subjuntivo-Auslöser.
Verb estar Subjuntivo Imp. (1. Sg. - Hypothese);Si yo {{c1::estuviera}} en Mallorca, nadaría todo el día.;Wenn ich auf Mallorca wäre, würde ich den ganzen Tag schwimmen.;Bilde die 1. Person Singular von estar im Subjuntivo Imperfekt.;Bedingungssätze mit "Si" (Wenn) verlangen bei hypothetischen Zuständen im Nebensatz den Subjuntivo Imperfekt.
Verb estar Subjuntivo Imp. (1. Sg. - Wunsch Vergangenheit);Mi madre quería que yo {{c1::estuviera}} en casa temprano.;Meine Mutter wollte, dass ich früh zu Hause bin (wäre).;Bilde die 1. Person Singular von estar im Subjuntivo Imperfekt.;Da das Hauptverb in der Vergangenheit steht (quería), rutscht der Subjuntivo im Nebensatz ebenfalls in die Vergangenheit.
Verb estar Subjuntivo Imp. (1. Sg. - Unpersönlich Verg.);Era importante que yo {{c1::estuviera}} atento en la reunión.;Es war wichtig, dass ich beim Treffen aufmerksam war.;Bilde die 1. Person Singular von estar im Subjuntivo Imperfekt.;Vergangene unpersönliche Bewertungen (era importante que) lösen diesen Subjuntivo aus.
Verb estar Subjuntivo Imp. (1. Sg. - Vergleich);Él me miró como si yo {{c1::estuviera}} loco.;Er sah mich an, als ob ich verrückt wäre.;Bilde die 1. Person Singular von estar im Subjuntivo Imperfekt.;Die Konjunktion "como si" (als ob) erfordert im Spanischen ausnahmslos den Subjuntivo Imperfekt.
Verb estar Subjuntivo Imp. (1. Sg. - Verlaufsform Verg.);El jefe prefería que yo {{c1::estuviera}} trabajando allí.;Der Chef bevorzugte, dass ich dort arbeitete (Verlaufsform).;Bilde die 1. Person Singular von estar für die Verlaufsform im Subjuntivo Imperfekt.;Kombination aus estuviera + Gerundium (trabajando).
Verb estar Subjuntivo Imp. (2. Sg. - Hypothese);Si tú {{c1::estuvieras}} listo, saldríamos ahora mismo.;Wenn du fertig (bereit) wärst, würden wir jetzt sofort losgehen.;Bilde die 2. Person Singular von estar im Subjuntivo Imperfekt.;"Estar listo" bedeutet fertig oder bereit sein.
Verb estar Subjuntivo Imp. (2. Sg. - Wunsch Vergangenheit);Yo esperaba que tú {{c1::estuvieras}} de acuerdo conmigo.;Ich hoffte, dass du mit mir einverstanden wärst.;Bilde die 2. Person Singular von estar im Subjuntivo Imperfekt.;Esperaba (ich hoffte) steuert den Subjuntivo Imperfekt bei Subjektwechsel.
Verb estar Subjuntivo Imp. (2. Sg. - Aufforderung Verg.);Te pedí que {{c1::estuvieras}} tranquilo durante el viaje.;Ich bat dich, dass du während der Reise ruhig bist (seist).;Bilde die 2. Person Singular von estar im Subjuntivo Imperfekt.;Pedí (ich bat / Indefinido) verlangt den Subjuntivo Imperfekt im folgenden Satzgefüge.
Verb estar Subjuntivo Imp. (2. Sg. - Zweifel Vergangenheit);Dudaba que tú {{c1::estuvieras}} enfermo de verdad.;Ich bezweifelte, dass du wirklich krank warst.;Bilde die 2. Person Singular von estar im Subjuntivo Imperfekt.;Zweifel in der Vergangenheit (dudaba que) fordern zwingend diese Zeitform.
Verb estar Subjuntivo Imp. (2. Sg. - Negation Vergangenheit);No creía que tú {{c1::estuvieras}} tan cansado.;Ich glaubte nicht, dass du so müde wärst.;Bilde die 2. Person Singular von estar im Subjuntivo Imperfekt.;Die verneinte Meinung in der Vergangenheit (no creía que) löst den Subjuntivo Imperfekt aus.
Verb estar Subjuntivo Imp. (3. Sg. - Hypothese);Si el tiempo {{c1::estuviera}} bueno, iríamos al parque.;Wenn das Wetter gut wäre, würden wir in den Park gehen.;Bilde die 3. Person Singular von estar im Subjuntivo Imperfekt.;Drückt eine hypothetische Bedingung in der Gegenwart aus.
Verb estar Subjuntivo Imp. (3. Sg. - Unpersönlich Verg.);Era mejor que la oficina {{c1::estuviera}} limpia ayer.;Es war besser, dass das Büro gestern sauber war.;Bilde die 3. Person Singular von estar im Subjuntivo Imperfekt.;Era mejor que leitet eine Bewertung über eine vergangene Situation ein.
Verb estar Subjuntivo Imp. (3. Sg. - Verlaufsform Verg.);Era posible que ella {{c1::estuviera}} durmiendo.;Es war möglich, dass sie gerade schlief (Verlaufsform).;Bilde die 3. Person Singular von estar für die Verlaufsform im Subjuntivo Imperfekt.;Durmiendo ist das unregelmäßige Gerundium von dormir.
Verb estar Subjuntivo Imp. (3. Sg. - Zustand/Suche);Buscaba un hotel que {{c1::estuviera}} cerca de la playa.;Ich suchte ein Hotel, das in der Nähe des Strandes lag.;Bilde die 3. Person Singular von estar im Subjuntivo Imperfekt.;Die vergangene Suche nach einem unbestimmten Objekt mit einer bestimmten Eigenschaft erfordert diese Form.
Verb estar Subjuntivo Imp. (3. Sg. - Vergleich);Él gastaba dinero como si el banco {{c1::estuviera}} lleno.;Er gab Geld aus, als ob die Bank voll (mit Geld) wäre.;Bilde die 3. Person Singular von estar im Subjuntivo Imperfekt.;"Como si" ist der direkte Auslöser für den Subjuntivo Imperfekt.
Verb estar Subjuntivo Imp. (1. Pl. - Hypothese);Si nosotros {{c1::estuviéramos}} de vacaciones, viajaríamos.;Wenn wir im Urlaub wären, würden wir reisen.;Bilde die 1. Person Plural von estar im Subjuntivo Imperfekt. Achtung auf den Akzent!;Die 1. Person Plural (nosotros) trägt im Subjuntivo Imperfekt IMMER einen geschriebenen Akzent auf dem i (estuviéramos).
Verb estar Subjuntivo Imp. (1. Pl. - Wunsch Vergangenheit);Ellos querían que nosotros {{c1::estuviéramos}} allí.;Sie wollten, dass wir dort sind (wären).;Bilde die 1. Person Plural von estar im Subjuntivo Imperfekt mit Akzent.;Querían (sie wollten) ist das auslösende Vergangenheitsverb.
Verb estar Subjuntivo Imp. (1. Pl. - Unpersönlich Verg.);Era vital que nosotros {{c1::estuviéramos}} unidos.;Es war lebenswichtig, dass wir eng verbunden waren.;Bilde die 1. Person Plural von estar im Subjuntivo Imperfekt mit Akzent.;Era vital que verlangt im Nebensatz den Subjuntivo.
Verb estar Subjuntivo Imp. (1. Pl. - Negation Verg.);No era verdad que nosotros {{c1::estuviéramos}} tristes.;Es war nicht wahr, dass wir traurig waren.;Bilde die 1. Person Plural von estar im Subjuntivo Imperfekt mit Akzent.;Verneinte Fakten in der Vergangenheit (no era verdad que) ziehen den Subjuntivo Imperfekt nach sich.
Verb estar Subjuntivo Imp. (1. Pl. - Emotion Vergangenheit);Nos dio pena que {{c1::estuviéramos}} tan lejos.;Es tat uns leid, dass wir so weit weg waren.;Bilde die 1. Person Plural von estar im Subjuntivo Imperfekt mit Akzent.;Nos dio pena (es tat uns leid / Indefinido) ist der emotionale Auslöser in der Vergangenheit.
Verb estar Subjuntivo Imp. (2. Pl. - Hypothese);Si vosotros {{c1::estuvierais}} seguros, firmaríais.;Wenn ihr euch sicher wärst, würdet ihr unterschreiben.;Bilde die 2. Person Plural von estar im Subjuntivo Imperfekt. Kein Akzent!;Die Form estuvierais der 2. Person Plural hat im Gegensatz zur nosotros-Form keinen Akzent.
Verb estar Subjuntivo Imp. (2. Pl. - Wunsch Vergangenheit);Mi deseo era que vosotros {{c1::estuvierais}} felices.;Mein Wunsch war, dass ihr glücklich seid (wärete).;Bilde die 2. Person Plural von estar im Subjuntivo Imperfekt.;Der Wunsch in der Vergangenheit (mi deseo era que) steuert das Satzgefüge.
